group_index,solvent_1,solvent_2,compound_id,temperature,J0,J1,J2,solvent_1_pure,solvent_2_pure,rmse,r2,mape,logmape
68,180,962,3335,303.15,2023.2415354910015,-712.5670785316001,1956.852624687643,0.0288,0.0007,0.0005817847280586674,0.9985923521199609,3.282716703751778,0.5162334050241711
69,180,962,3335,308.15,1984.3961959243675,-648.7700590174381,1868.494093988587,0.0359,0.001,0.000671245794164336,0.9987573126305349,3.132578564212248,0.4959019717894089
70,180,962,3335,313.15,1987.9360711742006,-653.9516427148064,1847.177103546568,0.0449,0.0013,0.0008547290501877638,0.9986513054616453,3.0308735043489308,0.4815678111582418
71,180,962,3335,318.15,2005.1735468051595,-738.8653739183966,1950.240413201626,0.0555,0.0016,0.000961499742209263,0.9988408530687907,2.679113072249225,0.4279910434393415
72,180,962,45375808,278.15,2397.6044575781493,-2465.5363218171856,1951.7268446512662,0.251,0.0003,0.0031033926073591473,0.9985845997410832,5.2839517335359325,0.7229588418806532
73,180,962,45375808,283.15,2344.3865491635993,-2464.2645509473723,2214.7895759444295,0.3131,0.0005,0.001964504392878094,0.9996450266848683,2.914412409463498,0.46455100744812206
74,180,962,45375808,288.15,2271.9086119638796,-2377.2666145382486,2140.7322978707384,0.3962,0.0008,0.0031063095520245513,0.9994402138674431,2.349831946736673,0.37103680388250576
75,180,962,45375808,293.15,2283.2567827605203,-2420.9878176700427,2186.5701958236505,0.4905,0.0011,0.002727652550899343,0.9997178555531093,1.921526713750688,0.28364642655934197
76,180,962,45375808,298.15,2290.192092219117,-2447.4658394340427,2225.2726445439216,0.6019,0.0015,0.002547475427494704,0.9998365676444314,1.6422902080822235,0.2154499034729507
77,180,962,45375808,303.15,2273.506580710486,-2490.7022389604654,2334.643290114447,0.726,0.0021,0.002159862178904518,0.9999194194869981,0.7659172042484453,-0.11581817512127769
78,180,962,45375808,308.15,2294.513279236182,-2505.9474121444737,2325.528411869849,0.8668,0.0028,0.001980275184384193,0.9999522980788702,0.8481803813811523,-0.07151177709730093
79,180,962,45375808,313.15,2295.170345027889,-2526.4267515386528,2344.970512098653,1.0311,0.0038,0.0013880486303974393,0.9999833767578913,0.6227024160314083,-0.20571944925037905
80,180,962,45375808,318.15,2297.3681294222097,-2516.6165161955705,2337.1897103975207,1.2226,0.005,0.0027596814963429524,0.9999531216592735,0.7046666890152296,-0.152016257974569
81,180,3776,441140,283.15,988.6793117705331,-498.15643217944427,255.3526314426483,0.0291,0.0009,0.0003288244403411112,0.9987962775560043,4.166627647636707,0.619784691289495
82,180,3776,441140,288.15,1087.4838633082213,-454.32957786111007,-48.10253908334913,0.0316,0.001,0.00034452614896264067,0.9988627355221401,2.562728639946487,0.4087026224101357
83,180,3776,441140,293.15,1032.8571816721644,-434.3316139300018,86.44209129622391,0.0357,0.0012,0.00026002663827487973,0.9994917369716649,1.887833299959206,0.27596364244925203
84,180,3776,441140,298.15,984.4750091208251,-360.75885934396547,149.6455607414672,0.0375,0.0015,0.00012115736900160174,0.9999015837019521,0.7080830200533283,-0.14991581994116288
85,180,3776,441140,303.15,910.0699070019534,-341.66536867085136,192.7338087941718,0.0426,0.002,0.00016997855660053827,0.9998472237839283,0.9520581695938085,-0.021336515941335787
86,180,3776,441140,308.15,905.8213726360487,-295.8811838042476,254.27948666755006,0.0471,0.0025,0.0003342536419199911,0.9995200150699858,1.05585515373726,0.023604344099996455
87,180,3776,441140,313.15,893.8137367589966,-340.2228762652082,148.38653544660608,0.0529,0.0031,0.00011825390321308025,0.9999499575524158,0.7707066135319365,-0.1131109142615554
88,180,3776,441140,318.15,833.1828142392101,-292.85647757576567,158.94297373202778,0.0579,0.004,0.00018326694755591176,0.9998993248107375,0.7874252041237753,-0.10379068830538611
89,180,3776,441140,323.15,835.8358363333585,-288.46360456641116,-11.531671279800563,0.064,0.005,0.0006229977575790237,0.9990116445476555,1.2831690333869217,0.10828387027342745
90,180,6342,243,278.15,461.004214013576,-287.7076857562191,156.08294019946965,0.025,0.0036,7.129569317319712e-05,0.999900507420923,0.5058000696600808,-0.2960211151794617
91,180,6342,243,283.15,482.35582564233886,-294.6136166433241,140.29068478764913,0.0275,0.0038,6.865455842035585e-05,0.9999250567806536,0.37220576469007827,-0.42921690483850483
92,180,6342,243,288.15,527.387165545943,-334.0225462829607,168.51108371231737,0.032,0.0041,9.099655899605396e-05,0.9999047314094334,0.5343181984467161,-0.2722000338455549
93,180,6342,243,293.15,547.1266732567792,-345.27875054610416,177.54242104087797,0.0368,0.0046,0.00011132274796844185,0.9998933285628896,0.5303059699489261,-0.27547348375965347
94,180,6342,243,298.15,559.0264321344987,-355.827991601436,186.97247316103608,0.0417,0.0052,0.00012159791755771825,0.9999008075970239,0.550975702288171,-0.2588675528629941
95,180,6342,243,303.15,572.4095296835629,-364.9027880721844,194.181176903183,0.0477,0.0059,0.0001402694204159569,0.9998994248018264,0.5561335285054427,-0.2548209211324991
96,180,6342,243,308.15,579.0958164031183,-370.77616608667313,191.25392554519829,0.0559,0.0069,0.00016857065786616825,0.9998943029152333,0.5250904066718137,-0.2797659161398203
97,180,6342,243,313.15,601.1019393796741,-391.14520317216204,206.00033134366936,0.0662,0.008,0.0002247453658315327,0.9998665781767012,0.631696222976136,-0.19949171982167774
98,180,6342,243,318.15,586.4127382567708,-371.257939666002,190.0766745331767,0.0781,0.0099,0.00021896573718628454,0.9999078893553326,0.5074487572952149,-0.29460780671036646
99,180,6342,243,323.15,555.7262071575018,-341.9773484473228,172.14067805875143,0.0917,0.0126,0.0002475683897604771,0.9999124027958507,0.48086793009074447,-0.3179741858063101
100,180,8058,243,278.15,2350.4692084867793,-2340.0950984467822,1465.7547110464695,0.025,0.0001,0.0007954527823749608,0.9907994455779844,7.415835444933186,0.8701600843847717
101,180,8058,243,283.15,2048.5166326862864,-2000.2667289329208,1254.3382857939528,0.0275,0.0002,0.0007069152546889352,0.99394999851544,6.030150240132663,0.7803281326455812
102,180,8058,243,288.15,1940.5738422287395,-1864.7813007942495,1157.161972568865,0.032,0.0003,0.0007688695716916401,0.9946926388806995,5.578343266290261,0.746505235291948
103,180,8058,243,293.15,1753.4330966616467,-1638.9498295801836,1018.7268804758146,0.0368,0.0005,0.0007091933583574447,0.9965740459115261,4.498457400077323,0.6530636121112073
104,180,8058,243,298.15,1751.3381181197774,-1639.5249798098635,1022.7256095242644,0.0417,0.0006,0.0008008059050821198,0.9965870103075722,4.429125829995397,0.6463180186221703
105,180,8058,243,303.15,1685.2627921116743,-1555.6534455111153,966.4588490845116,0.0477,0.0008,0.000852708236346782,0.9970288636782771,4.1119383400665095,0.6140465936405157
106,180,8058,243,308.15,1672.5464276115213,-1533.1903446751248,935.7558636067793,0.0559,0.001,0.0009568337344192317,0.997266868287715,3.921282067267054,0.5934280832723139
107,180,8058,243,313.15,1691.6229195575684,-1548.184886503576,950.4698372518089,0.0662,0.0012,0.0011316157633266982,0.997274082559956,3.9234387585163772,0.593666878037137
108,180,8058,243,318.15,1726.2323983601375,-1582.275415862483,970.3367552065992,0.0781,0.0014,0.0013370399536886742,0.9972679912513488,3.918819312891934,0.5931552396906522
109,180,8058,243,323.15,1773.070967767407,-1628.6275357093884,1000.4075441779758,0.0917,0.0016,0.0016038746241384125,0.9971499676567076,4.009097385759787,0.6030466059098881
110,180,8058,241518,281.15,1058.6058852680856,-721.8284026114939,817.0810248709655,0.356,0.0184,0.0014687741691700403,0.9998260051237388,1.2406376288201115,0.09364494927865288
111,180,8058,241518,286.15,994.4659230520291,-686.9362365824435,692.674443960216,0.4694,0.0257,0.0021587321132193285,0.9997784437771156,1.3394744556285834,0.12693443583498473
112,180,8058,241518,291.15,975.7428336103472,-765.0242578294784,611.9077423130617,0.6219,0.0326,0.002427352449833344,0.9998370216359782,1.2077075020135886,0.08196176405073556
113,180,8058,241518,296.15,927.5144437154149,-641.5808803659562,818.1108786442875,0.808,0.0424,0.0027282786128581646,0.9998783682966083,1.0620036713103096,0.026126018089191187
114,180,8058,241518,301.15,967.1930063298222,-775.0545967354631,773.6555683426327,0.9854,0.0518,0.002694484550090007,0.9999190868057948,0.9239583250444324,-0.03434761710393107
115,180,8058,241518,306.15,965.6403703390458,-776.093590339887,778.9591163309918,1.236,0.0646,0.004108414637313989,0.9998800896726163,1.0625308105300835,0.026341532274531447
116,180,8058,241518,311.15,939.050696703936,-714.0296360570863,794.0094201323076,1.4903,0.0832,0.005277985075384305,0.9998632280628662,1.0621956782113766,0.026204530059234517
117,180,8058,241518,316.15,915.8683215010437,-689.4515297794741,713.7543029359807,1.7609,0.1064,0.006807570502334841,0.9998353564089703,1.147671731348328,0.05981768453317673
118,180,8058,241518,321.15,916.0165906724386,-631.7685861573797,599.2952547016238,1.9996,0.1338,0.009494013591056038,0.999751202805751,1.3647907227843357,0.1350660617005989
119,180,8058,241518,326.15,865.448446076329,-612.1608895526103,697.1365692274256,2.2431,0.1678,0.008173829226032511,0.9998493333475333,0.9427121993217604,-0.025620872823272973
120,180,8058,241518,331.15,841.9058638154696,-592.9265440504464,535.2778792134959,2.4559,0.2079,0.009617555698182388,0.9998227022523639,0.9846098196299847,-0.006735837271519409
121,244,1140,243,288.15,537.989468021798,-517.2960923673866,642.2645122716439,0.1592,0.0716,0.0051531316762657335,0.9715470707283229,2.637391345909476,0.42117457680093395
122,244,1140,243,293.15,524.2714744835295,-511.23452603280344,581.0377516793992,0.1784,0.0835,0.006150892313584448,0.9645233244476515,2.762799495339266,0.4413493680046638
123,244,1140,243,298.15,517.3337279075844,-445.16484490777333,530.7027381823417,0.1908,0.0981,0.005614271284202707,0.9723653266913562,2.1851635871230184,0.33948395495653827
124,244,1140,243,303.15,515.6585429096024,-470.6330583087442,437.44894695678414,0.2134,0.118,0.007027777545817049,0.9618616101712987,2.338880301762105,0.36900799623651365
125,244,1140,243,308.15,477.2565683484638,-540.6813580897889,502.0818413755259,0.2428,0.1352,0.009004042430939078,0.9435774798293788,2.6798760269647097,0.42811470371144933
126,244,1140,243,313.15,446.7798307096427,-491.3066848325765,461.6791830546096,0.2654,0.1643,0.007469964049462806,0.9630687382938313,2.008706343059053,0.3029164509788258
127,244,1140,243,318.15,428.3314215057005,-493.9969092728447,539.66895954506,0.2993,0.1935,0.009922706595634675,0.9445123117708997,2.2536261484899494,0.35288187306141106
128,244,1140,243,323.15,434.5909526569583,-495.0043635538252,565.5257550387099,0.3275,0.2319,0.011759736289601998,0.9377653053427276,2.3450127119818727,0.3701452013063762
129,244,1140,243,328.15,407.79843039815194,-481.74722176808115,588.289754874209,0.3546,0.2637,0.01384189679579014,0.9179427500674194,2.5118323162709335,0.3999906436045838
160,679,962,10308,308.15,4460.951004907195,-5609.883855155367,5056.547081015727,0.0841,0.0001,0.005757613140117853,0.9807392448707196,5.548733254874151,0.7441938474090971
161,679,962,10308,313.15,4662.387699115991,-5842.530831354913,5241.535229590694,0.0977,0.0001,0.006978866853880543,0.9797760780715122,3.875194069921838,0.5882934568773385
162,679,962,10308,318.15,4882.84605739229,-6072.666501387354,5393.455487637463,0.1124,0.0001,0.008663140570678374,0.9778677925403412,3.1035762613573157,0.49186242137591846
163,679,962,10308,323.15,4636.573989635066,-5771.366666508536,5149.10239692211,0.1289,0.0002,0.009774250684967832,0.9795607876602241,4.076776628340488,0.6103169165694696
164,679,962,10308,328.15,4836.229487134412,-6010.543377337611,5322.023095535641,0.1478,0.0002,0.011637330029156012,0.9789729840852963,2.753909069726818,0.4399495963537898
165,679,962,75106,298.15,-37.09636852178453,647.2498212337324,-297.4260257691045,0.8814,0.0001,0.001174495438528395,0.9999796107541791,2.0774444783362345,0.3175294256814605
166,679,962,75106,303.15,72.42307771661487,325.53183204083194,65.26853187930162,0.9166,0.0001,0.0008142778075628196,0.9999909775131693,4.404424647727562,0.6438891843401587
167,679,962,75106,308.15,182.1313245112996,249.44686120334853,78.06708937895407,0.9519,0.0001,0.0004437918293321862,0.9999975196641977,3.4270687683567407,0.5349228191711023
168,679,962,75106,313.15,314.2496526000668,93.13042178762768,212.57395165684952,0.9894,0.0001,0.0004937552525000913,0.999997171044397,1.7696127812126008,0.24787824637305522
169,679,962,75106,318.15,463.86973548500436,41.34144099965613,170.7578473246472,1.029,0.0001,0.0006810826859917227,0.9999950391656898,1.2791384875081857,0.10691756645261666
170,679,962,135398737,318.15,3769.2784488889847,-1853.2489094088544,745.5286223348271,0.4488,0.0001,0.0037105624074888852,0.9995064236876029,7.264298492645256,0.8611936811965831
171,679,962,135398737,323.15,3919.4177102632502,-1991.0867117141274,744.1319613983572,0.5157,0.0001,0.005321769875315061,0.999213536848141,9.622118068353727,0.9832706816166301
172,679,962,135398737,328.15,4084.690825082898,-2214.95347532899,1002.0951181897873,0.5717,0.0001,0.005537850782587998,0.9993187718007842,9.979934595174328,0.9991276950901811
173,679,3776,3366,283.15,1045.801404802002,-879.7316612093271,582.118331930887,0.0092,0.0003,4.458364381679671e-05,0.9997526056318645,1.4327989405306993,0.15618525170624512
174,679,3776,3366,288.15,1010.6930559622971,-830.6041314961608,482.9035761339318,0.0101,0.0004,6.403370085505726e-05,0.9995681700237888,1.56860961598485,0.19551487302034098
175,679,3776,3366,293.15,1008.1469294626742,-812.8433300948401,472.0298167041388,0.0112,0.0005,6.93315937343201e-05,0.9995838594981264,1.5677320735581324,0.19527184347749782
176,679,3776,3366,298.15,919.249704640809,-736.1553882835751,412.9154155324441,0.0124,0.0007,7.867529538872614e-05,0.9995520002065768,0.8896343886709626,-0.05078843785578574
177,679,3776,3366,303.15,963.0877926156445,-800.3985578397437,441.96173013743305,0.0138,0.0008,8.764443267427375e-05,0.9995442090504137,1.0338480444977542,0.014456710628565206
178,679,3776,3366,308.15,938.3093880989451,-736.1306131986845,391.5207114255482,0.0154,0.001,8.7550582601242e-05,0.9996311394798953,1.1763503238746493,0.07053667639041969
179,679,3776,3366,313.15,933.6047423755631,-755.242340818634,495.11482251455124,0.017,0.0012,0.00011321158628705026,0.9994963037507876,1.0121955048365694,0.005264404273887127
180,679,3776,3366,318.15,948.8525074212149,-750.1281127815904,457.178518975482,0.019,0.0014,0.00011879707287331226,0.9995492207150322,1.2104673902334881,0.08295309412272099
181,679,3776,3366,323.15,977.3470839199273,-800.2024733298946,440.2478311441677,0.0213,0.0016,0.0001503249532335779,0.9994118653467052,1.4935856138468,0.1742301218551623
188,679,6569,536770,293.15,1251.4005239172657,-559.9822489674477,280.36324465543385,0.3297,0.0103,0.0013909637377062837,0.9998454628799217,1.4352954662838229,0.15694131303377115
189,679,6569,536770,298.15,1237.1499295497135,-532.2164077133863,309.7111688536393,0.3362,0.0115,0.0025367850934624363,0.9995073205591465,2.1754529209560833,0.3375496891501227
190,679,6569,536770,303.15,1227.1505030073847,-512.5659793370287,280.7829003753872,0.3432,0.0126,0.002437232657247956,0.9995592491440833,1.891417331828693,0.27678736433602813
191,679,6569,536770,308.15,1232.7286211543094,-526.5222320190957,274.15367342082715,0.3496,0.0135,0.002221860985795527,0.9996430492826375,1.774258787892455,0.24901696496404926
192,679,6569,536770,313.15,1227.7800354615329,-520.0597865302834,265.6276360893011,0.3574,0.0147,0.0023887595696738292,0.9996013273661793,1.722217756801408,0.23608806267992158
193,679,6569,536770,318.15,1217.5410813193641,-504.18201298831036,230.15601056372856,0.3656,0.0161,0.0022375132670410932,0.9996616801211237,1.6901344480692093,0.22792125356756163
194,679,6569,536770,323.15,1224.065676526571,-515.6002088877456,256.32765059529106,0.3729,0.0172,0.002230060330972398,0.9996756809200137,1.5705257648192947,0.19604506548910058
195,679,6569,536770,328.15,1227.9408307612428,-525.2802635903242,256.78255166995956,0.3819,0.0185,0.0024390154375395694,0.9996265809966697,1.5975130036010583,0.20344440195982733
196,679,6569,536770,333.15,1238.0463470193497,-533.0219757994973,270.17630751902277,0.3902,0.0197,0.002427386380180837,0.9996442110280924,1.5598176786650892,0.19307383824093535
197,679,7909,536770,293.15,1653.5595280397729,-878.6918545520201,431.53141647169264,0.326,0.0041,0.0008484382134748458,0.9999436978460221,0.5853150364245865,-0.23261031895374082
198,679,7909,536770,298.15,1609.5785742460048,-883.1689893873144,524.5101799542615,0.3362,0.0048,0.0016413426587196457,0.9998022563114384,1.771519272017024,0.2483458813009331
199,679,7909,536770,303.15,1601.497556134655,-884.0869069194646,534.0983013856895,0.3432,0.0053,0.0018285468155258941,0.9997629302042862,1.8716833353190065,0.2722323735918821
200,679,7909,536770,308.15,1590.5512944725072,-873.2227508005861,528.6999470668463,0.3496,0.0059,0.00201569661238379,0.9997204589334773,1.856901771737769,0.2687889306000014
201,679,7909,536770,313.15,1600.2659959233463,-894.5746582089017,549.6875635723821,0.3574,0.0063,0.0020492483273983424,0.9997217716296494,1.8063963367929747,0.25681304387218457
202,679,7909,536770,318.15,1598.7930915956156,-878.7691984725335,509.18432005234314,0.3656,0.0069,0.0017445923082262524,0.9998057284166237,1.5590596413883884,0.19286272931996956
203,679,7909,536770,323.15,1590.9577022135109,-871.3406658619084,530.0430834740829,0.3729,0.0076,0.002034339377368779,0.9997456532509754,1.6301922761348318,0.21223883111538044
204,679,7909,536770,328.15,1595.2119768285831,-871.753503873549,508.60725982410037,0.3819,0.0082,0.001822261961540278,0.9998036748134385,1.4405602523182541,0.1585314276300391
205,679,7909,536770,333.15,1597.4937779297152,-881.4147915399094,531.1460100529612,0.3902,0.0089,0.0020002399536665884,0.9997726385000563,1.4953420378898512,0.1747405426123468
206,679,8452,536770,293.15,1286.7018051408943,-790.2496337997419,460.3684035186423,0.3265,0.0126,0.0003092417830502285,0.9999917188001225,0.1721347591998378,-0.7641314236617432
