group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
2,174,962,276224,559.5048561672438,516.2805391014015,-680.688220897991,5.022940164169741,-3167.3814347368448,2.457701184439,-2979.018991295781,0.00015490366506479812,0.9942321069256506,8.018577194709655,0.9040973145055722
4,180,702,243,330.3985982336508,-254.98984094349794,130.09181038289455,6.278654710939216,-2810.7539273278594,7.848895810482549,-3777.4385521938916,0.0013945125609496605,0.9948340419897497,4.736464188244856,0.6754542580126977
5,180,702,456389,348.48071411845814,-180.5237895396044,104.1004984688557,6.467159017736991,-2533.280854451792,6.53834077253065,-3039.554492877691,0.0006696008354360385,0.9998612706345794,0.7549977070382001,-0.12205436734057212
8,180,962,3335,2035.913882126954,-438.57959358710394,1563.4076780201028,10.398701521979739,-4228.6756579594585,9.929664508464496,-5201.085758640902,0.0013340142729068524,0.995557284327285,3.254473165346497,0.512480694931524
9,180,962,45375808,2273.212395527853,-2538.6759852689647,2412.8087819854704,11.025654752414518,-3442.574892998645,12.672516501301414,-5715.781781903819,0.005018571810123251,0.9996793304206876,2.0992955086729834,0.3220735766256745
10,180,3776,441140,835.6856425223162,-215.12512160462867,64.56911794910499,3.0332131345158384,-1871.711500363682,8.364150113007085,-4418.861183516578,0.0011903969595721561,0.9944658005888962,6.97533608989751,0.8435651378913614
11,180,6342,243,593.9709015040689,-423.6776821504959,444.4534199886504,6.278654710939216,-2810.7539273278594,4.654847097813123,-2941.786915458161,0.0017975231992670064,0.9920478471968848,6.147983761764057,0.7887327117578345
12,180,8058,243,1723.0021297370795,-1974.5711002117548,1571.419463076555,6.278654710939216,-2810.7539273278594,6.105670280281019,-4036.8356712558398,0.002136081734326515,0.9900623889370068,9.254355983310377,0.9663462013032571
13,180,8058,241518,751.9447706000831,-563.7471548689649,912.7461847092762,10.578198141939291,-3187.324735872,12.2576344889306,-4581.19500040082,0.060478619435714184,0.9874133549320295,9.642454955407095,0.9841876187422453
14,244,1140,243,383.20708137778365,-651.4678317037177,740.1398588217122,4.933550360625287,-1957.4375197516636,8.47660811666561,-3217.7617392674,0.018607526404478193,0.9550946220886299,5.754843221453017,0.7600334966912172
15,263,1140,5483,1833.9858770256656,-2332.574684740329,2019.3545221806776,6.705216229705113,-2600.421923356492,-0.8656137914395003,-1799.7677013044024,0.004792341967520128,0.9916874182127396,10.334304846031364,1.0142812684150366
16,263,6342,5483,1.7608535375434045,-284.34705834604625,-359.81422033915896,6.705216229705113,-2600.421923356492,2.444053635969645,-1565.65958391649,0.0022364216101887096,0.9970087026690886,2.1166940515981016,0.3256580893349943
22,679,3776,3366,985.8416829086092,-822.4779335749082,540.5487644923412,2.2452056673353606,-1974.7309681655681,4.597744330896378,-3556.4431511627895,0.00019884912020501661,0.9984498827094985,2.5420554031478577,0.4051850116071276
24,679,6569,536770,1200.9016143355482,-242.39962881601113,42.48235174850264,0.2983397270565253,-414.40669431365245,0.755409381935875,-1557.667365059073,0.007756116530828046,0.995894389994816,3.4711188895372516,0.5404694889770099
25,679,7909,536770,1567.3535877975305,-640.6547355152292,308.5669619424436,0.34141714468101436,-428.2631239713467,0.6649212821399695,-1793.4833410324968,0.005209023477025281,0.9982348448896683,2.8855704677889635,0.4602316845702446
26,679,8452,536770,1281.3504262418485,-803.6150099538463,475.2624335054698,0.3355982812658349,-426.39130960101653,0.5028396655881229,-1434.322670468322,0.0017238804120385306,0.9997817051251529,0.8074466107664917,-0.09288618406317756
27,702,174,204,564.0853644257745,371.29838972127925,559.6395883502707,3.4617376631158794,-3298.5123817110825,2.5339170634513244,-2261.1814043943155,0.00013600848601211856,0.998404194386844,3.1573271607110502,0.499319585607741
28,702,679,7579,897.6240467480814,-19.381927105001093,-60.51135881406764,8.71368700351302,-4255.545778299233,1.5833825766058773,-751.2986015655174,0.007971890224941523,0.9972222055065637,4.946718061800196,0.694317158455206
29,702,702,7579,295.50746801848186,190.47842776135187,133.99578293729633,8.71368700351302,-4255.545778299233,3.439768964739232,-1723.0643173972887,0.0024280864727229483,0.9966172357524261,4.615425319689522,0.664211728218503
31,702,713,7579,863.1453673339862,483.2799085332686,398.86419123726324,8.71368700351302,-4255.545778299233,2.3364398475569934,-894.6628505627365,0.009630970554765366,0.9975843592644092,7.474456785880588,0.8735796353286374
32,702,962,338,2140.0444402571748,-521.8597866832444,147.97995562898353,4.613889475992179,-1951.4926132107164,6.652975821754071,-4172.488229850018,0.002527748248677837,0.9987022693772923,3.67036675573667,0.5647094626266053
33,702,962,2378,2382.752666372296,-1630.9049327390264,958.6221728045083,11.555076007859302,-4372.239040565606,8.348773990792768,-4828.737632940912,0.001969827585387756,0.994895914769847,5.484893726703755,0.7391682172610927
35,702,962,3335,892.0653115181409,-213.61321377142806,98.99535565591876,9.996598130660715,-4404.660871745256,9.929664508464496,-5201.085758640902,0.00025770661739498433,0.9972849861825563,5.330137400662563,0.7267384044450405
36,702,962,4499,2710.7844810102533,-2467.227421647368,1982.5970855876858,8.673892248685553,-3454.2879377621002,7.183930184923391,-4638.736950240552,0.00041703895422990814,0.9997980665874343,3.043563894768611,0.48338242350455335
39,702,962,8285,1348.050658117229,803.2051451794924,718.1606740990842,8.40045937188977,-4226.946571901187,6.928917290707938,-2839.6824560127607,0.0012749136824618348,0.9989129605095739,3.695285437622774,0.5676479905513195
