group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
2,174,962,276224,359.2520429019334,557.6948125526476,-1313.1575879263353,5.080574904894405,-3186.006298227112,2.336796217547186,-2939.815640163442,0.0005676636113838209,0.9225402795045842,16.493110851317226,1.2173025779089885
3,174,962,620004,1199.0919997209107,-184.39303799806623,333.3703769146257,1.0377058197553033,-2360.6968040454094,-9.210340643507882,8.324944770791035e-05,0.00015292276980516205,0.9141100738560707,25.492476922434403,1.4064120348213252
4,180,702,243,333.9424087446907,-120.42576053034222,120.38761778143531,6.221770404959165,-2792.364815826975,7.860509006808922,-3781.1720647930238,0.0013225899907626348,0.9953531733199921,4.557820929043843,0.6587572583046813
7,180,962,2955,3105.1573852378356,-1862.6546856025961,910.4268741690071,7.838395120683246,-2613.7713566838065,16.785959712840825,-7654.340702944431,0.01346619893330456,0.9955208004428102,8.391631903954035,0.923846425425293
8,180,962,3335,2018.8992890489617,-698.7929186569872,1894.869041267266,10.39212963579884,-4226.80539187512,9.830763517823865,-5173.923750768835,0.000665955205982251,0.9988928216011761,4.395900757640515,0.6430478791801127
9,180,962,45375808,2277.276802021968,-2386.2960835884237,2053.8710844174598,11.032978341670887,-3444.677242091721,12.657769951348362,-5711.956079391399,0.008785853517167796,0.9990171994455714,4.0630163381842905,0.6088485687130755
10,180,3776,441140,896.4433682053248,-317.1759271659161,220.49843641106833,3.0290283248959153,-1870.4833851445383,8.349333945340446,-4414.566436331715,0.0010664621010649195,0.9955581689167222,5.1997095198844185,0.7159790825896053
11,180,6342,243,566.5118854972976,-345.59766644717314,261.06379534096385,6.221770404959165,-2792.364815826975,4.551669912931864,-2908.562287331716,0.0014354300539452607,0.994928927985636,4.923399252179987,0.692265055351875
12,180,8058,243,1716.6332989723307,-1610.3942434239411,836.5932530491217,6.221770404959165,-2792.364815826975,6.139615279673673,-4047.774402346273,0.0019915930581537893,0.9913613183401941,10.863926638931643,1.035986824276748
14,244,1140,243,460.91429862385723,-477.71103726794075,447.0978785729321,4.896399347533705,-1946.3540209187831,8.381504975046392,-3189.4105661684243,0.01196681765176825,0.9814271558471978,3.84733938598697,0.5851604984877781
22,679,3776,3366,948.7930110121562,-809.962870084115,504.3188829838617,2.253035253491666,-1977.0291703854555,4.556070247241264,-3544.297192816204,0.00016359763639548164,0.9989507686398881,2.058163967285654,0.3134799706454413
24,679,6569,536770,1235.069956242837,-506.1077683947768,251.16184949182374,0.28967599339893074,-411.78865472336804,0.7485098778861713,-1555.5767742512128,0.0027486763152383643,0.9994843722969244,1.831922815609741,0.26290717159114735
25,679,7909,536770,1590.2266258552181,-849.7823891998668,491.0201210730613,0.3365983352365657,-426.80698137509705,0.680065432973855,-1798.0735807038393,0.0022025882587881737,0.9996844000800197,1.7235080024998013,0.23641330424146373
26,679,8452,536770,1289.865925451677,-821.2866868719808,534.7117444548743,0.3302619395029731,-424.7787760900273,0.5023991678365968,-1434.189164548927,0.0019535769559283285,0.9997196566123064,0.7882141573051815,-0.10335576893209829
28,702,679,7579,924.4022698371846,28.08781409801387,-97.25276789310614,8.6817573345719,-4245.926223512257,1.5980776378674266,-755.7443850756254,0.0080863685959248,0.9971418530076751,4.7019483778985185,0.6722778567504506
29,702,702,7579,407.61544632321136,237.45461922609755,124.93064055954119,8.6817573345719,-4245.926223512257,3.466410845847304,-1731.1449383465472,0.004409932422463178,0.988841461868839,7.432755237467196,0.8711498316099477
31,702,713,7579,773.1952063845148,83.79611764494102,-59.36181854260169,8.6817573345719,-4245.926223512257,2.3301128651195255,-892.7476150679518,0.008095145236292194,0.9982933615564062,4.6966453509845705,0.671787767352621
32,702,962,338,2139.369072488655,-396.14958835559514,-27.180483538316356,4.600972716903238,-1947.2347335392365,6.85291643550558,-4236.727656601052,0.0022610614947600233,0.9989616550266636,4.3307941631875115,0.6365675427886772
33,702,962,2378,2353.1444752266234,-1920.1638570395332,1241.5427925250674,11.516220352700122,-4361.222592671085,8.536804643680124,-4881.248247727086,0.0006597004439766667,0.9994275269578069,3.0099327750583975,0.47855679601005185
34,702,962,2955,1598.1977083181232,-1210.2143952018619,865.9147883113551,3.957436624242871,-2255.3008909937207,16.785959712840825,-7654.340702944431,0.0014293116126440305,0.9876942921826043,11.547743578235279,1.0624971316518876
35,702,962,3335,900.4398264889961,-471.47375864095585,329.4974814314425,9.973131693843847,-4398.014189507575,9.830763517823865,-5173.923750768835,0.00014258157186680068,0.9991689106835134,2.9572895053274935,0.47089384208167495
41,702,962,11741,1609.9838161687296,-988.4810253540629,738.1412187928621,8.268232194327426,-3536.743611442933,11.936302688859735,-5860.910726541388,0.0022247693166739095,0.9867322489741686,7.167434344434084,0.8553637233861425
43,702,962,27901,1173.067979295813,-421.67477952280757,70.33816464210264,2.088164670273686,-1793.9570506940845,-1.425425501992735,-1781.1861793363378,0.0003465672108526899,0.9980818715220666,2.968291210227391,0.4725065060378453
