group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
2,174,962,276224,463.7457975706353,350.1638790436737,-932.1442691046963,5.022940164169741,-3167.3814347368448,2.457701184439,-2979.018991295781,0.000400320175445439,0.9614780049877165,10.977461252343794,1.0405019128296729
4,180,702,243,315.30432398979724,-218.5723470237602,2.767229835819245,6.278654710939216,-2810.7539273278594,7.848895810482549,-3777.4385521938916,0.0015393540699708877,0.993705183718915,5.0525203382467545,0.7035080703853741
8,180,962,3335,2002.7645710734628,-687.0609653091136,1946.5066351105115,10.398701521979739,-4228.6756579594585,9.929664508464496,-5201.085758640902,0.0007151044325655755,0.9987233657033578,4.534568259072731,0.6565359437382962
9,180,962,45375808,2293.6699126453755,-2504.046127889166,2339.291580451976,11.025654752414518,-3442.574892998645,12.672516501301414,-5715.781781903819,0.004504392647519307,0.9997416729061249,2.2122822100053954,0.34484052698637485
10,180,3776,441140,831.4571026734601,-262.6631074997099,126.25971781546814,3.0332131345158384,-1871.711500363682,8.364150113007085,-4418.861183516578,0.0012157474491912164,0.9942275800370918,6.677139815640722,0.8245904702166353
11,180,6342,243,620.7055388601487,-377.2616731446692,307.0650960645495,6.278654710939216,-2810.7539273278594,4.654847097813123,-2941.786915458161,0.0018523028870924597,0.9915557765807174,6.167748256657539,0.7901266392037821
12,180,8058,243,1716.8763504622477,-1607.2089927553525,848.0215859972798,6.278654710939216,-2810.7539273278594,6.105670280281019,-4036.8356712558398,0.0019747453050316327,0.9915068568799449,10.884106722159899,1.036792791525389
14,244,1140,243,436.4953958017452,-464.82218933767746,428.5008843420486,4.933550360625287,-1957.4375197516636,8.47660811666561,-3217.7617392674,0.013031150986608685,0.9779764856648934,4.300864054760949,0.6335557152348062
22,679,3776,3366,955.2851639595717,-800.5802924105259,520.129802303401,2.2452056673353606,-1974.7309681655681,4.597744330896378,-3556.4431511627895,0.00014445792139354652,0.999181912162768,1.929169748598159,0.2853704431109803
24,679,6569,536770,1235.32228236933,-506.2000045712657,252.22702972927985,0.2983397270565253,-414.40669431365245,0.755409381935875,-1557.667365059073,0.002811406159282173,0.9994605685960788,1.8480847543731453,0.26672188436922517
25,679,7909,536770,1607.4860653880796,-869.9681999821045,517.7764318067021,0.34141714468101436,-428.2631239713467,0.6649212821399695,-1793.4833410324968,0.0024212689971935242,0.9996186213938465,1.8304243787263146,0.26255179135452117
26,679,8452,536770,1294.8349556560054,-805.4825528595212,477.0229461659309,0.3355982812658349,-426.39130960101653,0.5028396655881229,-1434.322670468322,0.0017871869393196575,0.9997653777293579,0.7510948189648818,-0.12430523376299925
28,702,679,7579,881.632791961883,-24.232971427315935,-126.37014865656825,8.71368700351302,-4255.545778299233,1.5833825766058773,-751.2986015655174,0.009458264409419638,0.9960897871854538,5.521633807052185,0.7420676009903097
29,702,702,7579,300.02040079921585,141.84503525371952,79.95826927263103,8.71368700351302,-4255.545778299233,3.439768964739232,-1723.0643173972887,0.002398890968019692,0.996698095929758,4.434895444524298,0.6468833855203031
31,702,713,7579,747.8946047942468,73.4015531829784,-6.098725086443706,8.71368700351302,-4255.545778299233,2.3364398475569934,-894.6628505627365,0.008539710843224002,0.9981007656094378,5.1267629566764565,0.7098432376691308
32,702,962,338,2104.888437824303,-185.21499044328286,-422.70157945100306,4.613889475992179,-1951.4926132107164,6.652975821754071,-4172.488229850018,0.0034634396565292732,0.9975636921351912,7.574516885152681,0.8793549380583935
33,702,962,2378,2354.6472254392193,-1921.9452988495368,1243.0688577215092,11.555076007859302,-4372.239040565606,8.348773990792768,-4828.737632940912,0.0006866039916818585,0.9993798822884268,2.921280400329663,0.4655732449130684
35,702,962,3335,917.3716503862524,-445.7018309583663,328.7091863944931,9.996598130660715,-4404.660871745256,9.929664508464496,-5201.085758640902,0.00010826935628394815,0.9995207832245863,3.0705280027325763,0.48721306243363416
41,702,962,11741,1644.1000941490029,-1023.5004936179032,822.0961021251112,8.316876524449158,-3552.648055316671,11.985609212966931,-5876.971645685708,0.002781271471417743,0.9792645195346825,8.242197085904309,0.9160429950826908
43,702,962,27901,1232.7474270638422,-423.6539721015792,125.77636235043877,2.08629938493464,-1793.3383644471378,-1.4038750692627284,-1788.324628736963,0.0002726234327602112,0.9988130590464465,2.462925755320592,0.3914513202676173
44,702,962,114811,1356.7536206339441,-868.8104117283244,665.5982732650747,9.437634201811452,-3575.480235461594,7.18921243294126,-4137.568141429309,0.001302926580614562,0.9987276110628963,2.9313446097765175,0.4670668772329916
45,702,962,268296,823.4939448958625,-362.6332759729539,60.62373560022156,-0.7418155765355567,-1721.331817104018,7.183930184923391,-4638.736950240552,7.730659831732374e-05,0.9820744714148448,6.022996514109018,0.7798126118168272
46,702,962,276224,1033.3425805455802,-612.6917286522342,-536.6687415813889,6.4335461868195685,-3090.220216057562,2.457701184439,-2979.018991295781,0.002466025177496833,0.937182813433495,15.962867553995267,1.203110910261084
47,702,962,522885,659.3044890837974,56.14906104568035,-129.0707541460802,4.135620203311327,-3064.2851264828937,2.6134400400925926,-3376.2382355510085,4.945461668804266e-05,0.9979567578944102,6.299349280254524,0.7992956893598275
50,702,962,13927912,763.4449977024211,100.9591700736262,-249.0750577813102,5.575907821331792,-3090.55416953848,2.05148298273545,-2869.551911410333,0.00015093660728426945,0.998743159168697,3.0356069040668694,0.4822455318980822
51,702,962,45375808,2401.017002502104,-2351.6145761732314,1362.0374800569216,10.457883998057842,-3283.893943756526,12.672516501301414,-5715.781781903819,0.003248583986512907,0.9998386198588597,2.9470539327524397,0.4693880837571029
58,702,31374,7579,605.9737967598892,-49.229056892801054,52.28029638651497,8.71368700351302,-4255.545778299233,1.1515881552850535,-675.7344715562901,0.007406241150309936,0.9962939752791536,5.440766827712906,0.7356601139581875
62,713,962,243,1078.903905580267,-901.415698099368,584.705268645589,10.214319663349912,-3203.1959705119198,9.484135746483174,-3918.675996804826,0.01009231269783001,0.9991448309009909,4.534864516452218,0.656564316614167
64,713,962,11741,2620.7673207655603,-1543.9421313230298,767.0896567589092,5.669730444025986,-1836.854471259487,11.985609212966931,-5876.971645685708,0.009289702293755543,0.9989096168097066,7.146660117655715,0.8541031283252367
66,713,962,27901,1903.8255353371746,-1643.0554629064625,956.9890623193415,3.4127146758219307,-1815.2822688307965,-1.4038750692627284,-1788.324628736963,0.0007898058509373217,0.9991130199103984,2.022251598780438,0.3058351874391661
67,713,962,276224,1977.6475828622558,-1846.9971974951527,1071.7505876211603,7.778190988078386,-3120.0967442777546,2.457701184439,-2979.018991295781,0.0022183205926321167,0.9956257340005404,6.91257669401302,0.839639962772339
68,713,962,522885,2611.3439405757417,-2869.6981093279082,2095.9216023357453,6.586848426278071,-2851.481815962339,2.6134400400925926,-3376.2382355510085,0.002980826675740487,0.9829738584029486,10.223267494046723,1.0095897243540255
69,713,3776,3366,298.16176028990674,-86.43767777457293,-24.51332598679677,3.0863335777783503,-2509.2253260815182,4.597744330896378,-3556.4431511627895,8.732373012390084e-05,0.9980660480446237,2.3527305808350123,0.37157219748802023
71,713,6342,243,1255.4030280309673,-1083.5844956667986,675.5841871858473,10.208779221595455,-3201.4515269524745,7.1045576164029445,-3276.9465764452757,0.019424421096736283,0.9969744156623707,5.0508428729070225,0.703363858219168
79,1030,962,2378,2400.1598886531706,-1647.484155063442,1088.0178762904086,12.19169382580885,-4769.636308743387,8.348773990792768,-4828.737632940912,0.0005981175771177944,0.9988367744869939,3.120335309393568,0.49420126555523597
81,1030,962,6917864,1484.9295883897769,71.0208615543244,-155.64986067302286,4.79715447884695,-2793.807493903047,6.98059571539437,-4295.275141375232,0.00017331983036455529,0.9992304230329515,2.3591256545818142,0.3727510734155516
83,1031,962,338,1493.6429760343851,-339.187706998119,153.17888562742706,4.502811156717142,-2065.0993196254726,6.652975821754071,-4172.488229850018,0.002100035181480852,0.9972210382832036,9.34155152303964,0.9704190134822247
84,1031,962,2378,1830.7798520188874,-356.9252388309629,-103.91771861682439,12.967064004609261,-4975.102713069458,8.348773990792768,-4828.737632940912,0.0007736694572197672,0.9980756673550966,4.099076832870492,0.6126860587846541
86,1031,962,4499,2876.2893208180735,-2263.2361920784674,1493.0005637158654,8.030827548094445,-3274.6083937417557,7.834537954110267,-4814.902634180535,0.0012784804323120985,0.9980336672822943,7.83953592680547,0.8942903547261694
87,1031,962,27901,1696.2319764796323,-1127.595852800437,775.2071997271893,2.6805380908816483,-1831.7056415987868,-1.4038750692627284,-1788.324628736963,0.00043075410622197614,0.9989108287746021,2.1829519332134315,0.33904417301101986
88,1031,962,268296,1184.5196365987783,-403.0488426555085,35.94013134029943,-1.418071548397167,-1531.648827979995,7.183930184923391,-4638.736950240552,0.00022577904125553784,0.8432051142390521,11.012764267552756,1.0418963430830201
89,1031,962,13927912,1420.5267661608448,-680.228019826743,288.06147048437083,6.198227053196506,-3062.96688468522,2.05148298273545,-2869.551911410333,0.00021103281144318022,0.9994439434222059,2.265553525235983,0.35517432713759695
92,2345,1140,243,179.71767410792214,66.39618446111176,95.19414424191517,7.354852184864717,-3049.732562232522,8.47660811666561,-3217.7617392674,0.004796857021737359,0.9929405724422522,2.6373453296812115,0.42116699932541507
93,3776,962,2378,1865.7627491486337,-352.1900969259905,20.52404402036791,13.519161628245405,-5178.2529766040025,8.348773990792768,-4828.737632940912,0.0008024225444737508,0.9975197969627457,3.9153152277759666,0.5927667334878113
97,3776,962,11741,1314.1094358753421,-615.551428628552,457.07797240470876,9.272668150501781,-4188.640461356674,11.985609212966931,-5876.971645685708,0.0004660658463755445,0.9967847510369113,7.981623795208768,0.9020912539522278
99,3776,962,27901,1619.34815654501,-907.415843341801,509.59856506049425,2.3551261791763394,-1801.9532519531729,-1.4038750692627284,-1788.324628736963,0.0006948375056542872,0.9954021714849804,3.7464007285003618,0.5736142292240706
100,3776,962,114811,1005.3429329658874,-411.91167225765935,392.3271432300084,10.680961954352213,-4609.776074644494,7.18921243294126,-4137.568141429309,0.0004193316813774608,0.9951597224965457,5.288715317398923,0.7233501903106762
101,3776,962,268296,816.8833950299601,-168.16193125987738,57.97817006540758,0.2261633822793434,-2120.767590695916,7.183930184923391,-4638.736950240552,4.915880694635388e-05,0.988858739941995,5.519569107486643,0.7419051752753771
