group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
0,174,962,204,9.207053814568697,-61.83731029774551,37.19574609136522,2.7811615527002127,-2341.9838736572565,8.800988484480436,-4147.8955598866805,0.0004940648921802509,0.9918642702771999,2.7647365711232283,0.4416537572834767
1,174,962,10308,2326.797242222661,-2489.7821434923603,2044.447444067821,0.8209582149377735,-2124.80492423362,5.559196736165602,-4606.343891490678,0.00026986445449260466,0.9672105535939104,6.21152448883948,0.7931982017607301
2,174,962,276224,624.7682726585101,289.1903069376961,-281.57184445125836,4.990043108632117,-3160.16091996901,2.287432171601084,-2932.1803410165744,0.0001349612647203871,0.9956216336969402,7.975150425476958,0.9017388833704058
3,174,962,620004,528.7776974785129,795.0184147267485,-757.5599696318804,0.8868241818048855,-2311.790210878204,-9.210340517871767,4.400593972169431e-05,0.0001821010589484924,0.8782068506216655,19.325998341276865,1.2861419379284549
4,180,702,243,343.1778558084593,-241.68776712484677,49.89522918676615,6.332315961717718,-2824.204737882648,7.818994317859912,-3767.1436947517523,0.001372367856734731,0.9949968089617937,4.661610443446763,0.6685359780369204
5,180,702,456389,347.87158254808617,-166.56353391174162,78.2408600722287,6.448190392198854,-2527.570896956352,6.5405622498951805,-3040.5784082935006,0.00077526992238348,0.9998140302545664,0.9487556582511568,-0.022845621014853774
6,180,962,323,2653.849154694344,-774.3950428566312,617.2531377520381,9.596304861795035,-2935.0948170188212,21.0566147205484,-8398.365237960472,0.02122461682109988,0.9949152091293365,9.480403804359872,0.9768268358897951
7,180,962,2955,3019.877888129407,-2103.2021329450263,1178.1614964676055,7.880362967765634,-2626.1827070806767,15.493492182494734,-7238.692893817904,0.007494063625156975,0.9986127807343327,5.21124401143374,0.7169414090597027
8,180,962,3335,1979.4223019855742,-466.45797250731766,1713.5222671362949,10.370709349344528,-4220.096127627575,9.502856773459259,-5069.745273884931,0.001000611311002108,0.9975004698295551,3.1839721496887825,0.5029692602938414
9,180,962,45375808,2299.5682018890443,-2490.1108060288925,2314.140053628995,11.004990475592374,-3436.370989088441,12.721469783461554,-5732.57873901669,0.004639728675204431,0.9997259166554667,2.3536075774819896,0.3717340536046128
10,180,3776,441140,1033.9430424673951,-443.7797651086484,89.36914828975964,2.9337908412293463,-1838.5452495039,8.245647026458535,-4380.587129496226,0.0019604579667971286,0.9849898076922221,7.240811157825129,0.8597872211190204
11,180,6342,243,687.0647480710129,-382.6475783417809,641.4690750001281,6.332315961717718,-2824.204737882648,4.917308658949207,-3013.8142332141965,0.004495936054809685,0.9502519617537839,12.785619741409038,1.1067217838876537
12,180,8058,243,1798.1970588989411,-1720.4130997553675,868.3110858953164,6.332315961717718,-2824.204737882648,6.221567034782518,-4082.080027656823,0.0018637905064644667,0.9924344509180415,10.348755647792615,1.0148881326155315
13,180,8058,241518,774.2257260216518,-548.342273735768,834.6172101179363,10.353204585479673,-3120.6669878618063,12.389842001025919,-4623.736332903842,0.0600763081100664,0.9875802538315667,9.989791363597947,0.9995564180974219
14,244,1140,243,436.92213271661024,-579.6907574027535,574.166917855742,4.9045076938825405,-1948.0589846781766,8.435442823930265,-3206.7611925239767,0.013962471958634218,0.9747160050101713,4.540677027888291,0.657120612230358
