group_index,solvent_1,solvent_2,compound_id,temperature,J0,J1,J2,solvent_1_pure,solvent_2_pure,rmse,r2,mape,logmape
21,174,962,620004,288.15,595.1002647381254,453.22875167349844,-510.9795136885559,0.0008,0.0001,3.166320735355878e-05,0.9859919627379158,8.199480269941468,0.9137863251825055
22,174,962,620004,293.15,676.1691276643301,324.18943636255517,-317.78994489777966,0.0009,0.0001,1.9161449839750334e-05,0.9961963612709492,5.553049153712548,0.7445315177174153
23,174,962,620004,298.15,746.8908844145445,406.9767551406478,-99.77941968047787,0.001,0.0001,3.3948430921587524e-05,0.9913168112449207,6.724171625802483,0.8276387897150453
24,174,962,620004,303.15,877.8500454891878,255.34254352733004,-352.1348632289246,0.0012,0.0001,2.5780019382526e-05,0.996432221059318,7.592604546391773,0.8803907806506853
25,174,962,620004,308.15,967.5793455154272,23.724553518547644,228.40932873933593,0.0013,0.0001,1.949544381749768e-05,0.9982257425969682,2.5754733855070358,0.4108570663163241
26,174,962,620004,313.15,1029.3798756525434,-179.49009741077117,391.4534756392035,0.0015,0.0001,1.5026047622568208e-05,0.9991978968007681,1.9136107826376785,0.281853609437733
27,174,962,620004,318.15,1145.8363868901943,-40.63978234865104,-170.22754282817127,0.0017,0.0001,2.2439882118221536e-05,0.9986429989878165,2.3201425301833773,0.36551466513693187
28,174,962,620004,323.15,1214.780327024598,-266.20756373100295,403.4780160354627,0.0019,0.0001,1.685803476462381e-05,0.9993965006375718,1.9601800024821117,0.2922959542622178
48,180,962,323,273.15,2167.707952959923,-524.388213243594,710.7823305802118,0.3211,0.0001,0.0019274369461268898,0.9997626430220022,2.4649653690293136,0.39181082213449736
49,180,962,323,278.15,2507.1843157868916,-737.7586925270915,664.5381735521086,0.3855,0.0001,0.003564326120953666,0.9994396914129052,2.0284323617251365,0.30716053068994414
50,180,962,323,283.15,2423.713470175518,-563.0655289750592,528.7413583642975,0.4607,0.0002,0.0019098875510400863,0.9998882031489678,0.6694524978246317,-0.1742802336848924
51,180,962,323,288.15,2530.990158614141,-571.1162363367152,521.8482049608659,0.547,0.0003,0.00473214343274736,0.9995322358012902,2.760031098259843,0.44091397544440575
52,180,962,323,293.15,2563.2179188437817,-390.92809470663,275.6346154352002,0.6613,0.0005,0.007033475822782126,0.9993072721057561,3.565515762589935,0.552122360736378
53,180,962,323,298.15,2573.964927538528,-180.2002066652455,-51.79085109274976,0.7785,0.0009,0.013351725501607736,0.9982365095055461,5.538913327870664,0.7434245694214613
54,180,962,323,303.15,2694.37361415693,24.873202739933028,-428.3533676840341,0.9194,0.0013,0.015528771768093476,0.9983395120400412,4.859745921276279,0.6866135639388004
55,180,962,2955,288.15,2814.695743085009,-1599.8201257704334,859.5374556556668,0.2922,0.0001,0.0004637680365834652,0.9999790809383253,3.1728579426393386,0.5014506280068265
56,180,962,2955,293.15,3054.976840017575,-1811.4662048734133,935.1619558753562,0.3402,0.0001,0.0012600762940560767,0.9998871282098272,4.8299974099649745,0.6839468978657521
57,180,962,2955,298.15,3293.717330915161,-2054.3867251485926,989.9892185193016,0.3985,0.0001,0.0019672219006980638,0.9997976824024023,7.704993180445953,0.8867722586681951
58,180,962,2955,303.15,3109.4258030508176,-1944.854169803977,1033.4648876224467,0.4562,0.0002,0.0019897169193398537,0.999844906520807,5.353199751367563,0.7286134491181853
59,180,962,2955,308.15,3084.0457196497036,-1938.3051828919401,1042.2958741620332,0.5216,0.0003,0.0030322837072748014,0.9997277544766637,5.73970132657486,0.7588892938622157
60,180,962,2955,313.15,2971.8177347324627,-1861.7142301485685,963.4214938982876,0.6028,0.0005,0.004667610530629899,0.999513919397678,5.685007112395137,0.7547310123609619
61,180,962,2955,318.15,2972.9516053619113,-1905.587711395244,1030.2771089048924,0.6823,0.0007,0.005339454156045247,0.9995058762083395,5.873699114843734,0.7689116956580265
62,180,962,2955,323.15,2952.397039120104,-1940.0688005747193,1029.8655777003216,0.7819,0.001,0.007055085601711019,0.9993384088215078,5.898623014707416,0.7707506409794489
63,180,962,3335,278.15,1845.7222412585832,-382.10226822542745,1771.9464472986576,0.0089,0.0002,0.00031226642154158734,0.9961580609563181,4.195195305725425,0.6227521840501588
64,180,962,3335,283.15,2027.82060315166,-680.8524562061302,1905.4212645964192,0.0108,0.0002,0.00024005652732134517,0.9984288725697117,2.1316855939140495,0.3287231502150743
65,180,962,3335,288.15,1990.0850141719716,-626.791380712607,1842.089884563633,0.0138,0.0003,0.0003513784884819425,0.9979102454773154,3.1239578182207817,0.49470516110871
66,180,962,3335,293.15,2011.8598547053823,-655.3375419988591,1861.449250337052,0.0176,0.0004,0.00043199449557963625,0.9980234957522186,3.214663586793793,0.5071355309014209
67,180,962,3335,298.15,2050.7790383561564,-697.1551719420386,1887.4155416521098,0.0224,0.0005,0.00044993167715079343,0.9986370158646317,2.4676774417055802,0.3922883910003995
68,180,962,3335,303.15,2030.3731341861555,-664.1943138400283,1866.1007828275156,0.0288,0.0007,0.0005501651454714907,0.9987412034518048,2.498709751136968,0.39771581162846514
69,180,962,3335,308.15,1981.2628447945808,-608.8110199828462,1812.2925747851853,0.0359,0.001,0.0006564468800360035,0.9988115035023908,2.5378465213622086,0.40446535418857105
70,180,962,3335,313.15,1973.7368922097053,-624.8288552602864,1831.0404627692938,0.0449,0.0013,0.0008222601388857969,0.998751825965955,2.6156400791551926,0.4175779833866214
71,180,962,3335,318.15,1999.7472974839286,-701.3047633948622,1902.5296230648316,0.0555,0.0016,0.0009560225745095753,0.9988540215779743,2.268193430641791,0.3556800882624323
72,180,962,45375808,278.15,2389.3408664252643,-2530.052377974619,2055.1402598008103,0.251,0.0003,0.0032391120727950844,0.9984580944282387,4.539234738395504,0.656982642084961
73,180,962,45375808,283.15,2339.4241708804943,-2502.7263324311007,2276.7526174285445,0.3131,0.0005,0.0017702540480040287,0.9997117555922743,2.389518051665674,0.37831031575623886
74,180,962,45375808,288.15,2265.8421562829526,-2411.098516511921,2198.4069386384194,0.3962,0.0008,0.002819033688751049,0.9995389657361679,1.861638389826537,0.26989532618645123
75,180,962,45375808,293.15,2280.4219315620585,-2448.1139247938518,2229.357219398957,0.4905,0.0011,0.0025246342793749615,0.9997582923708088,1.5617366047581582,0.1936077896271426
76,180,962,45375808,298.15,2289.8570200533964,-2469.1644256551967,2256.1895038956395,0.6019,0.0015,0.002436218111629362,0.9998505312618028,1.3828579232762153,0.14077756238930292
77,180,962,45375808,303.15,2279.3279295712678,-2492.7279725180592,2327.233615662808,0.726,0.0021,0.0022728561709376045,0.9999107677474182,0.7384601763997791,-0.13167292030621328
78,180,962,45375808,308.15,2297.4679787359514,-2514.701468758896,2332.6949693798456,0.8668,0.0028,0.0019929802415732294,0.9999516840229978,0.760227728900186,-0.1190562937848549
79,180,962,45375808,313.15,2298.909196912294,-2532.072349985746,2346.439003391698,1.0311,0.0038,0.0012557250206304525,0.999986395096619,0.5421631409842949,-0.2658700113059911
80,180,962,45375808,318.15,2299.434296428285,-2522.109110545937,2341.400922261159,1.2226,0.005,0.002669136812884337,0.9999561473363144,0.6046275397581317,-0.21851207533121156
81,180,3776,441140,283.15,1000.5168003220808,-439.9772527432244,145.86159823459369,0.0291,0.0009,0.0003063632895350157,0.9989551074634564,3.190115016868076,0.503806341455503
82,180,3776,441140,288.15,1089.132982092095,-466.1118367949841,-33.645211882848734,0.0316,0.001,0.00035606444002595395,0.9987852852613932,2.5224148225838907,0.4018165098122702
83,180,3776,441140,293.15,1040.0070732509107,-464.112444985654,116.8536335093348,0.0357,0.0012,0.000287418504902581,0.999379013313904,1.6120553344857353,0.2073799450679329
84,180,3776,441140,298.15,982.7912314440044,-367.36025804508597,162.74278378687777,0.0375,0.0015,0.00011801916792625157,0.9999066160039674,0.6016951174880752,-0.2206235126176844
85,180,3776,441140,303.15,905.1546211745318,-344.9428420930273,207.10226653720136,0.0426,0.002,0.00017289842543122535,0.9998419299641962,0.979822053015755,-0.008852790032505423
86,180,3776,441140,308.15,906.9123698764851,-303.570634656184,263.6821105975813,0.0471,0.0025,0.00032795591988598385,0.9995379316140383,1.0052225262494157,0.002262212228739131
87,180,3776,441140,313.15,893.5948584947952,-351.6772941532595,166.1409047633739,0.0529,0.0031,0.00011150705752933832,0.9999555048899212,0.6967182772872186,-0.15694279629639735
88,180,3776,441140,318.15,830.8671014796159,-284.10897499704873,150.10405251145698,0.0579,0.004,0.0001730359356053359,0.9999102515880048,0.6997247016692645,-0.15507279436098095
89,180,3776,441140,323.15,830.2638687969683,-284.8553045290489,-6.602909632986134,0.064,0.005,0.0006201707021033505,0.99902059416588,1.1934127225241846,0.07679066338288855
121,244,1140,243,288.15,543.208640871016,-475.6779983970472,594.7806541680352,0.1592,0.0716,0.0048111162838150355,0.975198599128082,2.311978896764002,0.36398386562185986
122,244,1140,243,293.15,529.3425786935157,-471.5553620683444,536.282849191133,0.1784,0.0835,0.005877012357749819,0.9676123172428519,2.4537158407112045,0.3898242666400981
123,244,1140,243,298.15,516.4862770587989,-416.6514333056192,511.4087964797247,0.1908,0.0981,0.005479440419450907,0.9736767223512374,2.061460578364225,0.31417503413491127
124,244,1140,243,303.15,512.8007015314367,-438.6020334058997,423.1324389200223,0.2134,0.118,0.006861434148542859,0.9636456703748522,2.2411870134175955,0.3504780972787462
125,244,1140,243,308.15,474.52185220104843,-510.5863572222339,490.5542083693372,0.2428,0.1352,0.00884406795073496,0.9455645827676366,2.524683929127126,0.4022070155524798
126,244,1140,243,313.15,447.632158954654,-463.5287738315115,443.81532291607795,0.2654,0.1643,0.007227786601433094,0.9654245560743252,1.8514139176028208,0.2675035241201684
127,244,1140,243,318.15,429.2225684220099,-465.56409483443616,522.4299309884414,0.2993,0.1935,0.009734357181295995,0.9465988159184409,2.114617673920391,0.3252318577081819
128,244,1140,243,323.15,437.9323202227533,-465.04742011062143,543.4832341558824,0.3275,0.2319,0.011493894293756544,0.9405472709396664,2.144648340422941,0.33135609077050565
129,244,1140,243,328.15,408.93747350801556,-443.1465907968502,569.3300532720313,0.3546,0.2637,0.013468537063394868,0.9223097362753969,2.3580831665533166,0.37255911803568
160,679,962,10308,308.15,4495.611142713227,-5536.416139691064,4885.291472119476,0.0841,0.0001,0.005723498210858781,0.9809668157839468,5.115323604660176,0.7088731131748144
161,679,962,10308,313.15,4695.894824435781,-5783.286531165483,5106.472701935645,0.0977,0.0001,0.007159920912562955,0.9787131203406501,3.4728495441910305,0.5406859685848745
162,679,962,10308,318.15,4915.645161470206,-6028.138654117708,5298.051891568986,0.1124,0.0001,0.009124485358077986,0.975447780006392,3.4899731403356795,0.542822084538295
163,679,962,10308,323.15,4671.651651213501,-5708.78329472963,5007.039357447532,0.1289,0.0002,0.01006038618923282,0.9783465793191773,3.663465706604501,0.5638921304997988
164,679,962,10308,328.15,4870.009206166555,-5961.508868291816,5219.0042582141095,0.1478,0.0002,0.012257564441128233,0.9766719030312577,2.9740717754364048,0.4733514454568902
165,679,962,75106,298.15,-82.36474973425887,803.5212742576508,-421.9219702680787,0.8814,0.0001,0.0012618211776794343,0.9999764660884288,3.329465207114368,0.5223744808783034
166,679,962,75106,303.15,59.177000180610555,371.0031662994421,29.15938550568189,0.9166,0.0001,0.0008407005932376347,0.9999903824651803,3.5215152924932367,0.5467295786948435
167,679,962,75106,308.15,177.55557738872935,265.16959205911957,65.57486932800973,0.9519,0.0001,0.00045358237792862655,0.9999974090190207,3.276153890389445,0.5153642936308847
168,679,962,75106,313.15,308.6944395068925,111.94314223733481,197.75576227402263,0.9894,0.0001,0.0005045151675251111,0.9999970464037432,1.594116237743999,0.2025199855483578
169,679,962,75106,318.15,454.219861757249,72.45225303081226,147.0018895302679,1.029,0.0001,0.0006942035041804443,0.9999948461871385,1.8382159261939632,0.2643965244856986
170,679,962,135398737,318.15,3764.823454403423,-1875.9928197306554,786.6344808962599,0.4488,0.0001,0.003707490356687352,0.9995072406332058,7.015263800643992,0.8460440067984344
171,679,962,135398737,323.15,3910.1631908201794,-2020.227563299583,803.8940271102044,0.5157,0.0001,0.00532187952771215,0.99921350443845,9.33863141333684,0.9702832345613086
172,679,962,135398737,328.15,4085.675764892343,-2249.2786968604332,1048.5453956399797,0.5717,0.0001,0.005480029056903511,0.999332923194007,9.648501999845363,0.9844598911985545
173,679,3776,3366,283.15,1048.8723818253757,-899.6092844896191,606.2600563285606,0.0092,0.0003,4.315313731725027e-05,0.9997682266817884,1.3037299941113494,0.11518765718629673
174,679,3776,3366,288.15,1011.993957556115,-845.5618406003596,503.1544062070758,0.0101,0.0004,6.478529536671633e-05,0.9995579733367109,1.50403241371651,0.17725719592751701
175,679,3776,3366,293.15,1006.0384106993761,-836.5780494225435,511.8452980726733,0.0112,0.0005,6.897422012073928e-05,0.9995881384809162,1.3907893599508552,0.1432613595117194
176,679,3776,3366,298.15,918.7338304425789,-737.4264454463187,415.76788433773805,0.0124,0.0007,7.879528029777001e-05,0.9995506327073443,0.8746777378982172,-0.05815192689979691
177,679,3776,3366,303.15,959.778091709747,-804.6645320446436,454.27289150368415,0.0138,0.0008,8.752691366815463e-05,0.9995454305356068,0.9686027468141093,-0.013854303692825505
178,679,3776,3366,308.15,935.9074815800278,-753.7939249767782,423.02152715304175,0.0154,0.001,8.717352501151118e-05,0.9996343098109262,1.0373043785306684,0.015906211085271703
179,679,3776,3366,313.15,938.2907318872772,-745.7121236066458,472.2117968287321,0.017,0.0012,0.00010920271900299598,0.9995313443368599,0.9633733860234894,-0.01620535559558555
180,679,3776,3366,318.15,954.000741232747,-760.6557285567726,464.95446726344306,0.019,0.0014,0.00011559360419706825,0.9995732042550332,1.160191125067905,0.06452953898989741
181,679,3776,3366,323.15,984.0624635212783,-818.5134183309028,457.9701595957321,0.0213,0.0016,0.00015027386287030565,0.9994122650528923,1.4110111763014332,0.14953045371665652
188,679,6569,536770,293.15,1250.965760949023,-542.7466409988706,256.6131754749312,0.3297,0.0103,0.0013318527934833178,0.9998583183355509,1.2716617328139257,0.10437160257843735
189,679,6569,536770,298.15,1232.7350742875574,-528.3500228417006,309.2524888373388,0.3362,0.0115,0.002463578773379138,0.9995353456655672,2.1334761902036576,0.32908780045482616
190,679,6569,536770,303.15,1225.2521195789352,-511.239369698203,281.0196434256823,0.3432,0.0126,0.00240872299694235,0.9995695002486863,1.8640749453949006,0.27046336923960135
191,679,6569,536770,308.15,1232.7731684074502,-522.144539548315,267.93086502417987,0.3496,0.0135,0.002221095682372211,0.9996432951383062,1.7336957989684931,0.23897289682000047
192,679,6569,536770,313.15,1229.699721621105,-515.8252322180413,257.61917263775683,0.3574,0.0147,0.00241439843785602,0.9995927234282489,1.703551782974259,0.23135533938213107
193,679,6569,536770,318.15,1219.7810744327742,-504.48161464975976,228.2650324384329,0.3656,0.0161,0.002266180634293203,0.9996529553718739,1.679465285089281,0.22517103130957883
194,679,6569,536770,323.15,1226.7034767046212,-513.6636228903839,250.91076204107424,0.3729,0.0172,0.002252993566621817,0.9996689762320834,1.5749836078095123,0.19727603807804983
195,679,6569,536770,328.15,1229.6349910339493,-520.9973409377028,249.03318431626116,0.3819,0.0185,0.0024602325404052836,0.9996200559620361,1.5700044241636137,0.195900876222697
196,679,6569,536770,333.15,1240.9785122833193,-531.3252391353806,264.92295472645344,0.3902,0.0197,0.0024705399410236027,0.9996314482991335,1.5670291746716247,0.195077082161602
197,679,7909,536770,293.15,1650.6693748381995,-891.3819160231142,452.69560653644857,0.326,0.0041,0.0006925002446578882,0.9999624919547832,0.5779438505201087,-0.23811435291824012
198,679,7909,536770,298.15,1609.1859023648824,-861.6653455778599,495.08181557351537,0.3362,0.0048,0.0016068176069704068,0.9998104877530978,1.5705500841287658,0.19605179040910578
199,679,7909,536770,303.15,1601.8166216581712,-861.7880867463878,502.6473024283223,0.3432,0.0053,0.001795689027854426,0.999771373632741,1.6684996205689109,0.22232611222854184
200,679,7909,536770,308.15,1588.6948637075666,-854.4859193345684,504.8215039948375,0.3496,0.0059,0.0019819442214057104,0.9997297422594752,1.714822673234904,0.23421921708008572
201,679,7909,536770,313.15,1600.16805533904,-871.6750507471506,517.8305365194778,0.3574,0.0063,0.0020184613582339777,0.9997300687830526,1.6158437107433092,0.20839935220328282
202,679,7909,536770,318.15,1598.7510274039641,-863.0078664628962,487.20942724636984,0.3656,0.0069,0.0017277548132920038,0.9998094602477706,1.4316260253875623,0.15582958478605272
203,679,7909,536770,323.15,1590.7631470927024,-854.2522911096144,506.3691524856085,0.3729,0.0076,0.0020153234572649063,0.9997503860230559,1.4957187549491535,0.17484993934634205
204,679,7909,536770,328.15,1596.2307706704769,-858.6944902971322,489.15923707617765,0.3819,0.0082,0.0018159262584119945,0.9998050376205216,1.3231920743821621,0.12162289089166281
205,679,7909,536770,333.15,1599.910583376392,-863.3141192095893,503.0442665856939,0.3902,0.0089,0.0019752502041455048,0.9997782840378068,1.3320087051454905,0.12450706311078144
206,679,8452,536770,293.15,1288.2076595744736,-793.1609275556398,462.5146195324182,0.3265,0.0126,0.0003361085150501394,0.9999902173625216,0.20003654838387722,-0.698890647779481
207,679,8452,536770,298.15,1297.894947393483,-805.2466689754889,499.57801937371096,0.3362,0.0135,0.0016226930263836558,0.9997840421119727,0.6900793692265482,-0.1611009561688438
208,679,8452,536770,303.15,1292.5398105739791,-811.61362266361,498.49107941470965,0.3432,0.0146,0.001323243825049657,0.9998603560526641,0.5771890763719936,-0.23868189676817853
209,679,8452,536770,308.15,1290.3092923965596,-815.0361159231238,501.63397460738685,0.3496,0.0157,0.001354074767693965,0.9998574593297636,0.5203145562800138,-0.2837340241449814
210,679,8452,536770,313.15,1298.2395104335378,-833.3125789367228,516.8540549934534,0.3574,0.0167,0.0013666633077625081,0.9998598420927617,0.5299411021984611,-0.2757723953267203
211,679,8452,536770,318.15,1289.6235373558816,-828.1429145139665,503.2415160235358,0.3656,0.0181,0.0014011076854975049,0.9998572992556136,0.5218455318887907,-0.2824580306682255
212,679,8452,536770,323.15,1288.724069113002,-824.7288542543708,516.3946062239996,0.3729,0.0195,0.00120394220761153,0.9998982706192665,0.45638757818949605,-0.34066618458066866
213,679,8452,536770,328.15,1286.1256571291417,-831.865873036702,525.7134161849391,0.3819,0.0209,0.0012024105706620008,0.9999020333001198,0.32466672389484946,-0.4885622212890496
214,679,8452,536770,333.15,1286.3021081125883,-833.0896662011851,528.1192515405033,0.3902,0.0225,0.0013325108866930574,0.9998837034660053,0.30940146633143106,-0.5094776324009043
225,702,679,7579,293.15,1117.3420301175202,114.50806319742914,14.242846835322018,0.003,0.3813,0.000398289058599496,0.9999904324163488,0.652362802321047,-0.18551081036516365
226,702,679,7579,298.15,1062.4355382418614,-56.80297172472376,-156.3839843426409,0.0039,0.3926,0.0010071809539530766,0.9999428328100082,2.422888497032866,0.384333428071636
227,702,679,7579,303.15,1010.7485709801454,18.70373375062127,-66.39941301346732,0.0052,0.4067,0.0006244067309225483,0.9999791950973499,1.5413025330702177,0.18788789215606927
228,702,679,7579,308.15,989.2563811307568,-29.03164575094298,-101.43489646240958,0.0061,0.4215,0.0008664617136810783,0.9999628281793287,1.3995086575724809,0.14597558942192063
229,702,679,7579,313.15,942.1999093737892,-88.84144126987246,-253.04680625211844,0.0078,0.4377,0.0009211935280854808,0.9999602567473753,1.5008365308015792,0.17633339201877313
230,702,679,7579,318.15,948.7419394827425,-12.009986266707584,-200.80043624895583,0.0091,0.4628,0.0015784224014581429,0.9998938148731987,2.019799599835728,0.3053082818213907
231,702,679,7579,323.15,905.4834140518634,-32.79337324414869,-130.4785283900276,0.0113,0.4733,0.0007398728995274006,0.9999779331424674,0.8706602312367785,-0.06015129216488586
232,702,679,7579,328.15,874.842536881412,-88.7994502940257,-168.66588117258948,0.0143,0.492,0.0007338230946897689,0.9999800179098197,0.6618047353141195,-0.17927012972159517
233,702,679,7579,333.15,883.9460110388376,-13.054523420125841,-103.34079412893756,0.0174,0.5161,0.0010171842765066045,0.9999647175189986,0.6793236869107128,-0.1679232420039047
234,702,702,7579,293.15,369.4514477387338,319.0342029709106,425.4637488818525,0.003,0.09,0.0003857738109141206,0.9998053434902062,2.3397475258968026,0.3691689967154828
235,702,702,7579,298.15,327.99941813764036,57.09229304425631,7.033731091353668,0.0039,0.0961,0.00040417828409671565,0.9998104456678162,2.320288813370184,0.36554204620396763
236,702,702,7579,303.15,364.26771972661686,231.76334860519032,77.20214717085996,0.0052,0.1078,0.00033797567294625153,0.9998892286036105,1.3711920650339926,0.13709829136301863
237,702,702,7579,308.15,319.5004868644435,122.0552444706427,47.091625380629665,0.0061,0.1156,0.0003601758801826188,0.999891043656149,1.146663266043237,0.05943589988019864
238,702,702,7579,313.15,269.0282089188467,53.23868404106384,39.34734382114247,0.0078,0.1221,0.0006045165488453955,0.9997241763848254,1.4757617574015074,0.16901625193338526
239,702,702,7579,318.15,302.85297582922396,115.25754031191904,125.09946164074084,0.0091,0.1373,0.00041458924807386943,0.9998971764215503,0.9785043159802019,-0.009437254418599458
240,702,702,7579,323.15,276.6286134058729,99.80639993666446,35.97927334728463,0.0113,0.153,0.00023806246329819355,0.9999717906914797,0.46440373513429434,-0.33310429594963553
241,702,702,7579,328.15,162.66149351936573,15.463800879929169,103.8252454195025,0.0143,0.1626,0.000993004680869552,0.9995626874040714,1.497294680888413,0.17530728176543217
242,702,702,7579,333.15,168.8529647194136,-52.031110702444124,-31.646868602376127,0.0174,0.1786,0.00043418333277320443,0.9999294847891823,0.7673253204152736,-0.11502047059218043
243,702,702,214348,298.15,104.93674984574527,-36.96015367678527,45.24666423492555,0.1156,0.0965,0.00027678203791383786,0.9982016273585647,0.181016144758038,-0.742282688851046
244,702,713,7579,293.15,994.3465244580565,296.12962406640486,138.92429325846652,0.003,0.5006,0.0006232265155455797,0.9999851461588672,1.8003992173761727,0.2553688154810139
245,702,713,7579,298.15,917.5175827676536,187.0753892024708,33.63169734593432,0.0039,0.5197,0.0003321158084391607,0.9999960798505683,0.7911455475473731,-0.1017436117211799
246,702,713,7579,303.15,847.2480609258503,140.74574181302293,18.58051499730193,0.0052,0.5353,0.0009879461239033825,0.9999671454091407,2.1753872603777977,0.3375365808649907
247,702,713,7579,308.15,854.0649881197074,54.57540829674874,-156.19571372491222,0.0061,0.5588,0.0015318706466524725,0.9999274916858741,1.0971526875120485,0.040267071266184985
248,702,713,7579,313.15,789.0356336960216,31.70066870305026,-45.64145608666861,0.0078,0.5868,0.0011217504404075454,0.9999651424613559,1.4722076120487089,0.16796905892082348
249,702,713,7579,318.15,816.0909870077008,92.96910698322868,-59.08133128966662,0.0091,0.6184,0.00046419197602716374,0.9999945571522081,0.5936516054524013,-0.2264683533674009
250,702,713,7579,323.15,791.6540792512214,108.90663541195241,-30.31635238194417,0.0113,0.6473,0.00037934702799351027,0.9999966641080942,0.38297719878899156,-0.4168270817360647
251,702,713,7579,328.15,754.6502050788213,82.64076122707134,-39.92291206630235,0.0143,0.678,0.0007026329367594391,0.9999895236464555,0.731152279213477,-0.13599216184558574
252,702,713,7579,333.15,733.9547766563373,80.1115407254667,-40.245196129179284,0.0174,0.7144,0.0005295724716799354,0.9999946091754505,0.4362035344725069,-0.36031081973923673
253,702,962,338,278.15,2166.3550258346854,-360.1252276069553,-346.1858560239236,0.0946,0.0002,0.0012757580021981203,0.9986846394186975,5.852512240389722,0.7673423306861594
254,702,962,338,283.15,2078.8929781112083,-213.44761126616692,-397.4594373568136,0.1033,0.0003,0.0011733415443197885,0.999087577167841,6.2203261164291,0.7938131542813138
255,702,962,338,288.15,2083.751984770257,-177.28566249690104,-363.8225047726934,0.1138,0.0004,0.0011113776155526453,0.9993500807766686,6.329375648625291,0.8013608718293511
256,702,962,338,293.15,2125.8590890616724,-292.8547403685097,-231.92567874176186,0.1279,0.0005,0.0010381823738378547,0.9995631738056929,5.304725331323916,0.7246629018700547
257,702,962,338,298.15,2094.1213136807824,-394.68141273801245,8.772301326383666,0.1436,0.0007,0.0009187281732561046,0.9997348453343756,2.787750357015716,0.4452538801057366
258,702,962,338,303.15,2158.2867827911173,-481.83657407905247,75.13023445772069,0.1612,0.0008,0.0007978221484163567,0.9998412100147821,2.394027886286584,0.37912920487985247
259,702,962,338,308.15,2175.543093873811,-495.52323262529535,60.11578585881036,0.1787,0.001,0.000674544330087974,0.9999076746574039,1.875771799736056,0.27318000240998686
260,702,962,338,313.15,2149.247920362672,-453.2808933671257,38.15555922033088,0.1981,0.0013,0.0008750058295955456,0.9998743105645183,1.310375303513717,0.11739569939742836
261,702,962,338,318.15,2201.8482172350805,-467.3287853043039,31.31460404112157,0.2182,0.0015,0.0015810213163292256,0.9996639410959438,2.1055934915755614,0.32337452952448265
262,702,962,338,323.15,2189.133289049183,-443.8532259416531,17.31030956190341,0.2419,0.0019,0.0028522372440953473,0.999110353080069,2.4570751675017597,0.39041844273644555
263,702,962,2378,278.15,2441.569070588168,-2023.4905211769187,1188.2355636268637,0.0154,0.0001,2.5252014535283643e-05,0.9999795084155374,0.37058439362192225,-0.4311128740257431
