group_index,solvent_1,solvent_2,compound_id,temperature,J0,J1,J2,solvent_1_pure,solvent_2_pure,rmse,r2,mape,logmape
6,174,962,10308,308.15,2134.1311834986905,-2278.131161804902,1946.611120863539,0.0023,0.0001,6.195384273434277e-05,0.9952238614338158,3.743237458031603,0.5732473781274432
7,174,962,10308,313.15,2316.9504182039614,-2504.2047394836677,2251.2251559387423,0.0026,0.0001,6.526481662037297e-05,0.9961341205302475,1.9782234933129237,0.29627535522347986
8,174,962,10308,318.15,2530.8743348635217,-2799.3064545086622,2593.323645625197,0.0028,0.0001,9.436541379913588e-05,0.9941789055110787,2.397828447677983,0.37981810833249474
9,174,962,10308,323.15,2264.4471940424364,-2514.2519555950294,2107.3897930547787,0.0032,0.0002,7.57446602992947e-05,0.9971903525933846,1.7152887166791166,0.23433723079706845
10,174,962,10308,328.15,2502.794019034556,-2717.5101740071377,2290.765057267853,0.0035,0.0002,0.00012589108590633737,0.9948123236844887,2.2369912926531805,0.34966429363617574
11,174,962,276224,278.15,564.9947148657395,316.7544148032602,-631.7575817860055,0.0015,0.0002,2.423586187438847e-05,0.9975009628306566,4.060375445409257,0.6085661927719772
12,174,962,276224,283.15,510.6939213421643,384.82293334593373,-821.3564526933942,0.002,0.0003,2.7204929205158837e-05,0.9980741271195702,2.9269223244584404,0.4664111971496456
13,174,962,276224,288.15,511.4358641813433,464.35551344292827,-497.74898660190104,0.0024,0.0004,3.079810067592654e-05,0.9984439901893358,2.453142062196135,0.38972269905897156
14,174,962,276224,293.15,652.0048515652499,209.24027742087225,-414.9379594454813,0.0031,0.0004,2.486997213164126e-05,0.9993784021829464,1.790164980902412,0.25289305723341493
15,174,962,276224,298.15,654.1364435818296,245.74547683530017,-390.20815193976887,0.0038,0.0005,2.346308638991392e-05,0.9996325841854616,1.150265574007996,0.06079812210196742
16,174,962,276224,303.15,555.2913224198085,420.1048591856445,-532.3763658525269,0.0045,0.0007,9.884743009364488e-06,0.9999532700179142,0.4891835458964831,-0.31052815925337346
17,174,962,276224,308.15,574.787888081517,366.5993920428015,-535.6808222100419,0.0054,0.0008,2.588240802165979e-05,0.9997741619735736,0.9094105866157208,-0.04123999439962833
18,174,962,276224,313.15,601.456301151578,351.8205405103489,-482.1895939713565,0.0063,0.0009,2.007930690756936e-05,0.999900240058745,0.4291410465008001,-0.36739994406381404
19,174,962,276224,318.15,627.3523334505425,339.63950157549044,-529.5446782378826,0.0073,0.001,2.0546224123756795e-05,0.999922406461469,0.6472799130182083,-0.188907870196204
20,174,962,276224,323.15,643.7785701438075,334.9666601935269,-431.4081540389339,0.0082,0.0011,2.4832241094260142e-05,0.9999116205534808,0.4773893286735521,-0.32112729322618333
21,174,962,620004,288.15,569.2837708856005,546.239522474277,-570.5922901263937,0.0008,0.0001,3.1605334970971804e-05,0.9860431222824587,7.347500645872297,0.8661396329207321
22,174,962,620004,293.15,679.7655879688496,311.3976250921126,-309.8308749051737,0.0009,0.0001,1.9193381756003156e-05,0.996183673433987,5.472450794646995,0.7381818653136354
23,174,962,620004,298.15,781.3382791219269,288.8921711685814,-29.44560244272787,0.001,0.0001,3.089156257048881e-05,0.9928101540969105,8.046556131052013,0.9056100451754021
24,174,962,620004,303.15,871.9081309471882,278.31008318111867,-368.4513672703302,0.0012,0.0001,2.5567815509890965e-05,0.9964907144639004,7.264533987892062,0.8612077599997282
25,174,962,620004,308.15,969.5053704200242,17.07145808882706,232.44921246185473,0.0013,0.0001,1.937128752727666e-05,0.9982482692732949,2.5151842907905753,0.40056981187351803
26,174,962,620004,313.15,1037.307235076694,-205.31956830106654,405.51491899174664,0.0015,0.0001,1.4497453353882213e-05,0.9992533377979006,1.710386816237572,0.2330943403101308
27,174,962,620004,318.15,1134.06465131036,6.046694885123235,-204.91850773606046,0.0017,0.0001,2.0737993674569807e-05,0.9988410291719548,2.242655348013324,0.3507625361969351
28,174,962,620004,323.15,1202.9054230094525,-222.6117042940522,373.9218314076635,0.0019,0.0001,1.546668221096631e-05,0.9994920075589256,1.9599652233413176,0.29224836551721234
48,180,962,323,273.15,2180.4890315272596,-496.08198927506066,646.9058041688179,0.3211,0.0001,0.001797909203757825,0.9997934728479874,2.4790920650614163,0.394292655289692
49,180,962,323,278.15,2511.028457356336,-723.2552420453012,636.9160764346626,0.3855,0.0001,0.003620001115585955,0.9994220505956432,2.0669102189842783,0.31532161245383106
50,180,962,323,283.15,2427.133385895581,-546.8209658231301,499.3538510156428,0.4607,0.0002,0.0019329820388137471,0.9998854830922743,0.6963402159078204,-0.15717852218404157
51,180,962,323,288.15,2529.157004967229,-581.8467232995105,540.5421398560638,0.547,0.0003,0.004673462627559384,0.999543764864732,2.776880821300305,0.4435572410169785
52,180,962,323,293.15,2560.4829354374124,-411.1609265125742,309.6521111524404,0.6613,0.0005,0.006900768614242386,0.9993331661935836,3.614064259051187,0.5579958701682559
53,180,962,323,298.15,2566.290424153025,-249.68712046421962,62.27804708673614,0.7785,0.0009,0.012711008376921542,0.9984016998406348,5.766892630747107,0.7609418656976777
54,180,962,323,303.15,2687.129768399694,-63.77214055636618,-287.2211031293151,0.9194,0.0013,0.014475872468208821,0.9985570508936289,5.180497092374597,0.7143714342852718
55,180,962,2955,288.15,2819.3161277010763,-1623.3353915386283,882.4304473781807,0.2922,0.0001,0.0004505830008745694,0.9999802534977077,3.0446848445373447,0.4835423454543284
56,180,962,2955,293.15,3063.070790524061,-1853.4003894912944,976.376320550635,0.3402,0.0001,0.0012608328859894308,0.999886992625142,4.2571633233405075,0.6291203119260044
57,180,962,2955,298.15,3304.1806023470526,-2109.6700432296425,1044.896453786579,0.3985,0.0001,0.0019415336520144778,0.9998029316851486,7.043799469058936,0.8478069834791085
58,180,962,2955,303.15,3115.837499670034,-1978.6083597616644,1066.9335960899368,0.4562,0.0002,0.0019667036739513736,0.999848473423607,4.918238548815272,0.6918095894538647
59,180,962,2955,308.15,3090.3776948940367,-1971.7862861612564,1075.5775681669918,0.5216,0.0003,0.0030483250936281453,0.9997248663911718,5.319426370922373,0.7258648019614139
60,180,962,2955,313.15,2977.8695640252554,-1893.7718050047147,995.3171854197824,0.6028,0.0005,0.004712720107689657,0.9995044786591334,5.286618445500777,0.7231779669223701
61,180,962,2955,318.15,2981.2219637780686,-1949.3482704191733,1073.7657622912593,0.6823,0.0007,0.005347541502676941,0.9995043782362142,5.340812826720069,0.7276073580202465
62,180,962,2955,323.15,2958.0233621947195,-1969.779704579526,1059.3374142791954,0.7819,0.001,0.007096472568009539,0.9993306239224637,5.5434720729334925,0.7437818639686652
