group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
2,174,962,276224,650.4256925719959,322.35771781841765,-374.9030388852955,4.942607271649262,-3142.3372722709264,2.801136562330088,-3091.1080199850626,0.00014481230619085427,0.9949591386321767,7.497694100123743,0.8749277175821529
3,174,962,620004,1029.4469592412065,-179.3513021288272,391.86439028421125,1.0095286012706157,-2352.373785592524,-9.210340783411798,0.00012522151476387276,0.00010185220219527925,0.9618987902428466,18.21199678750535,1.2603575650290348
6,180,962,323,2613.742785067315,-212.50174064764806,-45.540887152927304,9.606628733227526,-2938.418929415316,20.288410059779356,-8160.153306548365,0.021323903713683225,0.9948675254497266,8.744763127830177,0.9417480501017709
7,180,962,2955,3010.3457411057702,-1901.2914972197896,988.4755923882313,7.865406257123749,-2621.7430563299217,16.801719987422494,-7660.301743371352,0.007955622588462065,0.9984366410506145,9.194735419471684,0.9635392368349259
8,180,962,3335,1983.162670427913,-622.3477233047947,1873.369817054201,10.354148038829141,-4214.818250279882,9.81565420358212,-5169.153891566294,0.0006948040761226097,0.9987948189822057,3.3932786258313885,0.5306195215057125
9,180,962,45375808,2296.4300392563973,-2500.3052521822087,2368.4138287484625,11.047094037078812,-3449.1384681003074,12.696701827838567,-5724.254296730548,0.005618645723499051,0.9995980604197849,2.261591160485893,0.3544140980284646
10,180,3776,441140,844.9108039310294,-288.4181272329712,30.634137890678733,2.9515191601328428,-1845.3241873402437,8.217955962498996,-4372.468345739927,0.0011992853817557347,0.9943828468367265,6.435616071524056,0.8085901275662118
14,244,1140,243,496.5121250196412,-438.12494719869835,473.4748127231759,4.854393013273355,-1932.5061031574983,8.387759128672784,-3191.451309487878,0.012987820876210294,0.9781227037172605,3.9690496874230874,0.5986865357523626
22,679,3776,3366,980.2923663198872,-789.7992267257038,490.69189646319956,2.2275615841665286,-1968.7752926974497,4.73997947765915,-3603.3922225688807,0.000160783019864999,0.9989865610872551,2.1316885401662526,0.32872375046315666
24,679,6569,536770,1240.5178158510053,-526.2002203591003,262.40463258501876,0.2854645202717366,-410.28572083098754,0.7386713523526617,-1552.2565513933293,0.0028108613952400577,0.9994607776262542,1.9705123882652875,0.2945791695433334
25,679,7909,536770,1621.330007820845,-872.4691523229855,520.1414655791255,0.33412890203484524,-425.9268746158788,0.724257542491481,-1812.914696802743,0.00333801049575661,0.9992751541770039,2.2351724333209977,0.34931103259150914
26,679,8452,536770,1300.8540311180031,-803.8997129310095,511.76328707685434,0.32755441788468187,-423.8136460790821,0.4983690373291636,-1432.8264747001233,0.0030259156284589864,0.9993274216268211,1.0532105760841939,0.022515211535382523
28,702,679,7579,895.7211363836324,-4.96493692540272,-64.683089274492,8.674441359907421,-4243.507286845,1.5862270336769577,-751.6293366797049,0.008218620036071215,0.9970475993085961,4.934039394179593,0.6932026126459176
29,702,702,7579,274.8113355799097,89.42076091621266,63.6069276014241,8.674441359907421,-4243.507286845,3.4543961720473724,-1727.1089274810372,0.0021580602411425693,0.9973277901515394,4.208249687988936,0.6241014998953858
31,702,713,7579,882.6936394716098,177.48220811922644,-13.400017438970199,8.674441359907421,-4243.507286845,2.309860357719306,-885.7692453395151,0.009160268922384154,0.9978147119957702,5.1793554171511085,0.7142757141480908
32,702,962,338,2132.375225555206,-441.3234520244393,-7.363224278106715,4.577590778108814,-1939.9188772666128,6.596888556357529,-4154.263684949046,0.002603145013851358,0.9986236983177034,4.3418128112566485,0.637671095767244
33,702,962,2378,2334.1297728148816,-1901.1865283534594,1331.3796834918912,11.523997954564717,-4363.677637723087,8.543777740249988,-4883.449742450087,0.0009147182753410586,0.9988993830423789,3.2974568682293146,0.5181791235474363
34,702,962,2955,1850.1776883957666,-1042.6877130562116,684.2537179396285,3.939962328740331,-2250.138109490818,16.801719987422494,-7660.301743371352,0.0018441492379309206,0.9795145795675498,9.231754509803366,0.9652842472354759
35,702,962,3335,943.5561187780648,-471.6541715870454,259.35694272742626,9.954923346709947,-4392.266360637556,9.81565420358212,-5169.153891566294,0.00010643240121363047,0.9995369065654961,3.4317441640092143,0.5355149037977297
41,702,962,11741,1641.2937536187007,-969.8981597509363,850.283100892428,8.215613567322743,-3519.838838929019,11.72824883531175,-5792.950564966248,0.0030452060448681634,0.9751423134604289,8.914592604620161,0.9501015007802258
43,702,962,27901,1210.1926093361226,-481.9016925193678,92.4461451374365,2.064553357441941,-1786.5639753391029,-1.3479927770741325,-1807.4516397185464,0.00030310735973646555,0.9985327783929385,2.238335197783109,0.3499251240363356
44,702,962,114811,1334.313048231211,-844.5724923045187,610.7394103465774,9.408961432174124,-3566.841188977487,7.271792114763659,-4162.551231073749,0.0009338838445704116,0.9993463192115469,3.2903225769222137,0.5172384774362476
45,702,962,268296,855.4288782428085,-231.84878263373815,52.303383099239205,-0.9130901102037501,-1670.1586176167918,7.469472879834308,-4732.350427025223,8.62550857839454e-05,0.9776844155039257,6.0420182441761145,0.781182032313139
46,702,962,276224,1292.2882418858946,-622.1603095943764,15.534944594951003,6.450442603091579,-3096.1383295582204,2.801136562330088,-3091.1080199850626,0.0004933346106495466,0.9974859920941146,6.09774849253312,0.7851695075076162
47,702,962,522885,680.4981840864807,62.33680691088395,-133.80253235734773,4.086859144587076,-3048.329546282507,2.4059945099424667,-3310.449180477299,5.3462219469734694e-05,0.9976121880668101,6.4757024899978255,0.811286887962705
48,702,962,620004,2158.079763411104,-2014.8282441124225,1347.9540966746827,3.3704623639585174,-2424.181327381521,-9.210340783411798,0.00012522151476387276,0.0009026077584664983,0.9457621451984006,23.947938742153948,1.3792681385675782
50,702,962,13927912,765.5111567024921,82.57446889646788,-220.1254881477947,5.615596184477363,-3102.765172754952,2.244375413939821,-2930.70809169522,0.0001462149334588858,0.9988205634678473,3.0892039510422604,0.4898465816223595
