group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
0,174,962,204,106.17286422320787,-13.652060487181666,-68.90681398228772,2.7811615527002127,-2341.9838736572565,8.800988484480436,-4147.8955598866805,0.00045331485789177174,0.9931509800506837,3.341263677532586,0.5239107495617564
1,174,962,10308,2471.5944179859307,-2856.3664183990268,2215.2167283084123,0.8209582149377735,-2124.80492423362,5.559196736165602,-4606.343891490678,0.00034953467724324394,0.9449923297128439,9.865365764403794,0.9941131916173522
2,174,962,276224,496.1338670234355,525.5144514973464,-752.3399485785318,4.990043108632117,-3160.16091996901,2.287432171601084,-2932.1803410165744,0.00026919047921290757,0.9825814016432606,10.002142135037504,1.000093021779723
3,174,962,620004,1197.3024065528195,-116.71139897369784,220.81988612543051,0.8868241818048855,-2311.790210878204,-9.210340517871767,4.400593972169431e-05,0.00015533696185046942,0.9113767787182467,24.56508458202114,1.3903182638277227
4,180,702,243,413.69598246017273,-247.80820519035166,248.42845767514692,6.332315961717718,-2824.204737882648,7.818994317859912,-3767.1436947517523,0.00233558576111653,0.9855090236158521,6.085004907816022,0.7842609328432502
5,180,702,456389,349.5481834709171,-180.83064012485838,105.98189758471797,6.448190392198854,-2527.570896956352,6.5405622498951805,-3040.5784082935006,0.0006532192268028979,0.9998679755568133,0.7350942964523366,-0.13365694689927182
6,180,962,323,2474.729427541496,-832.9257717151717,956.2998925289837,9.596304861795035,-2935.0948170188212,21.0566147205484,-8398.365237960472,0.034596018996700034,0.9864903022509108,7.231609512070074,0.8592349673384693
7,180,962,2955,3048.8642029207363,-1925.774127612834,1120.5279111082978,7.880362967765634,-2626.1827070806767,15.493492182494734,-7238.692893817904,0.010660646269295313,0.9971927736853504,5.951141572735633,0.7746002818941908
8,180,962,3335,2050.1584452702655,-193.74026709130462,1707.579907130298,10.370709349344528,-4220.096127627575,9.502856773459259,-5069.745273884931,0.0036394246778209288,0.9669331337575949,7.402335076248913,0.8693687401041693
9,180,962,45375808,2289.837675325306,-2583.2552316557144,2443.4395427098348,11.004990475592374,-3436.370989088441,12.721469783461554,-5732.57873901669,0.004918691944336343,0.999691967370001,2.519893500180639,0.40138218631279293
10,180,3776,441140,874.6974215428302,-298.47484429265603,61.00516374493291,2.9337908412293463,-1838.5452495039,8.245647026458535,-4380.587129496226,0.0009887556655884529,0.9961818836731207,5.261156678574968,0.721081235389126
11,180,6342,243,557.1052153594753,-387.25186566654577,324.5410016846559,6.332315961717718,-2824.204737882648,4.917308658949207,-3013.8142332141965,0.0015599329252816492,0.9940110931573184,5.648726667210249,0.7519505604339225
12,180,8058,243,1947.8818345119967,-2252.993600608043,2162.8545714346433,6.332315961717718,-2824.204737882648,6.221567034782518,-4082.080027656823,0.005165433114457428,0.9418888128933861,17.44895789213403,1.2417694946069302
13,180,8058,241518,767.2369040454679,-545.1383145121854,906.5872014832939,10.353204585479673,-3120.6669878618063,12.389842001025919,-4623.736332903842,0.06046234846409771,0.9874201265613295,9.811211347713403,0.991722631146488
14,244,1140,243,415.887524186363,-644.3065770443949,727.9443783175885,4.9045076938825405,-1948.0589846781766,8.435442823930265,-3206.7611925239767,0.016893632040197375,0.9629859055396928,5.050191897134294,0.7033078807489828
15,263,1140,5483,1772.9011143540592,-2174.9615162236532,1723.2506485084548,6.670829863050331,-2591.4988848476837,-0.6556338249128146,-1862.5088493064115,0.004359560596618302,0.9931209927428973,6.709385290460232,0.8266827322121665
16,263,6342,5483,18.453837251416886,-196.81371264672222,-288.51773607800857,6.670829863050331,-2591.4988848476837,2.457785555716635,-1569.6572338362037,0.0030613070057138314,0.9943951241928763,2.509233731821518,0.3995411171585702
17,263,6342,10113978,1872.5626723436887,-501.7717327492983,-263.34880818345766,0.7853363330507089,-2923.4782077250666,4.054425799635294,-3991.2981899300576,5.5912690259742616e-05,0.9709000021835943,11.380297125242715,1.0561536010897024
19,679,962,10308,4802.2554934787495,-5976.491317962528,5272.96444724887,6.751202905256264,-2843.112855570628,5.559196736165602,-4606.343891490678,0.016471624012530866,0.9391481269810611,10.127858880809027,1.005517641358814
20,679,962,75106,-36.41709301872837,629.3302503747909,-270.0045728454487,2.3333638967883368,-733.7213633402364,-9.21034100361014,0.00019417512102354578,0.009352508669747692,0.9989089238396351,11.603863638657586,1.0646026166036946
22,679,3776,3366,1004.6239486467441,-793.4734322078664,648.8199017175432,2.256721491508956,-1977.3092826288762,4.735464940381859,-3604.013727700618,0.00036224650145797333,0.9948557079943355,3.56099010742007,0.5515707671876366
23,679,3776,9576037,1060.5896224445667,-574.5016892948911,189.86377351446964,4.34728276179787,-2407.335556015019,3.0784402164015763,-2870.401544359336,0.0005681015414934455,0.997124216021921,2.3343872272045334,0.36817289827720134
24,679,6569,536770,1203.6784026788446,-268.38145023782937,70.79203630013751,0.2912119139000067,-411.9880945392212,0.7473514570842597,-1555.8929811397763,0.007320993270945553,0.9963421233393718,3.298805845162712,0.5183567554193044
25,679,7909,536770,1575.9097801089472,-651.0500207537816,319.89356527189483,0.3561111770580523,-432.9719617089725,0.7934332364139918,-1835.4229951907146,0.005247981039818221,0.9982083434590023,2.8527049199353693,0.45525685112729036
26,679,8452,536770,1290.0268496682054,-843.9497340248085,541.5847482021101,0.34734090679803376,-430.13604164240337,0.5094619589381436,-1435.9898101204503,0.0018322065392348467,0.9997534084859137,0.9252456462800993,-0.033742949789702444
27,702,174,204,527.8749014909881,404.0115756123027,663.7894775460073,3.781547340831142,-3403.558137263427,2.6745786049321434,-2306.5278142010816,0.00015540530178067934,0.9979165665245193,3.327350288370566,0.5220985238319849
28,702,679,7579,875.2316228791058,47.52885610090576,-29.286122732744744,8.55647586331864,-4203.209632545604,1.5788923768987606,-749.6960001236639,0.00982898576952339,0.995777254519299,5.20294656908292,0.7162493659937496
29,702,702,7579,291.6233094128029,211.03721636116842,24.72372242088054,8.55647586331864,-4203.209632545604,3.4355244131365885,-1720.173362740173,0.002566811278654731,0.9962196560893644,4.7094519106610795,0.672970366571333
31,702,713,7579,986.1198924813607,423.0186692068626,390.37211067693374,8.55647586331864,-4203.209632545604,2.3446770424228704,-896.6507155670643,0.019913798268084707,0.9896723754535325,11.90898741644881,1.0758748363657418
32,702,962,338,2144.6338571671104,-587.489962906477,183.87110921939603,4.601609898873774,-1947.1859763563737,6.515160123710279,-4130.126061308297,0.0028724355864636524,0.9983242180294561,3.9671072420885287,0.5984739408365776
33,702,962,2378,2350.4116839870576,-1813.6353734682305,1000.2039247316512,11.543472502315199,-4369.94692401104,8.741817705879953,-4944.779763698231,0.0008306978079396861,0.9990922889618262,3.0317345469380697,0.4816911726041732
34,702,962,2955,1590.6421036910226,-1831.8352494977132,1602.1411267729718,3.9399010078498664,-2249.733756282335,15.493492182494734,-7238.692893817904,0.002066742406015437,0.974270848998957,13.346518664370022,1.1253679981332882
35,702,962,3335,875.1021335708633,-538.540741052166,563.0043515517382,9.88806782657113,-4371.423083558917,9.502856773459259,-5069.745273884931,0.0002012463291102102,0.998344318341907,4.059538665201126,0.6084766822123104
36,702,962,4499,2692.613715778029,-2514.516985691383,2152.815870803233,8.700612745499486,-3462.8213065159302,7.710254193799587,-4809.148503408326,0.0007318547521315027,0.9993781226585645,3.67601660773721,0.5653774648012158
37,702,962,6305,273.8580873183402,105.2587736595017,159.827277692514,1.6372385231704425,-2133.034534092833,2.390541499010323,-1949.645308956165,0.00016186228636875266,0.9985826252945467,1.5223211804286425,0.1825062898670753
39,702,962,8285,1339.1794550420684,906.5250829461951,729.4627373234244,8.202727314870893,-4163.6574084377135,6.976867373224107,-2852.6864924917954,0.0016664571092509504,0.9981427428525204,3.692709273171467,0.5673451170126071
40,702,962,10308,2833.3055849595107,-3341.7220959084116,3280.5245942394317,10.155710299731714,-4490.764323798297,5.559196736165602,-4606.343891490678,0.0009416938089543393,0.9877312731098064,5.933955393933502,0.7733442773631367
41,702,962,11741,1616.1173623246195,-1576.4999082267802,1433.446158166724,8.236024862824342,-3525.510629878439,12.352256224247437,-5995.018827882011,0.0031057928477294765,0.974143346729028,13.164719945520426,1.1194116247479142
43,702,962,27901,1160.6623883658922,-446.20923245426815,217.78786758330054,2.057502447691054,-1783.6654875343781,-1.173723162411365,-1859.7375893786227,0.0002771102706487503,0.9987736681836751,2.524844468108717,0.4022346304853504
44,702,962,114811,1317.21276175662,-1091.8242059624615,908.376429835343,9.401343241045703,-3564.4007890605744,7.103761912174144,-4108.154154246764,0.0016710645309025692,0.9979070134441044,4.405558940425223,0.6440010158906379
45,702,962,268296,657.7726736771571,-227.34818693344883,168.4278554561682,-0.9212899008834484,-1666.6398794663605,7.710254193799587,-4809.148503408326,8.170127077527919e-05,0.9799785066711116,8.522046842494278,0.930543917024828
