group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
2,174,962,276224,482.47324796867844,560.7788507063802,-790.2861126195262,5.080574904894405,-3186.006298227112,2.336796217547186,-2939.815640163442,0.000253981714773456,0.9844940379741797,9.808109916265646,0.9915853241971946
3,174,962,620004,670.48271565233,870.6174955520931,-987.6173584373421,1.0377058197553033,-2360.6968040454094,-9.210340643507882,8.324944770791035e-05,0.0001483197051805839,0.9192029275195001,16.976707412220893,1.2298534638017815
4,180,702,243,383.0519397638964,-222.9734019600328,139.48293698660842,6.221770404959165,-2792.364815826975,7.860509006808922,-3781.1720647930238,0.0015633152348977868,0.9935076917550428,4.838841375437321,0.684741385509862
5,180,702,456389,343.7618008032138,-170.22795575969494,93.15757282224087,6.453467345770441,-2529.2644661178947,6.530765596814305,-3037.33520559221,0.0008534714543943258,0.9997746204921556,0.9909575569415306,-0.003944946100823598
7,180,962,2955,3011.115048464568,-2437.331315588765,1695.8578517359676,7.838395120683246,-2613.7713566838065,16.785959712840825,-7654.340702944431,0.012872411973293299,0.9959071086031845,6.3564640178602705,0.8032155929155512
8,180,962,3335,2040.7428106628222,-451.0028197473813,1576.8213684127927,10.39212963579884,-4226.80539187512,9.830763517823865,-5173.923750768835,0.0012910965319686309,0.995838546975124,3.162987961703443,0.5000975389989617
9,180,962,45375808,2274.192000152596,-2542.2990985525666,2415.5299058855476,11.032978341670887,-3444.677242091721,12.657769951348362,-5711.956079391399,0.005054160245383199,0.9996747663364502,2.1196384030829667,0.32626177935330036
10,180,3776,441140,881.1883914711036,-387.3510824217978,235.05583257932813,3.0290283248959153,-1870.4833851445383,8.349333945340446,-4414.566436331715,0.0010661535999171735,0.9955607383690966,5.276491558359888,0.7223452476663987
11,180,6342,243,529.3525264028857,-368.23280775167757,226.16340419751847,6.221770404959165,-2792.364815826975,4.551669912931864,-2908.562287331716,0.0014600083557186694,0.9947537813047465,4.864724724010687,0.6870582702517385
12,180,8058,243,1681.7403050422893,-2093.7029312939153,1490.9647147077264,6.221770404959165,-2792.364815826975,6.139615279673673,-4047.774402346273,0.002936164176941577,0.9812238332298702,10.67650823336623,1.0284292393092558
13,180,8058,241518,850.9726124087605,-757.1684638469542,1409.5022743225863,10.651527951243256,-3213.055142706926,12.295016891439564,-4593.085004496667,0.0530954022192051,0.9902989201743142,6.133448606389885,0.7877047305695363
14,244,1140,243,547.5417465394072,-691.4204052014838,915.3640488084138,4.896399347533705,-1946.3540209187831,8.381504975046392,-3189.4105661684243,0.03235557799890449,0.8642251309301986,7.75025092393096,0.8893157635533395
15,263,1140,5483,1771.796689207437,-2180.308225805432,1723.1921764578478,6.733318807932028,-2609.406858941917,-0.876299459238019,-1796.289459780231,0.004417643243137253,0.9929364729699763,6.952482684620194,0.8421399159132894
16,263,6342,5483,-46.65428870259032,-211.56318553957013,-367.0886410716263,6.733318807932028,-2609.406858941917,2.4399168945354592,-1564.2958196729207,0.002603054387072262,0.995947540273255,2.36360644364104,0.37357516527866136
22,679,3776,3366,976.5054467750148,-863.3430576106496,492.7289925602534,2.253035253491666,-1977.0291703854555,4.556070247241264,-3544.297192816204,0.00019764838944557995,0.9984685466487853,2.4545975110817015,0.38998028951534625
24,679,6569,536770,1192.8013695338368,-258.0206730946857,23.439220006616896,0.28967599339893074,-411.78865472336804,0.7485098778861713,-1555.5767742512128,0.0067415178829735795,0.996898266905021,3.2523168965287557,0.5121928554056073
25,679,7909,536770,1568.261522009164,-639.470749118837,331.44036247288705,0.3365983352365657,-426.80698137509705,0.680065432973855,-1798.0735807038393,0.0056032311907134825,0.997957569305309,2.9401514775395285,0.4683697059784383
26,679,8452,536770,1300.192394203742,-725.9454386182441,423.9756558281582,0.3302619395029731,-424.7787760900273,0.5023991678365968,-1434.189164548927,0.004318325432826164,0.9986301910304555,1.7309590582972143,0.23828679579805212
27,702,174,204,516.9756648377069,225.11922692491646,525.842723241223,3.4147197691408366,-3282.864021495485,2.534518974674037,-2261.3848749851986,0.0001729587877222611,0.9974193254372565,3.378180064397028,0.5286827946991218
28,702,679,7579,914.8678569238806,77.85887244428494,-11.137196730319449,8.6817573345719,-4245.926223512257,1.5980776378674266,-755.7443850756254,0.008549720844670216,0.9968049227493846,4.703331714639085,0.6724056095683281
29,702,702,7579,422.4704249994052,144.3382914634097,15.33836175499177,8.6817573345719,-4245.926223512257,3.466410845847304,-1731.1449383465472,0.00482011591835979,0.9866691329149075,7.344266555076999,0.8659484308971978
31,702,713,7579,924.8866751432237,253.81963928135377,153.674624897372,8.6817573345719,-4245.926223512257,2.3301128651195255,-892.7476150679518,0.013345989954753485,0.9953613263225707,6.941379608980994,0.8414457956741747
32,702,962,338,2053.167880128745,-396.4011123485451,4.397998473338131,4.600972716903238,-1947.2347335392365,6.85291643550558,-4236.727656601052,0.004871888645156031,0.9951792831552406,6.2315672654065395,0.794597287287869
33,702,962,2378,2407.801642221181,-1780.7262165263514,1127.8509090713353,11.516220352700122,-4361.222592671085,8.536804643680124,-4881.248247727086,0.0018849518401027614,0.9953262873768555,4.052409075008628,0.6077132792478762
34,702,962,2955,1909.046457381325,-1764.7047179653855,1629.2455626069307,3.957436624242871,-2255.3008909937207,16.785959712840825,-7654.340702944431,0.0024957497913779153,0.9624806901039005,16.089833463702625,1.2065515489983902
35,702,962,3335,832.1701046890829,-708.2807606673186,531.8384384985699,9.973131693843847,-4398.014189507575,9.830763517823865,-5173.923750768835,0.0004926182858905065,0.9900793081381404,5.950273891352613,0.7745369567815603
36,702,962,4499,2654.616404129291,-2523.2231626787016,2299.387609929783,8.683986446210016,-3457.186688549956,7.081859274192455,-4609.997642150054,0.0010575481710447272,0.9987014602277938,3.7693952555259918,0.5762716795811114
39,702,962,8285,1364.2925002497566,944.0124427632743,1697.6268464321083,8.318913225271713,-4203.237265105255,6.974889502373438,-2853.1759317449273,0.003959677481534191,0.9895141561744321,9.499976210179963,0.9777225177308999
41,702,962,11741,1446.6716346548815,-1325.4409565728404,1157.8132819866175,8.268232194327426,-3536.743611442933,11.936302688859735,-5860.910726541388,0.0018338720969222962,0.9909850063334964,8.465211732777512,0.927637825200644
