group_index,solvent_1,solvent_2,compound_id,temperature,J0,J1,J2,solvent_1_pure,solvent_2_pure,rmse,r2,mape,logmape
58,180,962,2955,303.15,3078.8445687371745,-2472.608485800351,1726.9927605024798,0.4562,0.0002,0.010164519820454139,0.9959525202294361,4.055848346618297,0.608081707800093
59,180,962,2955,308.15,3051.260316447951,-2524.50325384429,1807.372485023294,0.5216,0.0003,0.01387354505121544,0.9943010351299677,4.7307168219602564,0.6749269522039617
60,180,962,2955,313.15,2930.1985484407637,-2408.110484718409,1688.715669531166,0.6028,0.0005,0.016974865931547397,0.993571172480517,4.177402972011402,0.6209063713818479
61,180,962,2955,318.15,2926.5205812309728,-2499.711004972118,1817.2592174301603,0.6823,0.0007,0.020815167409185487,0.9924906584588035,4.568900286852095,0.6598116799768137
62,180,962,2955,323.15,2902.487272760347,-2591.6025909406458,1889.509564611514,0.7819,0.001,0.027010904150621858,0.9903024199264717,5.51384630757622,0.7414546564556798
63,180,962,3335,278.15,1890.938985194214,2.5209687072325226,1265.30362794451,0.0089,0.0002,0.0007480177521880405,0.9779543094625266,5.768541125251625,0.7610659931621108
64,180,962,3335,283.15,2052.4642703445156,-658.1606065028471,1921.092250486756,0.0108,0.0002,0.0003333853958259799,0.9969697565916903,2.3325919354413642,0.36783876978961344
65,180,962,3335,288.15,2035.711177444819,-459.63881686713717,1664.83895396745,0.0138,0.0003,0.0006885347762158879,0.9919758933230337,2.0954402753251693,0.3212752869945563
66,180,962,3335,293.15,2062.0914713747607,-459.6255040800354,1641.484583541302,0.0176,0.0004,0.0009264185761141133,0.9909101684459883,2.0444630707266342,0.3105792702708919
67,180,962,3335,298.15,2095.775272593311,-557.328874158971,1729.689318174926,0.0224,0.0005,0.00095492463668329,0.9938604596758498,1.9507664184789737,0.2902052708098273
68,180,962,3335,303.15,2077.205119774444,-492.436032882015,1663.3130770897028,0.0288,0.0007,0.0012880465328689516,0.9931002635391319,1.781547162696093,0.25079732386780734
69,180,962,3335,308.15,2037.7952718222361,-399.77753497094955,1542.6146175521897,0.0359,0.001,0.0017810861294849539,0.9912507954090478,2.2541299349856003,0.3529789465019335
70,180,962,3335,313.15,2035.4990712409776,-435.90798476103055,1562.6616518930543,0.0449,0.0013,0.00220859995980254,0.9909948533661501,2.2339086124824172,0.3490654024830748
71,180,962,3335,318.15,2053.1071766568048,-555.9000185752897,1708.449716034065,0.0555,0.0016,0.002327618254209934,0.9932069680937814,1.8314668329985764,0.2627990582033342
72,180,962,45375808,278.15,2343.309454895277,-2894.587796521338,2547.8648279894414,0.251,0.0003,0.006977935249365968,0.9928441752070174,4.572317355174093,0.6601363662590501
73,180,962,45375808,283.15,2311.3881018039824,-2694.4570431246852,2538.59910404419,0.3131,0.0005,0.0037423258397699575,0.9987118308488464,2.0507441723457034,0.31191148607857394
74,180,962,45375808,288.15,2239.859344636084,-2497.876500195587,2325.974989357506,0.3962,0.0008,0.0032474968652965643,0.9993881708673503,0.8575434133727312,-0.06674388445025234
75,180,962,45375808,293.15,2257.0129097007452,-2537.052335859915,2359.138906035646,0.4905,0.0011,0.0035943846122303506,0.9995100604468371,0.7677973708484523,-0.11475337936105226
76,180,962,45375808,298.15,2267.7542128093464,-2567.0245745545226,2397.647162641328,0.6019,0.0015,0.0043830436210675235,0.9995161958170906,0.9776493763468243,-0.009816872431471954
77,180,962,45375808,303.15,2266.8781063237325,-2538.7220259104747,2401.249644276457,0.726,0.0021,0.0027904795776883084,0.9998654958620056,0.5938941965486614,-0.22629091856740816
78,180,962,45375808,308.15,2285.3490502417967,-2583.3874184220176,2430.971139243297,0.8668,0.0028,0.003919840943042875,0.9998130946773477,0.7488534609163372,-0.12560315872483876
79,180,962,45375808,313.15,2290.6120118467434,-2593.195179481929,2432.4263708293565,1.0311,0.0038,0.00408770386370715,0.9998558332137253,0.7149998799894571,-0.14569403109391366
80,180,962,45375808,318.15,2287.458670113293,-2573.5369074664864,2417.033508773122,1.2226,0.005,0.004759638383245614,0.9998605552319234,0.5342784058515977,-0.2722323785197173
81,180,3776,441140,283.15,1032.150481540857,-235.5939735615572,-109.80188009611007,0.0291,0.0009,0.0006480125844484924,0.9953251782177437,2.4944503444999286,0.3969748631261456
82,180,3776,441140,288.15,1090.7354467105818,-671.8445877715296,224.57718179907098,0.0316,0.001,0.0006274368268126019,0.9962281266128761,4.357514345330562,0.6392388255210207
83,180,3776,441140,293.15,1014.0724771480282,-469.5840535815261,144.25037745198037,0.0357,0.0012,0.00033066408028177547,0.9991780850535196,1.8005927764703926,0.2554155035307327
84,180,3776,441140,298.15,966.559792122697,-388.7470251037328,197.52504078018774,0.0375,0.0015,0.00021441402822968856,0.9996917708210813,0.6773127620347095,-0.169210741270893
85,180,3776,441140,303.15,896.1056169504182,-274.7184612781786,118.61716809237065,0.0426,0.002,0.0002700826481348438,0.9996142900506463,1.3672575131924272,0.13585031853711155
86,180,3776,441140,308.15,897.9934992184722,-242.65510807872033,192.98133365768234,0.0471,0.0025,0.0004195552278932987,0.9992437705600932,1.4067337218429483,0.14821189837397006
87,180,3776,441140,313.15,895.3523640496529,-445.8950340454189,279.20371030458983,0.0529,0.0031,0.00035300555229380475,0.9995540659378449,1.3181428972991145,0.11996249382740505
88,180,3776,441140,318.15,832.8885898059937,-210.0605920070239,56.37854387202457,0.0579,0.004,0.00029368323097722724,0.9997414690983866,0.8848469305954799,-0.053131851276564376
89,180,3776,441140,323.15,810.9052357837394,-290.4902959644977,0.39758207897640346,0.064,0.005,0.0008132875237309314,0.9983156652236541,1.1321692007067892,0.05391133625337558
90,180,6342,243,278.15,451.8845211664288,-323.3349133738953,207.81237998184443,0.025,0.0036,0.0001507767482113837,0.9995550278371267,0.590712388538728,-0.2286239209357018
91,180,6342,243,283.15,477.069217458961,-318.4141925764333,174.1392717675563,0.0275,0.0038,0.00012431870694453183,0.9997542652601822,0.4284081093833162,-0.3681423169552781
92,180,6342,243,288.15,516.2672440405306,-375.3978103501244,229.8094992190716,0.032,0.0041,0.0002032655903889028,0.9995246346395296,0.6282748092335857,-0.20185035303301885
93,180,6342,243,293.15,534.4980649273692,-384.32520724020327,237.923104380282,0.0368,0.0046,0.00024654946779319463,0.9994767750460742,0.6135540142663586,-0.21214719811183316
94,180,6342,243,298.15,547.3595716892995,-400.1087688692563,252.45660078932679,0.0417,0.0052,0.00027203133841901574,0.9995035631479215,0.6483980338147899,-0.1881583107647346
95,180,6342,243,303.15,560.5170827566038,-410.33611008330377,261.3261841621861,0.0477,0.0059,0.0003137254827384814,0.9994968882219971,0.6545194503185218,-0.18407744301621692
96,180,6342,243,308.15,569.1773245397391,-411.18902295984964,250.26960064681538,0.0559,0.0069,0.0003487793816684278,0.9995475186822227,0.6116397288917711,-0.21350431286388605
97,180,6342,243,313.15,588.7703876517278,-443.4265855484892,281.850618448553,0.0662,0.008,0.00048598762359810453,0.9993761275623337,0.7432981372106451,-0.1288369555868683
98,180,6342,243,318.15,575.9203307675988,-412.7000091794312,250.82661787129484,0.0781,0.0099,0.000469843587858362,0.9995759040714727,0.5932289107248223,-0.2267776919958074
99,180,6342,243,323.15,545.0954631683055,-381.2488706366306,230.10555937336653,0.0917,0.0126,0.0005313538594552587,0.9995964777003695,0.5602696768124757,-0.2516028819932273
100,180,8058,243,278.15,2289.5708500184433,-3246.888210835445,2569.350812634777,0.025,0.0001,0.0020012026895009916,0.9417672441096949,9.354203945120961,0.9710068343853022
101,180,8058,243,283.15,2000.0592563619089,-2693.653822122008,2092.2142270768963,0.0275,0.0002,0.0017129373698131138,0.9644774820424249,7.219891107669553,0.8585306474733977
102,180,8058,243,288.15,1894.3127926302234,-2494.8676793009868,1916.7082496665857,0.032,0.0003,0.0018275974328724267,0.9700129067949734,6.545760429409703,0.8159601063662195
103,180,8058,243,293.15,1718.0053577700448,-2131.271545971031,1607.8365348980476,0.0368,0.0005,0.0016529056034337117,0.9813899164437231,5.1380035118901,0.7107943967761761
104,180,8058,243,298.15,1715.2977125873501,-2125.5482218508455,1603.8430719183702,0.0417,0.0006,0.0018476950037906547,0.9818305821901884,5.031046156919398,0.7016583017430493
105,180,8058,243,303.15,1650.7210040821212,-2005.9565534282788,1504.1046579765125,0.0477,0.0008,0.0019488908952614145,0.9844798213438233,4.6255700100539805,0.6651652585815353
106,180,8058,243,308.15,1637.4484687607714,-1962.9125333008585,1449.906333592969,0.0559,0.001,0.0021791707501125288,0.9858234639655318,4.368956352958284,0.6403777060132868
107,180,8058,243,313.15,1656.5852500207425,-1986.6922372737085,1474.296730520857,0.0662,0.0012,0.0025765649819991044,0.9858682182632692,4.381766831336929,0.6416492635583302
108,180,8058,243,318.15,1690.5901215234974,-2025.6519907229363,1500.2844135273342,0.0781,0.0014,0.003041940339341967,0.9858585253379771,4.370377863305926,0.640518987737985
109,180,8058,243,323.15,1735.9987660403183,-2092.9137276093848,1555.327423751859,0.0917,0.0016,0.0036599412641393483,0.9851592042623677,4.48558383375426,0.6518189778764266
110,180,8058,241518,281.15,999.4101847317298,-662.0418965890591,1305.220772421244,0.356,0.0184,0.004602983627252727,0.9982911447874526,1.6129190831957938,0.2076125802823038
111,180,8058,241518,286.15,932.7811710936523,-608.0950500004935,1136.5498120378643,0.4694,0.0257,0.005936738160683536,0.9983243541392783,1.1583757081057278,0.06384944150996472
112,180,8058,241518,291.15,916.4104305263345,-693.1542878215141,1053.6421906302976,0.6219,0.0326,0.007029215121529831,0.9986332850564378,1.20779250572596,0.08199233051161003
113,180,8058,241518,296.15,872.0200760248531,-575.7353744158307,1238.2404762998706,0.808,0.0424,0.007948566968488056,0.998967602303288,1.1880527460274322,0.07483572246347459
114,180,8058,241518,301.15,924.8149568051603,-736.0936151199019,1137.370326725332,0.9854,0.0518,0.007826088510929516,0.9993174138667332,1.210331419490844,0.08290430746349473
115,180,8058,241518,306.15,908.7378475658335,-714.6803812493403,1231.8275657602844,1.236,0.0646,0.012284894894468225,0.998927861372308,1.3400445737437263,0.1271192444909128
116,180,8058,241518,311.15,879.0927930139899,-645.9048549955214,1257.8775537286713,1.4903,0.0832,0.015319869514618806,0.9988476860624181,1.3114743767501122,0.11775980987510105
117,180,8058,241518,316.15,853.6294366530626,-612.6254650449113,1170.8538082184318,1.7609,0.1064,0.018728318226561447,0.9987538850837521,1.1833305524708317,0.07310607773149494
118,180,8058,241518,321.15,839.0230298085572,-545.509140082156,1198.5625434396943,1.9996,0.1338,0.02691912538125676,0.9979998264921165,1.6892339173716358,0.22768979284490257
119,180,8058,241518,326.15,810.2828058068269,-545.7434344035115,1106.6210822552944,2.2431,0.1678,0.021939965409406053,0.9989144798323973,1.094228299364872,0.039107942482280424
120,180,8058,241518,331.15,788.0980820561566,-522.1291629747586,909.7033683929661,2.4559,0.2079,0.02418767266622856,0.9988785963548465,0.9032898658711236,-0.04417286214767194
121,244,1140,243,288.15,510.2237942109277,-647.4831022386353,813.8990329408915,0.1592,0.0716,0.008680736274869925,0.9192583483656671,3.630975123253223,0.5600232734596114
122,244,1140,243,293.15,495.79947208359874,-672.4510478384278,788.7942132149175,0.1784,0.0835,0.01079631259366259,0.8907006523619524,4.005613021395642,0.6026689901921015
123,244,1140,243,298.15,490.3501583356601,-593.8695168815451,718.9200465004767,0.1908,0.0981,0.010004453969258814,0.912248544777739,3.308956474396267,0.519691054541586
124,244,1140,243,303.15,490.1445885324,-634.8715865003765,634.125071851783,0.2134,0.118,0.012375702258128502,0.8817323285892984,3.517602459965853,0.5462467563270302
125,244,1140,243,308.15,442.2255068076014,-736.1027163711451,725.5755074780216,0.2428,0.1352,0.01594261325716161,0.823112788162085,4.098511557892925,0.6126261641443765
126,244,1140,243,313.15,430.6537687851738,-624.9030677131361,610.3027198185129,0.2654,0.1643,0.012973331161478061,0.8886064281385675,2.963047660669327,0.4717386371699672
127,244,1140,243,318.15,406.65201453313836,-656.302211635407,713.6439290431464,0.2993,0.1935,0.017162796059673434,0.8339983459739054,3.399357302047934,0.531396815113339
128,244,1140,243,323.15,418.6570386705578,-658.4759558274086,730.3451948917235,0.3275,0.2319,0.020156628895708604,0.8171591643366289,3.427681136274028,0.5350004144187132
129,244,1140,243,328.15,389.02165334682707,-650.8412298658528,752.4170317854268,0.3546,0.2637,0.02309400173097509,0.7715852568259779,3.641804224462296,0.5613165953520821
130,263,1140,5483,273.15,1634.8730138038254,-1950.2940492365706,1016.324221640366,0.0553,0.0006,0.0003198588564143646,0.9996773834366813,0.4534091365308966,-0.3435097327649197
131,263,1140,5483,278.15,1606.09661323819,-1953.2890578711733,1245.2041152199945,0.0685,0.0007,0.0008462908480864041,0.9985528581283789,0.9956679883760674,-0.0018854556066103775
132,263,1140,5483,283.15,1667.928300138938,-2085.957658830043,1514.6051125956235,0.0834,0.0007,0.0014084949016851956,0.997330375694353,1.4059061998534517,0.14795634611412364
133,263,1140,5483,288.15,1686.5185382640982,-2098.94887030072,1555.713886323074,0.0993,0.0008,0.0018519232130294425,0.9967707516830554,1.568557024459806,0.19550031197737364
134,263,1140,5483,293.15,1708.4731541923359,-2157.7312319301195,1633.386599447486,0.1165,0.0009,0.0025011500060729682,0.9957250672406963,1.820125158953616,0.2601012528059609
135,263,1140,5483,298.15,1745.4970866234519,-2172.0640995681883,1637.1152637272055,0.1353,0.001,0.0028797738979747228,0.9958283779616454,1.8199114098616802,0.2600502477957138
136,263,1140,5483,303.15,1765.6465264660642,-2207.247581995723,1721.9216906189342,0.1562,0.0011,0.003705013163828946,0.9948520936364772,2.046773058564664,0.3110696917700294
137,263,1140,5483,308.15,1793.2206147946572,-2247.6804054404115,1834.4610557980454,0.1785,0.0012,0.0042975052081247475,0.9947331414825618,2.106181457954963,0.3234957850800797
138,263,1140,5483,313.15,1787.7338839538963,-2240.875826473006,1859.5765819450307,0.2021,0.0014,0.004598334636404267,0.9953053850341597,2.0185615637557337,0.3050419994196925
139,263,1140,5483,318.15,1833.5539119650286,-2297.1476296232113,2006.8255582669585,0.2268,0.0015,0.005811387366383434,0.9940974632569874,2.2488046990989057,0.35195174010142644
140,263,6342,5483,273.15,-4.5852307629080356,-142.0040299884153,-320.1599296892961,0.0553,0.0376,3.1199186623967125e-05,0.9999689728945849,0.027932049568232965,-1.5538971959310728
141,263,6342,5483,278.15,-14.043697136331943,-176.81325947654173,-282.15857385019495,0.0685,0.0417,0.0008980604012190752,0.9886051830298741,0.7174787153248308,-0.14419097815367315
142,263,6342,5483,283.15,-6.228861909015836,-195.24904219858155,-283.6229093885327,0.0834,0.0457,0.0018337286624461621,0.9762148408320908,1.2907182614107693,0.11083145460739746
143,263,6342,5483,288.15,1.322110911383918,-199.3741572364254,-287.31482663022103,0.0993,0.0502,0.0027359760732029747,0.9691981631127087,1.6975038824242492,0.22981077624473348
144,263,6342,5483,293.15,7.850719186162058,-218.10688712150292,-299.0918750102506,0.1165,0.055,0.0027267135619787513,0.9804055506458058,1.4589464616808288,0.1640393550715158
145,263,6342,5483,298.15,3.4238061180671417,-230.50165694210588,-298.648111070888,0.1353,0.0601,0.00240488866821271,0.9898367072292193,1.1194888113497872,0.04901975741185157
146,263,6342,5483,303.15,-5.53684831392913,-241.88880146920548,-302.76942706703153,0.1562,0.0656,0.0017871970790041694,0.9961549423133806,0.7267132990293471,-0.1386368920398327
147,263,6342,5483,308.15,-13.610541381855466,-246.82720125399564,-302.61630322429284,0.1785,0.0716,0.001277597376391425,0.9985992673709797,0.45873082217495875,-0.33844207859312164
148,263,6342,5483,313.15,-22.925105666935185,-258.1577649608624,-284.45007700774704,0.2021,0.0778,0.0006777644825938813,0.9997096353029031,0.2170166206714429,-0.6635070035271704
149,263,6342,5483,318.15,10.402071695370982,-265.41670217825725,-351.72230879493253,0.2268,0.0843,0.0015348889247724373,0.998863104958182,0.4397303716422908,-0.35681353715235214
151,263,6342,10113978,308.15,1787.1376757390058,-667.479074029831,598.0542954180531,0.0002,0.0001,1.640350003354572e-05,0.9922506453755046,1.116116807719867,0.04770964826962323
152,263,6342,10113978,313.15,1756.1676791622851,-363.94480778148625,-503.28276955895666,0.0002,0.0002,6.34489401138392e-06,0.9992291082550186,0.3700417333317515,-0.4317492934097391
153,263,6342,10113978,318.15,1924.690812322245,-302.11251715623416,218.23208370142723,0.0002,0.0002,3.201326479250836e-05,0.987577586391815,1.4521511804121154,0.16201183220494142
154,263,6342,10113978,323.15,1940.4835870837474,-668.90323956912,68.28226389258069,0.0003,0.0002,9.0078378733243e-06,0.9992567223528053,0.36774344125609854,-0.4344550642202432
155,263,6342,10113978,328.15,1909.4473457660606,-429.5251543769754,238.95195110556762,0.0003,0.0003,2.184445367162378e-05,0.9969158912704449,0.7431634056298129,-0.1289156837349803
156,679,962,1983,298.15,1121.7768009425447,-1514.5319381572701,3224.618457799266,0.5861,0.0168,0.008843101256461452,0.9988266955396272,0.4880601555156505,-0.31152664603332486
157,679,962,1983,303.15,1321.4411932730663,-1131.598117629145,2531.021643763876,0.6918,0.0201,0.004460409018697929,0.9997804876297759,0.20561815228693522,-0.6869385477990448
158,679,962,1983,308.15,1539.314936116197,-1021.381925617159,2127.2484458104304,0.8167,0.0235,0.003878683160562457,0.9998795112520924,0.14929905426650916,-0.8259429433006765
159,679,962,1983,313.15,1772.963832119562,-832.3428483339862,1796.8741500163483,0.9463,0.0269,0.011146672342851736,0.9992980515806145,0.3600166082539625,-0.4436774639363917
160,679,962,10308,308.15,4458.484976286614,-5119.10511247858,4439.1839102248,0.0841,0.0001,0.00779282984644845,0.9647159250774171,4.30562496845983,0.634036198914868
161,679,962,10308,313.15,4655.723222086666,-5649.27049466911,4985.210989859725,0.0977,0.0001,0.006107004294471632,0.9845135453390039,3.1385730833834025,0.49673224588798476
162,679,962,10308,318.15,4877.245450479112,-6187.492816788677,5522.158247926436,0.1124,0.0001,0.010446535034336457,0.9678175917507649,4.07219450319406,0.6098285133479853
