group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
2,174,962,276224,638.9294475330572,359.26492828368623,-412.5577727958696,5.080574904894405,-3186.006298227112,2.336796217547186,-2939.815640163442,0.00014766598706415665,0.9947585100250104,8.052142318295022,0.9059114422603306
3,174,962,620004,1030.2982016968626,-205.3233448300137,462.57979215520743,1.0377058197553033,-2360.6968040454094,-9.210340643507882,8.324944770791035e-05,0.00010371513003653501,0.9604922633145607,18.849603526444874,1.2753022198952313
4,180,702,243,310.65971985412625,-180.78214787548225,41.190463328273694,6.221770404959165,-2792.364815826975,7.860509006808922,-3781.1720647930238,0.0013961148701672691,0.9948221636921797,4.870846479929698,0.6876044416288247
5,180,702,456389,378.3630754540386,-196.21110543083842,105.36668673438037,6.453467345770441,-2529.2644661178947,6.530765596814305,-3037.33520559221,0.0013454602357918526,0.9994398837661156,0.93811842951863,-0.027742332154208346
7,180,962,2955,3008.7749278617357,-2130.634266804673,1206.5624242981978,7.838395120683246,-2613.7713566838065,16.785959712840825,-7654.340702944431,0.010501622824892386,0.9972758990853421,7.437917814996261,0.8714513753283034
8,180,962,3335,2003.2579301772087,-526.5055590757747,1752.5497748127311,10.39212963579884,-4226.80539187512,9.830763517823865,-5173.923750768835,0.0009141244055680967,0.9979138853377186,2.7065502281569307,0.43241609113850804
9,180,962,45375808,2303.3420042635753,-2515.244468934748,2330.7273158021067,11.032978341670887,-3444.677242091721,12.657769951348362,-5711.956079391399,0.004575587567410374,0.9997334423082386,2.311504838250873,0.36389480680436537
10,180,3776,441140,1126.1961285948269,-478.1952252417538,-7.009870556725324,3.0290283248959153,-1870.4833851445383,8.349333945340446,-4414.566436331715,0.002861862197416513,0.9680133600380532,9.448323930972268,0.9753547744257537
11,180,6342,243,505.731679978855,-347.11493412854463,10.48563560951567,6.221770404959165,-2792.364815826975,4.551669912931864,-2908.562287331716,0.0020158872905351073,0.9899984294733628,6.024006007421841,0.7798853962917237
12,180,8058,243,1882.5320892993584,-1727.5037900319978,1195.821546117816,6.221770404959165,-2792.364815826975,6.139615279673673,-4047.774402346273,0.0027513237805974165,0.9835134544624374,10.974511882989594,1.0403852130837836
13,180,8058,241518,896.1288451532384,-784.9786053064914,1034.593718565951,10.651527951243256,-3213.055142706926,12.295016891439564,-4593.085004496667,0.049401123117055065,0.9916019222097721,4.913206202343864,0.6913649914217858
14,244,1140,243,482.8797431554952,-538.8233625863945,512.9301825412476,4.896399347533705,-1946.3540209187831,8.381504975046392,-3189.4105661684243,0.013172926388473602,0.9774946590031557,3.8769542497196148,0.5884906761138519
15,263,1140,5483,1679.6447380008983,-1938.382411994234,974.1805181554644,6.733318807932028,-2609.406858941917,-0.876299459238019,-1796.289459780231,0.007323772966438834,0.9805862212338491,8.897489409075934,0.9492674797236366
16,263,6342,5483,-40.18798191966707,-205.4110000570007,-386.42537923160387,6.733318807932028,-2609.406858941917,2.4399168945354592,-1564.2958196729207,0.0025750200125077196,0.9960343585939213,2.390819771445352,0.3785468386766645
22,679,3776,3366,971.2051487318012,-721.7894897493992,441.1662511476573,2.253035253491666,-1977.0291703854555,4.556070247241264,-3544.297192816204,0.0001712398650335494,0.9988504523799514,2.3314339973438964,0.3676231251325316
