group_index,solvent_1,solvent_2,compound_id,J0,J1,J2,alpha1,beta1,alpha2,beta2,rmse,r2,mape,logmape
0,174,962,204,6.0386650935637345,-48.49599368881785,38.67025264684446,2.8850170728927336,-2376.334116099676,8.674743475928631,-4105.003340117634,0.0004885127005210814,0.9920460978866732,2.7199457161317935,0.4345602366004965
1,174,962,10308,2309.566188389739,-2484.2771816134086,1975.019249248424,0.8898531110054009,-2149.1266422999292,4.77226374066925,-4375.6019471339005,0.0004015691112925464,0.9273955376203791,8.390441276410536,0.9237848021720211
2,174,962,276224,653.5137681798766,321.72000444589014,-458.6782363256607,4.982718858192373,-3161.0122824171135,3.111269184752191,-3205.653444560736,0.00012827691148816305,0.9960445964061101,6.50070308202229,0.8129603302012819
4,180,702,243,317.4850252636583,-143.9438576802526,76.70974034763493,6.247372792533752,-2792.9392695604106,7.752824127402533,-3744.8150077761643,0.001390143369932747,0.9948663625280074,4.445085507008381,0.647880119606509
5,180,702,456389,361.1650215852525,-190.73391062748752,95.86153614563581,6.426878380653375,-2520.726753499741,6.52362584749347,-3035.2769049264593,0.0006019440247256809,0.9998878888928366,0.5459965255259585,-0.26281012093941086
6,180,962,323,2435.8573579537747,-1241.0132879647413,1535.520750589502,9.623542244084698,-2943.5208412241236,20.547592101116315,-8244.003782871474,0.04619176278737085,0.9759163419967202,11.346523101374142,1.0548628016862382
7,180,962,2955,3081.553805670106,-2102.8244503300098,1199.8066455075787,7.8796688065867455,-2625.936345024292,16.022990094609582,-7410.715398266465,0.009433932893598543,0.9978016546201524,5.403292409639766,0.7326584708626711
8,180,962,3335,2003.3504423111387,-558.3129984387123,1749.5836819775095,10.301110481686631,-4197.771866208642,9.975770210163633,-5223.027205846307,0.0007748212147184809,0.998501245244878,2.6373532405984133,0.4211683020226751
9,180,962,45375808,2311.156417606983,-2503.3752713905296,2323.894383573919,10.991507059833058,-3432.467978794741,12.988326252560707,-5817.576247531305,0.004745647286610504,0.9997132599279801,2.2697660084704614,0.3559810878239565
10,180,3776,441140,1107.1005308176507,-440.27829461450665,212.39047255356977,2.9644884300711865,-1848.1734693180274,7.814952935661889,-4238.939008990584,0.0033720544455641127,0.9555920891730599,12.039220721101383,1.0805983766661151
11,180,6342,243,571.110912201372,-348.470771509157,191.36113584464138,6.247372792533752,-2792.9392695604106,4.598944255925729,-2903.4937409601926,0.0019704456598683296,0.9904442532075872,6.689246144851804,0.825377177023656
12,180,8058,243,1830.9589795533557,-1783.6048862180667,826.4266623263964,6.247372792533752,-2792.9392695604106,6.69359975186591,-4241.322839389255,0.0020554970208975353,0.9907980479480006,10.682496769654675,1.0286727701602978
13,180,8058,241518,974.5912768629856,-669.6093071523096,1004.7323058011049,10.37232690792076,-3134.1906728673202,12.566139286663454,-4681.654885497493,0.057629937310599226,0.9885711497490078,5.154492466995424,0.7121859092636488
14,244,1140,243,434.26987335492737,-584.3275232137097,569.68966652728,4.747557448184178,-1898.3416993520286,8.429543769333552,-3204.99920588314,0.013839592350408722,0.9751590807072089,4.479261299520335,0.6512063979280017
