"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,59.88,acetic acid,,,Solubility: 1.9570 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,20,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.1789 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.08,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.2059 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,30.01,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.2418 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.89,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.2840 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.79,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.3247 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.79,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.3758 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,49.88,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.4340 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,54.89,"acetic acid, acetone",,,"Ratio of solvents: 0.2051:0.7949 w/w, Solubility: 0.5168 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.98,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 0.4451 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.17,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 0.5152 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,30,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 0.5771 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.89,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 0.6566 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.88,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 0.7514 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.87,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 0.8444 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,50.06,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 0.9383 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,54.89,"acetic acid, acetone",,,"Ratio of solvents: 0.3986:0.6014 w/w, Solubility: 1.0880 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,20.22,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 0.5302 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.15,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 0.6106 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,30.09,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 0.7021 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.99,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 0.7851 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 0.8966 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.59,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 1.0070 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,49.69,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 1.1300 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,54.91,"acetic acid, acetone",,,"Ratio of solvents: 0.6013:0.3987 w/w, Solubility: 1.3310 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,20.04,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 0.5946 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 0.6821 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.98,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 0.7775 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.89,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 0.8767 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.81,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 0.9960 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.79,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 1.0970 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,49.88,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 1.2570 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,55,"acetic acid, acetone",,,"Ratio of solvents: 0.7981:0.2019 w/w, Solubility: 1.4650 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.97,H2O,,,Solubility: 0.5639 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.85,H2O,,,Solubility: 0.5852 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.99,H2O,,,Solubility: 0.6070 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35,H2O,,,Solubility: 0.6312 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.89,H2O,,,Solubility: 0.6583 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.73,H2O,,,Solubility: 0.6916 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,49.89,H2O,,,Solubility: 0.7226 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,54.97,H2O,,,Solubility: 0.7536 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,59.79,H2O,,,Solubility: 0.7933 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,64.78,H2O,,,Solubility: 0.8256 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,69.7,H2O,,,Solubility: 0.8670 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.97,methanol,,,Solubility: 0.5852 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,methanol,,,Solubility: 0.6646 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.78,methanol,,,Solubility: 0.7514 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.59,methanol,,,Solubility: 0.8746 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.6,methanol,,,Solubility: 0.9982 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.79,methanol,,,Solubility: 1.171 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,49.89,methanol,,,Solubility: 1.356 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,20.99,ethanol,,,Solubility: 0.1525 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.47,ethanol,,,Solubility: 0.1842 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.89,ethanol,,,Solubility: 0.2310 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.79,ethanol,,,Solubility: 0.2686 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,ethanol,,,Solubility: 0.3462 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45,ethanol,,,Solubility: 0.3905 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,49.79,ethanol,,,Solubility: 0.4759 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,54.68,ethanol,,,Solubility: 0.5824 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,59.77,ethanol,,,Solubility: 0.6662 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,64.78,ethanol,,,Solubility: 0.8462 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Guo, Ting-Ting;?Wu, Jun-Sheng[Journal of Chemical and Engineering Data,?2007, vol. 52, # 4, p. 1340 - 1342]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
