"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,40.07,ethanol,,,Solubility: 15.65 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45.05,ethanol,,,Solubility: 18.93 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50.1,ethanol,,,Solubility: 22.91 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,10.01,H2O,,,Solubility: 0.7291 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,15.15,H2O,,,Solubility: 1.089 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.12,H2O,,,Solubility: 1.597 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,25.08,H2O,,,Solubility: 2.337 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.03,H2O,,,Solubility: 3.483 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.14,H2O,,,Solubility: 5.49 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,40.01,H2O,,,Solubility: 8.257 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45.06,H2O,,,Solubility: 12.19 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50,H2O,,,Solubility: 17.26 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,15.02,methanol,,,Solubility: 14.55 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.13,methanol,,,Solubility: 15.55 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,25.07,methanol,,,Solubility: 17.32 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.06,methanol,,,Solubility: 19.91 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.08,methanol,,,Solubility: 23.33 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,40.18,methanol,,,Solubility: 27.64 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45.06,methanol,,,Solubility: 32.55 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50.03,methanol,,,Solubility: 38.34 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,15.11,propan-1-ol,,,Solubility: 3.119 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.05,propan-1-ol,,,Solubility: 3.862 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,25.07,propan-1-ol,,,Solubility: 4.636 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.13,propan-1-ol,,,Solubility: 5.573 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.17,propan-1-ol,,,Solubility: 6.801 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,40.02,propan-1-ol,,,Solubility: 8.389 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45.06,propan-1-ol,,,Solubility: 10.59 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50.16,propan-1-ol,,,Solubility: 13.54 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,15.11,ethyl acetate,,,Solubility: 1.208 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.12,ethyl acetate,,,Solubility: 1.377 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,25.03,ethyl acetate,,,Solubility: 1.544 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.15,ethyl acetate,,,Solubility: 1.731 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.06,ethyl acetate,,,Solubility: 1.934 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,40.1,ethyl acetate,,,Solubility: 2.177 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45,ethyl acetate,,,Solubility: 2.460 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50.05,ethyl acetate,,,Solubility: 2.810 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,15.01,propan-2-ol,,,Solubility: 2.819 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.06,propan-2-ol,,,Solubility: 3.745 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,25.1,propan-2-ol,,,Solubility: 4.913 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.04,propan-2-ol,,,Solubility: 6.295 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.05,propan-2-ol,,,Solubility: 7.936 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,40.13,propan-2-ol,,,Solubility: 9.846 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45.08,propan-2-ol,,,Solubility: 11.95 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50.11,propan-2-ol,,,Solubility: 14.32 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,15.07,acetone,,,Solubility: 9.645 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.16,acetone,,,Solubility: 10.54 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,25.08,acetone,,,Solubility: 11.48 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.15,acetone,,,Solubility: 12.54 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.02,acetone,,,Solubility: 13.63 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,40.1,acetone,,,Solubility: 14.86 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45.11,acetone,,,Solubility: 16.16 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50.07,acetone,,,Solubility: 17.52 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,15.06,butyl acetate,,,Solubility: 0.4435 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.14,butyl acetate,,,Solubility: 0.4834 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,20.17,butyl acetate,,,Solubility: 0.5523 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.02,butyl acetate,,,Solubility: 0.6465 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.06,butyl acetate,,,Solubility: 0.7733 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,40.14,butyl acetate,,,Solubility: 0.9309 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,45.08,butyl acetate,,,Solubility: 1.113 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,50.12,butyl acetate,,,Solubility: 1.327 molpercent,"Shi, Lanxiang;?Zhang, Baohua;?Song, Shuqin;?Zhu, Yunyun[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1856 - 1857]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
