"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
23.9116,in solution,30.04,methanol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
29.7548,in solution,40.04,methanol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
32.6142,in solution,50.04,methanol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
40.2394,in solution,10.04,acetone,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
43.0574,in solution,20.04,acetone,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
63.6537,in solution,30.04,acetone,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
90.3418,in solution,40.04,acetone,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
144.961,in solution,50.04,acetone,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
37.4628,in solution,10.04,ethyl acetate,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
43.3475,in solution,20.04,ethyl acetate,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
44.2592,in solution,30.04,ethyl acetate,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
52.133,in solution,40.04,ethyl acetate,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
66.9275,in solution,50.04,ethyl acetate,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
21.0936,in solution,10.04,isopropyl alcohol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
24.1188,in solution,20.04,isopropyl alcohol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
30.4593,in solution,30.04,isopropyl alcohol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
32.6142,in solution,40.04,isopropyl alcohol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
47.9889,in solution,50.04,isopropyl alcohol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
16.6179,in solution,10.04,butan-1-ol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
22.2954,in solution,20.04,butan-1-ol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
26.5638,in solution,30.04,butan-1-ol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
32.3656,in solution,40.04,butan-1-ol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
37.9187,in solution,50.04,butan-1-ol,,,,"Gan, Li-She;?Wang, Zhen-Zhen;?Zhou, Chang-Xin[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 160 - 161]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
