"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,36.09,octanol,,,Solubility: 0.1127 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,36.99,octanol,,,Solubility: 0.1172 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,38.59,octanol,,,Solubility: 0.1219 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,39.99,octanol,,,Solubility: 0.1290 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,41.69,octanol,,,Solubility: 0.1351 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,43.99,octanol,,,Solubility: 0.1415 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,45.49,octanol,,,Solubility: 0.1475 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,46.69,octanol,,,Solubility: 0.1541 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,47.99,octanol,,,Solubility: 0.1607 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
247.689,in pure solvent,25,"ethanol, H2O",87.6:12.4,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
185.202,in pure solvent,25,"ethanol, H2O",76.0:24.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
140.916,in pure solvent,25,"ethanol, H2O",64.7:35.3,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
91.6653,in pure solvent,25,"ethanol, H2O",54.1:45.9,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
32.4547,in pure solvent,25,"ethanol, H2O",44.0:56.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
10.4784,in pure solvent,25,"ethanol, H2O",34.4:65.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
9.70967,in pure solvent,25,"ethanol, H2O",25.3:74.7,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
8.05518,in pure solvent,25,"ethanol, H2O",16.4:83.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
7.03575,in pure solvent,25,"ethanol, H2O",8.0:92.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
5.58181,in pure solvent,25,H2O,,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.78 p(g/100g solution),"Jadhav, Vivek K.;?Dixit, Bhagyashree A.;?Tavare, Narayan S.[Journal of Chemical and Engineering Data,?1995, vol. 40, # 3, p. 669 - 673]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
7.871,in pure solvent,24.9,H2O,,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.576,in pure solvent,24.9,"H2O, ethanol",92:08:00,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10.295,in pure solvent,24.9,"H2O, ethanol",83.6:16.4,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
30.449,in pure solvent,24.9,"H2O, ethanol",74.7:25.3,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
54.531,in pure solvent,24.9,"H2O, ethanol",65.6:34.4,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
155.956,in pure solvent,24.9,"H2O, ethanol",56.0:44.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
248.791,in pure solvent,24.9,"H2O, ethanol",45.9:54.1,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
335.694,in pure solvent,24.9,"H2O, ethanol",35.3:64.7,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
398.08,in pure solvent,24.9,"H2O, ethanol",24.0:76.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
421.844,in pure solvent,24.9,"H2O, ethanol",12.4:87.6,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
5.582,in pure solvent,25,H2O,,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
271.754,in pure solvent,25,ethanol,,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
7.0357,in pure solvent,25,"H2O, ethanol",99.2:0.8 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
8.0552,in pure solvent,25,"H2O, ethanol",83.6:16.4 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.71,in pure solvent,25,"H2O, ethanol",74.7:25.3 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10.478,in pure solvent,25,"H2O, ethanol",65.6:34.4 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
32.455,in pure solvent,25,"H2O, ethanol",56.0:44.0 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
91.665,in pure solvent,25,"H2O, ethanol",45.9:54.1 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
140.916,in pure solvent,25,"H2O, ethanol",35.3:64.7 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
185.202,in pure solvent,25,"H2O, ethanol",24.0:76.0 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
247.688,in pure solvent,25,"H2O, ethanol",12.4:87.6 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
7.587,in pure solvent,25,H2O,,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
503.583,in pure solvent,25,"1,2-dimethoxy-ethane",,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
519.576,in pure solvent,25,2-methoxy-ethanol,,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
16.495,in pure solvent,25,"2-methoxy-ethanol, H2O",20:80 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
41.663,in pure solvent,25,"1,2-dimethoxy-ethane, H2O",20:80 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
95.576,in pure solvent,25,"2-methoxy-ethanol, H2O",40:60 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
142.202,in pure solvent,25,"1,2-dimethoxy-ethane, H2O",40:60 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
307.851,in pure solvent,25,"2-methoxy-ethanol, H2O",60:40 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
375.168,in pure solvent,25,"1,2-dimethoxy-ethane, H2O",60:40 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
434.829,in pure solvent,25,"2-methoxy-ethanol, H2O",80:20 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
493.889,in pure solvent,25,"2-methoxy-ethanol, H2O",90:10 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
520.328,in pure solvent,25,"1,2-dimethoxy-ethane, H2O",90:10 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
576.046,in pure solvent,25,"1,2-dimethoxy-ethane, H2O",80:20 percentWt,,,"Ghosh, S.K.;?Hazra, D.K.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1990, vol. 29, # 10, p. 953 - 957]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
704.912,in pure solvent,25,H2O,,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
974.978,in pure solvent,35,H2O,,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1185.88,in pure solvent,40,H2O,,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
721.457,in pure solvent,25,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
733.49,in pure solvent,25,"H2O, KBr",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
756.719,in pure solvent,25,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
762.234,in pure solvent,25,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
773.264,in pure solvent,25,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
958.266,in pure solvent,25,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
980.994,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
982.331,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
991.69,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
992.024,in pure solvent,35,"H2O, KBr",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
993.528,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
997.205,in pure solvent,35,"H2O, KBr",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
997.205,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
999.043,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1000.88,in pure solvent,35,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1003.72,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1006.4,in pure solvent,35,"H2O, KBr",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1006.4,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1015.59,in pure solvent,35,"H2O, KBr",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1017.59,in pure solvent,35,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1022.44,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1023.11,in pure solvent,35,"H2O, KBr",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1026.79,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1039.65,in pure solvent,35,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1041.49,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1050.85,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1052.69,in pure solvent,35,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1060.88,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1061.88,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1071.24,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1073.08,in pure solvent,35,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1082.94,in pure solvent,35,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
