"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,17.49,ethanol,,,Solubility: 0.1166 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.1186 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,14.99,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.1211 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,27.49,"acetonitrile, isopropyl alcohol",acetonitrile (10.06 weight percent); propan-2-ol (89.94 weight percent),,Solubility: 0.1238 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,19.99,ethanol,,,Solubility: 0.1297 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,14.99,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.1318 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,17.49,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.1361 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,29.99,"acetonitrile, isopropyl alcohol",acetonitrile (10.06 weight percent); propan-2-ol (89.94 weight percent),,Solubility: 0.138 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,9.99,"acetonitrile, ethanol",acetonitrile (19.97 weight percent); ethanol (80.03 weight percent),,Solubility: 0.1408 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,22.49,ethanol,,,Solubility: 0.1432 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,9.99,"acetonitrile, isopropyl alcohol",acetonitrile (29.92 weight percent); propan-2-ol (70.08 weight percent),,Solubility: 0.1469 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,19.99,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.149 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,17.49,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.1494 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,"acetonitrile, ethanol",acetonitrile (19.97 weight percent); ethanol (80.03 weight percent),,Solubility: 0.1525 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,32.49,"acetonitrile, isopropyl alcohol",acetonitrile (10.06 weight percent); propan-2-ol (89.94 weight percent),,Solubility: 0.1565 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,24.99,ethanol,,,Solubility: 0.1584 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,19.99,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.1606 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,"acetonitrile, isopropyl alcohol",acetonitrile (29.92 weight percent); propan-2-ol (70.08 weight percent),,Solubility: 0.1642 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,14.99,"acetonitrile, ethanol",acetonitrile (19.97 weight percent); ethanol (80.03 weight percent),,Solubility: 0.1658 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,22.49,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.1664 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,27.49,ethanol,,,Solubility: 0.1737 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,34.99,"acetonitrile, isopropyl alcohol",acetonitrile (10.06 weight percent); propan-2-ol (89.94 weight percent),,Solubility: 0.1752 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,14.99,"acetonitrile, isopropyl alcohol",acetonitrile (29.92 weight percent); propan-2-ol (70.08 weight percent),,Solubility: 0.1796 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,9.99,"acetonitrile, ethanol",acetonitrile (29.95 weight percent); ethanol (70.05 weight percent),,Solubility: 0.1799 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,22.49,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.1809 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,24.99,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.1841 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,17.49,"acetonitrile, ethanol",acetonitrile (19.97 weight percent); ethanol (80.03 weight percent),,Solubility: 0.1871 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,29.99,ethanol,,,Solubility: 0.1916 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,37.49,"acetonitrile, isopropyl alcohol",acetonitrile (10.06 weight percent); propan-2-ol (89.94 weight percent),,Solubility: 0.1949 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,"acetonitrile, ethanol",acetonitrile (29.95 weight percent); ethanol (70.05 weight percent),,Solubility: 0.1955 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,24.99,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.2003 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,9.99,"acetonitrile, isopropyl alcohol",acetonitrile (40.06 weight percent); propan-2-ol (59.94 weight percent),,Solubility: 0.2011 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,17.49,"acetonitrile, isopropyl alcohol",acetonitrile (29.92 weight percent); propan-2-ol (70.08 weight percent),,Solubility: 0.2015 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,27.49,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.2048 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,9.99,methanol,,,Solubility: 0.2056 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,19.99,"acetonitrile, ethanol",acetonitrile (19.97 weight percent); ethanol (80.03 weight percent),,Solubility: 0.2102 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,32.49,ethanol,,,Solubility: 0.212 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,14.99,"acetonitrile, ethanol",acetonitrile (29.95 weight percent); ethanol (70.05 weight percent),,Solubility: 0.2146 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,27.49,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.2177 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,39.99,"acetonitrile, isopropyl alcohol",acetonitrile (10.06 weight percent); propan-2-ol (89.94 weight percent),,Solubility: 0.218 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,methanol,,,Solubility: 0.22 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,19.99,"acetonitrile, isopropyl alcohol",acetonitrile (29.92 weight percent); propan-2-ol (70.08 weight percent),,Solubility: 0.2212 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,"acetonitrile, isopropyl alcohol",acetonitrile (40.06 weight percent); propan-2-ol (59.94 weight percent),,Solubility: 0.223 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,9.99,"acetonitrile, ethanol",acetonitrile (40.09 weight percent); ethanol (59.91 weight percent),,Solubility: 0.2275 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,29.99,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.2276 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,22.49,"acetonitrile, ethanol",acetonitrile (19.97 weight percent); ethanol (80.03 weight percent),,Solubility: 0.2319 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,9.99,"acetonitrile, methanol",acetonitrile (10.07 weight percent); methanol (89.93 weight percent),,Solubility: 0.2339 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,34.99,ethanol,,,Solubility: 0.235 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,17.49,"acetonitrile, ethanol",acetonitrile (29.95 weight percent); ethanol (70.05 weight percent),,Solubility: 0.242 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,14.99,methanol,,,Solubility: 0.2423 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,29.99,"acetonitrile, ethanol",acetonitrile (10.01 weight percent); ethanol (89.99 weight percent),,Solubility: 0.2425 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,42.49,"acetonitrile, isopropyl alcohol",acetonitrile (10.06 weight percent); propan-2-ol (89.94 weight percent),,Solubility: 0.2433 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,22.49,"acetonitrile, isopropyl alcohol",acetonitrile (29.92 weight percent); propan-2-ol (70.08 weight percent),,Solubility: 0.2474 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,"acetonitrile, ethanol",acetonitrile (40.09 weight percent); ethanol (59.91 weight percent),,Solubility: 0.2478 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,14.99,"acetonitrile, isopropyl alcohol",acetonitrile (40.06 weight percent); propan-2-ol (59.94 weight percent),,Solubility: 0.2485 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,12.49,"acetonitrile, methanol",acetonitrile (10.07 weight percent); methanol (89.93 weight percent),,Solubility: 0.2514 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,24.99,"acetonitrile, ethanol",acetonitrile (19.97 weight percent); ethanol (80.03 weight percent),,Solubility: 0.2551 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,32.49,"acetonitrile, isopropyl alcohol",acetonitrile (19.94 weight percent); propan-2-ol (80.06 weight percent),,Solubility: 0.2555 molpercent,"Li, Wanxin;?Liu, Meiling;?Liu, Li;?Cong, Yang;?Zhao, Hongkun[Journal of Solution Chemistry,?2017, vol. 46, # 5, p. 1131 - 1151]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
