"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 35 timesDetailsAbstract
115.775,in pure solvent,35.04,acetone,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
116.379,in pure solvent,40.04,acetone,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
119.1,in pure solvent,45.04,acetone,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
129.68,in pure solvent,50.04,acetone,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
3.62741,in pure solvent,15.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
7.25482,in pure solvent,20.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
13.6028,in pure solvent,25.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
25.9964,in pure solvent,30.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
51.6906,in pure solvent,35.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
99.7537,in pure solvent,40.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
177.743,in pure solvent,45.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
339.465,in pure solvent,50.04,water,,,,"Liu, Longxiao;?Chen, Jun[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1649 - 1650]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
25.6941,in solution,50,acetonitrile,,,,"Chebil, Latifa;?Humeau, Catherine;?Anthony, Julie;?Dehez, Francois;?Engasser, Jean-Marc;?Ghoul, Mohamed[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1552 - 1556]"
,,,,,,,Full Text
,,,,,,,Cited 189 timesDetailsAbstract
27.2056,in solution,60,acetonitrile,,,,"Chebil, Latifa;?Humeau, Catherine;?Anthony, Julie;?Dehez, Francois;?Engasser, Jean-Marc;?Ghoul, Mohamed[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1552 - 1556]"
,,,,,,,Full Text
,,,,,,,Cited 189 timesDetailsAbstract
28.1124,in solution,70,acetonitrile,,,,"Chebil, Latifa;?Humeau, Catherine;?Anthony, Julie;?Dehez, Francois;?Engasser, Jean-Marc;?Ghoul, Mohamed[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 1552 - 1556]"
,,,,,,,Full Text
,,,,,,,Cited 189 timesDetailsAbstract
,in solution,25,acetone,,,Solubility: 8 weight-percent,"Grohmann, Karel;?Manthey, John A.;?Cameron, Randall G.[Carbohydrate Research,?2000, vol. 328, # 2, p. 141 - 146]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
,in solution,50,"acetone, H2O",80:20 aceton:water,,Solubility: 24 weight-percent,"Grohmann, Karel;?Manthey, John A.;?Cameron, Randall G.[Carbohydrate Research,?2000, vol. 328, # 2, p. 141 - 146]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
,in solution,50,acetone,,,Solubility: 13 weight-percent,"Grohmann, Karel;?Manthey, John A.;?Cameron, Randall G.[Carbohydrate Research,?2000, vol. 328, # 2, p. 141 - 146]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
