"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,20,various solvent(s),,,Solubility: 0.22 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,20,ethyl acetate,,,Solubility: 0.12 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,methanol,,,Solubility: 0.47 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,ethanol,,,Solubility: 0.18 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,acetone,,,Solubility: 0.93 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,Solubility: 0.25 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,CHCl3,,,Solubility: 0.14 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,ethyl acetate,,,Solubility: 1.8 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,toluene,,,Solubility: 0.14 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,30,ethanol,,,Solubility: 0.23 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,30,propan-2-ol,,,Solubility: 0.1 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,30,acetone,,,Solubility: 1.26 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,30,CHCl3,,,Solubility: 0.19 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
