"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,69.99,"ethanol, water",ethanol (0.4999 relative); water (0.5001 relative),,Solubility: 0.510 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,25.09,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 0.717 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,29.99,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 0.807 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,35.09,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 0.929 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,39.89,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 1.039 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,44.89,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 1.156 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,49.89,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 1.279 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,54.99,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 1.478 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,60.09,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 1.540 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,70.19,"ethanol, water",ethanol (0.6501 relative); water (0.3499 relative),,Solubility: 1.816 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,37.09,acetone,,,Solubility: 10.027 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,54.99,ethanol,,,Solubility: 10.08 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,61.99,ethanol,,,Solubility: 10.471 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,63.99,ethanol,,,Solubility: 10.657 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,69.99,ethanol,,,Solubility: 11.151 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,39.89,acetone,,,Solubility: 11.992 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,42.99,acetone,,,Solubility: 12.339 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,45.99,acetone,,,Solubility: 13.570 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,5.79,ethyl acetate,,,Solubility: 14.441molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,8.39,ethyl acetate,,,Solubility: 14.464 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,11.29,ethyl acetate,,,Solubility: 14.603 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,14.19,ethyl acetate,,,Solubility: 14.788 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,17.29,ethyl acetate,,,Solubility: 14.819 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,47.99,acetone,,,Solubility: 14.847 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,19.99,ethyl acetate,,,Solubility: 14.977 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,23.09,ethyl acetate,,,Solubility: 15.137 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,25.69,ethyl acetate,,,Solubility: 15.288 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,28.69,ethyl acetate,,,Solubility: 15.495 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,31.59,ethyl acetate,,,Solubility: 15.676 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,34.29,ethyl acetate,,,Solubility: 15.834 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,37.29,ethyl acetate,,,Solubility: 16.055 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,49.99,acetone,,,Solubility: 16.064 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,39.19,ethyl acetate,,,Solubility: 16.272 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,42.99,ethyl acetate,,,Solubility: 16.555 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,45.99,ethyl acetate,,,Solubility: 16.879 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,48.99,ethyl acetate,,,Solubility: 17.033 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,51.99,ethyl acetate,,,Solubility: 17.350 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,54.99,ethyl acetate,,,Solubility: 17.654 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,57.99,ethyl acetate,,,Solubility: 18.034 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,61.99,ethyl acetate,,,Solubility: 18.279 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,63.99,ethyl acetate,,,Solubility: 18.574 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,66.99,ethyl acetate,,,Solubility: 18.824 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,69.99,ethyl acetate,,,Solubility: 19.356 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,72.99,ethyl acetate,,,Solubility: 19.542 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,24.89,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 2.265 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,29.99,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 2.406 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,34.99,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 2.543 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,39.89,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 2.779 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,44.89,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 2.993 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,49.89,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 3.274 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,10.19,acetone,,,Solubility: 3.324 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,24.89,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 3.438 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,54.99,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 3.601 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,29.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 3.627 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,12.49,acetone,,,Solubility: 3.650 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,34.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 3.893 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,60.09,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 3.910 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,15.09,acetone,,,Solubility: 4.125 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,39.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 4.125 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,65.19,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 4.315 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,44.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 4.379 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,17.39,acetone,,,Solubility: 4.556 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,49.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 4.674 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,70.19,"ethanol, water",ethanol (0.7992 relative); water (0.2008 relative),,Solubility: 4.847 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,54.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 5.021 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,19.99,acetone,,,Solubility: 5.194 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,59.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 5.333 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,22.19,acetone,,,Solubility: 5.703 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,65.09,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 5.749 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,69.99,"ethanol, water",ethanol (0.8998 relative); water (0.1002 relative),,Solubility: 6.167 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,24.89,acetone,,,Solubility: 6.358 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,7.79,methanol,,,Solubility: 6.471 molpercent,"Zhang, Yang;?Liu, Jing Jing;?Zhang, Lei;?Wang, Xue Zhong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 1968 - 1974]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
