"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,79.67,2-ethoxy-ethanol,,,Solubility: 1.68 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,84.54,2-ethoxy-ethanol,,,Solubility: 2.07 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,89.51,2-ethoxy-ethanol,,,Solubility: 2.49 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,94.49,2-ethoxy-ethanol,,,Solubility: 3.01 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in pure solvent,,,,,diagram,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,25.09,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, diagram, Solubility: 0.0136 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,29.84,H2O,,,"diagram, Solubility: 0.0139 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,34.79,H2O,,,Solubility: 0.0143 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,25.04,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0149 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,30.04,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0151 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,39.69,H2O,,,Solubility: 0.0151 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,44.44,H2O,,,Solubility: 0.0155 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,49.29,H2O,,,Solubility: 0.0165 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,54.49,H2O,,,Solubility: 0.0168 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,34.89,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0172 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,59.34,H2O,,,Solubility: 0.0175 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,64.39,H2O,,,Solubility: 0.0184 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,69.19,H2O,,,Solubility: 0.0189 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,29.94,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0200 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,39.84,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0202 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,44.69,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0229 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,34.89,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0242 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,39.74,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0293 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,49.59,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0297 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,44.69,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0330 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,54.49,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0340 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,49.59,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0405 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,59.49,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0430 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,64.44,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0492 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,20.09,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.0496 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,54.74,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0504 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,69.39,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 1983:8017 w/w, Solubility: 0.0551 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,25.04,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.0593 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,59.69,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0619 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,64.54,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0726 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,31.24,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.0750 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,20.14,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.0759 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,34.89,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.0830 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,69.44,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 4012:5988 w/w, Solubility: 0.0878 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,39.84,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.0981 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,25.14,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.0982 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,44.79,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.119 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,30.04,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.129 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,49.79,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.143 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,18.99,acetone,,,Solubility: 0.153 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,54.74,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.169 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,35.19,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.171 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,23.99,acetone,,,Solubility: 0.182 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,19.99,ethanol,,,Solubility: 0.205 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,59.69,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.205 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,39.89,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.211 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,24.94,ethanol,,,Solubility: 0.224 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,28.99,acetone,,,Solubility: 0.226 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,29.89,ethanol,,,Solubility: 0.241 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,64.69,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.243 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,34.79,ethanol,,,Solubility: 0.270 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,44.79,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.270 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,39.79,ethanol,,,Solubility: 0.282 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,69.64,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 6032:3968 w/w, Solubility: 0.292 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,34.69,acetone,,,Solubility: 0.304 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,44.64,ethanol,,,Solubility: 0.309 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,49.79,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.316 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,49.64,ethanol,,,Solubility: 0.332 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,55.69,ethanol,,,Solubility: 0.352 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,39.74,acetone,,,Solubility: 0.370 molpercent,"Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,54.69,"2-ethoxy-ethanol, H2O",,,"Ratio of solvents: 8043:1957 w/w, Solubility: 0.416 molpercent","Fan, Rui-Lan;?Wang, Li-Sheng;?Li, Mi-Yi[Journal of Chemical and Engineering Data,?2008, vol. 53, # 1, p. 228 - 232]"
,,,,,,,Full Text
