"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,5.01,methyl acetate,,,Solubility: 3.344 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,10.1,methyl acetate,,,Solubility: 3.431 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,15.11,methyl acetate,,,Solubility: 3.535 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.05,methyl acetate,,,Solubility: 3.652 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,25.08,methyl acetate,,,Solubility: 3.783 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30,methyl acetate,,,Solubility: 3.922 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,35.06,methyl acetate,,,Solubility: 4.071 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.12,methyl acetate,,,Solubility: 4.224 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,45.01,methyl acetate,,,Solubility: 4.373 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,50.03,methyl acetate,,,Solubility: 4.525 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,10.04,ethyl acetate,,,Solubility: 0.7926 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,15.1,ethyl acetate,,,Solubility: 0.8467 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.12,ethyl acetate,,,Solubility: 0.9015 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,25.03,ethyl acetate,,,Solubility: 0.9577 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30.05,ethyl acetate,,,Solubility: 1.019 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,35.14,ethyl acetate,,,Solubility: 1.088 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40,ethyl acetate,,,Solubility: 1.160 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,45.06,ethyl acetate,,,Solubility: 1.244 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,50,ethyl acetate,,,Solubility: 1.337 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,55.07,ethyl acetate,,,Solubility: 1.443 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,60.01,ethyl acetate,,,Solubility: 1.561 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,10.02,butyl acetate,,,Solubility: 0.2433 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,15,butyl acetate,,,Solubility: 0.2970 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.05,butyl acetate,,,Solubility: 0.3532 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,25.03,butyl acetate,,,Solubility: 0.4103 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30.06,butyl acetate,,,Solubility: 0.4698 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,35.1,butyl acetate,,,Solubility: 0.5312 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.11,butyl acetate,,,Solubility: 0.5939 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,45.02,butyl acetate,,,Solubility: 0.6570 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,50.06,butyl acetate,,,Solubility: 0.7236 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,55.08,butyl acetate,,,Solubility: 0.7917 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,60.03,butyl acetate,,,Solubility: 0.8605 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,65.12,butyl acetate,,,Solubility: 0.9330 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,70.09,butyl acetate,,,Solubility: 1.006 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,75.08,butyl acetate,,,Solubility: 1.080 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,80.1,butyl acetate,,,Solubility: 1.157 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,10.01,various solvent(s),,,Solubility: 0.2679 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,15.02,various solvent(s),,,Solubility: 0.2866 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.05,various solvent(s),,,Solubility: 0.3088 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,25.1,isobutanol,,,Solubility: 0.3346 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30,various solvent(s),,,Solubility: 0.3631 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,35.03,various solvent(s),,,Solubility: 0.3959 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.11,various solvent(s),,,Solubility: 0.4329 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,45.09,various solvent(s),,,Solubility: 0.4729 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,50.13,various solvent(s),,,Solubility: 0.5173 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,5.12,tetrahydrofuran,,,Solubility: 20.34 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,10.01,tetrahydrofuran,,,Solubility: 20.38 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,15,tetrahydrofuran,,,Solubility: 20.43 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.05,tetrahydrofuran,,,Solubility: 20.50 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,25.13,tetrahydrofuran,,,Solubility: 20.57 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30.12,tetrahydrofuran,,,Solubility: 20.66 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,35.03,tetrahydrofuran,,,Solubility: 20.76 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.07,tetrahydrofuran,,,Solubility: 20.88 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,45.08,tetrahydrofuran,,,Solubility: 21.00 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,50,tetrahydrofuran,,,Solubility: 21.14 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,55.03,tetrahydrofuran,,,Solubility: 21.29 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,60.01,tetrahydrofuran,,,Solubility: 21.45 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,5,acetone,,,Solubility: 5.249 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,10.02,acetone,,,Solubility: 5.414 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,15.11,acetone,,,Solubility: 5.604 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.17,acetone,,,Solubility: 5.815 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,25.08,acetone,,,Solubility: 6.041 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30.03,acetone,,,Solubility: 6.290 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
