"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,25.29,chloroform,,,Solubility: 0.866 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,59.89,acetonitrile,,,Solubility: 0.866 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,25.19,ethanol,,,Solubility: 0.933 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,64.99,"1,2-dichloro-ethane",,,Solubility: 0.933 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,30.19,chloroform,,,Solubility: 0.944 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,29.89,ethanol,,,Solubility: 1.055 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.99,chloroform,,,Solubility: 1.114 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,10.19,methanol,,,Solubility: 1.121 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.79,ethanol,,,Solubility: 1.254 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,39.89,chloroform,,,Solubility: 1.276 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,14.99,methanol,,,Solubility: 1.316 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,39.89,ethanol,,,Solubility: 1.402 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,20.09,methanol,,,Solubility: 1.461 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,44.79,chloroform,,,Solubility: 1.54 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,25.15,methanol,,,Solubility: 1.676 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,44.99,ethanol,,,Solubility: 1.687 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,49.99,chloroform,,,Solubility: 1.878 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,49.89,ethanol,,,Solubility: 1.947 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,29.99,methanol,,,Solubility: 1.957 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.79,methanol,,,Solubility: 2.227 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,54.79,ethanol,,,Solubility: 2.387 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,39.89,methanol,,,Solubility: 2.588 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,44.79,methanol,,,Solubility: 2.851 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,59.99,ethanol,,,Solubility: 2.926 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,49.99,methanol,,,Solubility: 3.213 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,64.89,ethanol,,,Solubility: 3.267 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,69.99,ethanol,,,Solubility: 3.738 molpercent,"Yuan, Yong;?Fan, Rui-Lan;?Guo, Lai;?Chen, Cong-Yan;?Zhao, Qian-Qiong[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 729 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
