"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
60,in pure solvent,,dichloromethane,,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,chloroform,,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,2-methoxy-ethanol,,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,ethyl acetate,,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,"1,2-dichloro-ethane",,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,acetone,,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,toluene,,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,benzyl alcohol,,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
60,in pure solvent,,"1,1,2,2-tetrachloroethane",,,,"Liu, Zhi-Xiong;?Feng, Yu;?Zhao, Zhi-Yong;?Yan, Zhi-Chao;?He, Yan-Mei;?Luo, Xu-Jun;?Liu, Chen-Yang;?Fan, Qing-Hua[Chemistry - A European Journal,?2014, vol. 20, # 2, p. 533 - 541]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
