"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,24.99,chloroform,,,Solubility: 41.55 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,26.99,chloroform,,,Solubility: 43.92 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,28.99,chloroform,,,Solubility: 46.49 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30.99,chloroform,,,Solubility: 49.08 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,32.99,chloroform,,,Solubility: 51.98 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,34.99,chloroform,,,Solubility: 54.85 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,36.99,chloroform,,,Solubility: 57.96 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,38.99,chloroform,,,Solubility: 61.12 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.99,chloroform,,,Solubility: 64.52 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,42.99,chloroform,,,Solubility: 68.1 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,44.99,chloroform,,,Solubility: 71.82 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,14.99,ethyl acetate,,,Solubility: 34.44 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,16.99,ethyl acetate,,,Solubility: 36.33 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,18.99,ethyl acetate,,,Solubility: 38.35 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.99,ethyl acetate,,,Solubility: 40.48 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,22.99,ethyl acetate,,,Solubility: 42.65 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,24.99,ethyl acetate,,,Solubility: 44.97 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,26.99,ethyl acetate,,,Solubility: 47.45 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,28.99,ethyl acetate,,,Solubility: 49.94 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30.99,ethyl acetate,,,Solubility: 52.52 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,32.99,ethyl acetate,,,Solubility: 55.29 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,34.99,ethyl acetate,,,Solubility: 58.09 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,36.99,ethyl acetate,,,Solubility: 61.1 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,38.99,ethyl acetate,,,Solubility: 64.19 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.99,ethyl acetate,,,Solubility: 67.44 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,42.99,ethyl acetate,,,Solubility: 70.82 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,44.99,ethyl acetate,,,Solubility: 74.32 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,46.99,ethyl acetate,,,Solubility: 78.01 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,49.99,ethyl acetate,,,Solubility: 83.83 molpercent,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1098 - 1099]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,14.99,acetic acid butyl ester,,,Solubility: 197.9 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.99,acetic acid butyl ester,,,Solubility: 249 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,acetic acid butyl ester,,,Solubility: 308.8 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.99,acetic acid butyl ester,,,Solubility: 377.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.99,acetic acid butyl ester,,,Solubility: 457.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,acetic acid butyl ester,,,Solubility: 548.3 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.99,acetic acid butyl ester,,,Solubility: 654.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,14.99,"acetic acid butyl ester, ethanol",butyl acetate (80 weight percent); ethanol (20 weight percent),,Solubility: 309.7 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.99,"acetic acid butyl ester, ethanol",butyl acetate (80 weight percent); ethanol (20 weight percent),,Solubility: 356.2 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,"acetic acid butyl ester, ethanol",butyl acetate (80 weight percent); ethanol (20 weight percent),,Solubility: 409.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.99,"acetic acid butyl ester, ethanol",butyl acetate (80 weight percent); ethanol (20 weight percent),,Solubility: 469.9 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.99,"acetic acid butyl ester, ethanol",butyl acetate (80 weight percent); ethanol (20 weight percent),,Solubility: 539.4 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,"acetic acid butyl ester, ethanol",butyl acetate (80 weight percent); ethanol (20 weight percent),,Solubility: 619 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.99,"acetic acid butyl ester, ethanol",butyl acetate (80 weight percent); ethanol (20 weight percent),,Solubility: 709.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,14.99,"acetic acid butyl ester, ethanol",butyl acetate (60 weight percent); ethanol (40 weight percent),,Solubility: 375.7 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.99,"acetic acid butyl ester, ethanol",butyl acetate (60 weight percent); ethanol (40 weight percent),,Solubility: 423.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,"acetic acid butyl ester, ethanol",butyl acetate (60 weight percent); ethanol (40 weight percent),,Solubility: 474.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.99,"acetic acid butyl ester, ethanol",butyl acetate (60 weight percent); ethanol (40 weight percent),,Solubility: 531.3 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.99,"acetic acid butyl ester, ethanol",butyl acetate (60 weight percent); ethanol (40 weight percent),,Solubility: 593.2 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,"acetic acid butyl ester, ethanol",butyl acetate (60 weight percent); ethanol (40 weight percent),,Solubility: 661.1 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.99,"acetic acid butyl ester, ethanol",butyl acetate (60 weight percent); ethanol (40 weight percent),,Solubility: 742 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,14.99,"acetic acid butyl ester, ethanol",butyl acetate (40 weight percent); ethanol (60 weight percent),,Solubility: 412.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.99,"acetic acid butyl ester, ethanol",butyl acetate (40 weight percent); ethanol (60 weight percent),,Solubility: 457.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,"acetic acid butyl ester, ethanol",butyl acetate (40 weight percent); ethanol (60 weight percent),,Solubility: 505.6 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.99,"acetic acid butyl ester, ethanol",butyl acetate (40 weight percent); ethanol (60 weight percent),,Solubility: 561.3 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.99,"acetic acid butyl ester, ethanol",butyl acetate (40 weight percent); ethanol (60 weight percent),,Solubility: 625 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,"acetic acid butyl ester, ethanol",butyl acetate (40 weight percent); ethanol (60 weight percent),,Solubility: 696.4 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.99,"acetic acid butyl ester, ethanol",butyl acetate (40 weight percent); ethanol (60 weight percent),,Solubility: 764.9 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,14.99,"acetic acid butyl ester, ethanol",butyl acetate (20 weight percent); ethanol (80 weight percent),,Solubility: 449.2 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.99,"acetic acid butyl ester, ethanol",butyl acetate (20 weight percent); ethanol (80 weight percent),,Solubility: 497.8 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,"acetic acid butyl ester, ethanol",butyl acetate (20 weight percent); ethanol (80 weight percent),,Solubility: 545.8 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.99,"acetic acid butyl ester, ethanol",butyl acetate (20 weight percent); ethanol (80 weight percent),,Solubility: 602.3 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.99,"acetic acid butyl ester, ethanol",butyl acetate (20 weight percent); ethanol (80 weight percent),,Solubility: 664.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,"acetic acid butyl ester, ethanol",butyl acetate (20 weight percent); ethanol (80 weight percent),,Solubility: 731.9 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.99,"acetic acid butyl ester, ethanol",butyl acetate (20 weight percent); ethanol (80 weight percent),,Solubility: 804.2 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,14.99,ethanol,,,Solubility: 495.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,19.99,ethanol,,,Solubility: 541 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,24.99,ethanol,,,Solubility: 592.9 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.99,ethanol,,,Solubility: 650.6 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,34.99,ethanol,,,Solubility: 713.3 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,39.99,ethanol,,,Solubility: 778.3 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,44.99,ethanol,,,Solubility: 844.5 mol/1000mol,"Wei, Dongwei;?Chen, Limei[Journal of Chemical and Engineering Data,?2009, vol. 54, # 3, p. 1129 - 1130]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
1000,in solution,20,H2O,,,,"Albert et al.[Journal of the Chemical Society,?1956, p. 4621,4625]"
,,,,,,,Full Text
,,,,,,,Details
,,21,H2O,,,100 g solvent dissolves. 89 g Substance.,"Shreve et al.[Industrial and Engineering Chemistry,?1940, vol. 32, p. 173,176]"
,,,,,,,Full Text
,,,,,,,Details
2.8,in solution,25,light petroleum,,,,"Shreve et al.[Industrial and Engineering Chemistry,?1940, vol. 32, p. 173,176]"
,,,,,,,Full Text
,,,,,,,Details
191,in solution,25,benzene,,,,"Shreve et al.[Industrial and Engineering Chemistry,?1940, vol. 32, p. 173,176]"
,,,,,,,Full Text
,,,,,,,Details
161,in solution,25,toluene,,,,"Shreve et al.[Industrial and Engineering Chemistry,?1940, vol. 32, p. 173,176]"
,,,,,,,Full Text
,,,,,,,Details
450,in solution,25,diethyl ether,,,,"Shreve et al.[Industrial and Engineering Chemistry,?1940, vol. 32, p. 173,176]"
,,,,,,,Full Text
,,,,,,,Details
1700,,27,aq. ethanol,,,,"Shreve et al.[Industrial and Engineering Chemistry,?1940, vol. 32, p. 173,176]"
,,,,,,,Full Text
,,,,,,,Details
