"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,isopropyl alcohol,,,Solubility: 0.03270 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,propan-1-ol,,,Solubility: 0.03600 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,isopropyl alcohol,,,Solubility: 0.04030 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,propan-1-ol,,,Solubility: 0.04981 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,isopropyl alcohol,,,Solubility: 0.05085 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,propan-1-ol,,,Solubility: 0.05294 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,ethanol,,,Solubility: 0.05888 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,isopropyl alcohol,,,Solubility: 0.06474 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,propan-1-ol,,,Solubility: 0.06619 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,ethanol,,,Solubility: 0.07303 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,acetonitrile,,,Solubility: 0.07323 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,ethyl acetate,,,Solubility: 0.07686 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,ethyl acetate,,,Solubility: 0.08306 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,propan-1-ol,,,Solubility: 0.08613 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,isopropyl alcohol,,,Solubility: 0.08793 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,ethanol,,,Solubility: 0.08980 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,acetonitrile,,,Solubility: 0.09436 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,ethyl acetate,,,Solubility: 0.09586 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,propan-1-ol,,,Solubility: 0.1080 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,ethanol,,,Solubility: 0.1124 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,isopropyl alcohol,,,Solubility: 0.1155 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,acetonitrile,,,Solubility: 0.1158 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,ethyl acetate,,,Solubility: 0.1163 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,ethyl acetate,,,Solubility: 0.1297 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,ethanol,,,Solubility: 0.1356 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,methanol,,,Solubility: 0.1370 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,propan-1-ol,,,Solubility: 0.1393 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,acetonitrile,,,Solubility: 0.1463 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,ethyl acetate,,,Solubility: 0.1512 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,isopropyl alcohol,,,Solubility: 0.1514 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,propan-1-ol,,,Solubility: 0.1644 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,ethanol,,,Solubility: 0.1651 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,methanol,,,Solubility: 0.1676 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,acetonitrile,,,Solubility: 0.1678 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,ethyl acetate,,,Solubility: 0.1725 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,methanol,,,Solubility: 0.1980 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,ethyl acetate,,,Solubility: 0.2023 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,ethanol,,,Solubility: 0.2027 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,acetonitrile,,,Solubility: 0.2036 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,methanol,,,Solubility: 0.2377 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,acetonitrile,,,Solubility: 0.2462 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,ethanol,,,Solubility: 0.2469 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,methanol,,,Solubility: 0.2843 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,acetone,,,Solubility: 0.2915 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,acetonitrile,,,Solubility: 0.2925 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,methanol,,,Solubility: 0.3376 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,acetone,,,Solubility: 0.3392 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,acetone,,,Solubility: 0.3803 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,methanol,,,Solubility: 0.4038 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,acetone,,,Solubility: 0.4350 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,methanol,,,Solubility: 0.4779 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,acetone,,,Solubility: 0.5015 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,acetone,,,Solubility: 0.5601 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,acetone,,,Solubility: 0.6410 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,acetone,,,Solubility: 0.7486 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,formamide,,,Solubility: 1.314 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,formamide,,,Solubility: 1.537 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,formamide,,,Solubility: 1.775 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.99,"N,N-dimethyl-formamide",,,Solubility: 19.42 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,formamide,,,Solubility: 2.052 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,formamide,,,Solubility: 2.404 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,formamide,,,Solubility: 2.733 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,"N,N-dimethyl-formamide",,,Solubility: 20.16 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.99,"N,N-dimethyl-formamide",,,Solubility: 20.73 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.99,"N,N-dimethyl-formamide",,,Solubility: 22.26 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
