"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,43.11,p-xylene,,,Solubility: 0.00083 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,47.8,p-xylene,,,Solubility: 0.00091 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,52.7,p-xylene,,,Solubility: 0.00112 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,58.58,p-xylene,,,Solubility: 0.00138 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,64.1,p-xylene,,,Solubility: 0.00178 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,69.39,p-xylene,,,Solubility: 0.00217 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,74.8,p-xylene,,,Solubility: 0.00282 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,78.5,p-xylene,,,Solubility: 0.00339 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,87.5,p-xylene,,,Solubility: 0.004712 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,29.1,acetone,,,Solubility: 0.2928 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,35.7,acetone,,,Solubility: 0.3671 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,41.18,acetone,,,Solubility: 0.4598 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,46.21,acetone,,,Solubility: 0.535 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,49.5,acetone,,,Solubility: 0.6184 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,54.63,acetone,,,Solubility: 0.76985 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,30.3,ethyl acetate,,,Solubility: 0.15329 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,36,ethyl acetate,,,Solubility: 0.1951 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,42,ethyl acetate,,,Solubility: 0.24466 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,48.2,ethyl acetate,,,Solubility: 0.32386 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,54.28,ethyl acetate,,,Solubility: 0.44047 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,60.7,ethyl acetate,,,Solubility: 0.54316 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,65.09,ethyl acetate,,,Solubility: 0.70874 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,69.3,ethyl acetate,,,Solubility: 0.8863 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,27.53,benzene,,,Solubility: 0.0611 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,34.38,benzene,,,Solubility: 0.07703 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,39.12,benzene,,,Solubility: 0.1025 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,44.3,benzene,,,Solubility: 0.13525 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,48.95,benzene,,,Solubility: 0.17953 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,53.99,benzene,,,Solubility: 0.22098 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,59.61,benzene,,,Solubility: 0.31572 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,65.08,benzene,,,Solubility: 0.40806 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,69.87,benzene,,,Solubility: 0.4739 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,74.67,benzene,,,Solubility: 0.6123 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,79.5,benzene,,,Solubility: 0.834 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,27.8,toluene,,,Solubility: 0.05902 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,33.1,toluene,,,Solubility: 0.0731 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,38.88,toluene,,,Solubility: 0.0931 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,44.01,toluene,,,Solubility: 0.10781 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,49,toluene,,,Solubility: 0.1283 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,54.3,toluene,,,Solubility: 0.16192 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,59.1,toluene,,,Solubility: 0.1849 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,64.6,toluene,,,Solubility: 0.23116 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,68.9,toluene,,,Solubility: 0.26597 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,74.1,toluene,,,Solubility: 0.33087 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,78.1,toluene,,,Solubility: 0.35425 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,84.2,toluene,,,Solubility: 0.49098 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,89.2,toluene,,,Solubility: 0.60497 mol-percent,"Wang, Li-Sheng;?Wang, Shu-Bo[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
