"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,35,butan-1-ol,,,Solubility: 0.1169 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,butan-1-ol,,,Solubility: 0.127 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,butan-1-ol,,,Solubility: 0.1416 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,butan-1-ol,,,Solubility: 0.158 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,butan-1-ol,,,Solubility: 0.1702 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,acetonitrile,,,Solubility: 0.1745 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,acetonitrile,,,Solubility: 0.1924 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,acetonitrile,,,Solubility: 0.2122 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,acetonitrile,,,Solubility: 0.2198 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,acetonitrile,,,Solubility: 0.2638 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,acetic acid,,,Solubility: 0.279 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,acetonitrile,,,Solubility: 0.2836 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,acetic acid,,,Solubility: 0.3036 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,acetonitrile,,,Solubility: 0.3188 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,acetic acid,,,Solubility: 0.3287 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,acetic acid,,,Solubility: 0.3417 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,acetonitrile,,,Solubility: 0.3433 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,acetone,,,Solubility: 0.3677 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,acetic acid,,,Solubility: 0.3854 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,acetonitrile,,,Solubility: 0.3897 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,acetone,,,Solubility: 0.3986 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,acetonitrile,,,Solubility: 0.4144 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,acetic acid,,,Solubility: 0.4208 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,acetone,,,Solubility: 0.444 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,acetone,,,Solubility: 0.4601 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,acetic acid,,,Solubility: 0.4649 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,acetonitrile,,,Solubility: 0.4752 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,acetic acid,,,Solubility: 0.4912 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,acetonitrile,,,Solubility: 0.4915 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,acetone,,,Solubility: 0.535 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,acetic acid,,,Solubility: 0.5526 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,acetone,,,Solubility: 0.5713 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,acetic acid,,,Solubility: 0.573 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,acetone,,,Solubility: 0.6447 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,acetic acid,,,Solubility: 0.654 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,acetic acid,,,Solubility: 0.6573 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,acetone,,,Solubility: 0.6865 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,acetone,,,Solubility: 0.7826 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,acetone,,,Solubility: 0.8101 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,acetone,,,Solubility: 0.9341 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,acetone,,,Solubility: 0.9555 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,toluene,,,Solubility: 1.0394 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,20,toluene,,,Solubility: 1.0968 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,toluene,,,Solubility: 1.2296 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,toluene,,,Solubility: 1.2769 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,toluene,,,Solubility: 1.4601 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,30,toluene,,,Solubility: 1.4951 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,toluene,,,Solubility: 1.7004 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,35,toluene,,,Solubility: 1.7583 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,toluene,,,Solubility: 1.9837 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,40,toluene,,,Solubility: 2.0879 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,toluene,,,Solubility: 2.3399 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,45,toluene,,,Solubility: 2.4204 g/100g solvent,"Cheuk, Dominic;?Sv?rd, Michael;?Seaton, Colin;?McArdle, Patrick;?Rasmuson, ?ke C.[CrystEngComm,?2015, vol. 17, # 21, p. 3985 - 3997]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,,,,,,"Fat'hi, Mohammad Reza;?Yamini, Yadollah;?Sharghi, Hashem;?Shamsipur, Mojtaba[Journal of Chemical and Engineering Data,?1998, vol. 43, # 3, p. 400 - 402]"
,,,,,,,Full Text
,,,,,,,Cited 70 timesDetailsAbstract
,,,,,,Wasser ( Temp.-Einfluss ),"McDowell;?Weingarten[Journal of the Society of Dyers and Colourists,?1969, vol. 85, p. 589,590,591,595,596]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Polyester ( Temp.-Einfluss ),"McDowell;?Weingarten[Journal of the Society of Dyers and Colourists,?1969, vol. 85, p. 589,590,591,595,596]"
,,,,,,,Full Text
,,,,,,,Details
0.4,in solution,20,,,,,"Brockmann;?Mueller[Chemische Berichte,?1958, vol. 91, p. 1920,1929]"
,,,,,,,Full Text
,,,,,,,Details
,,,acetic acid,,,1 part(s) of substance.dissolves in:12-13 parts of solvent.in boiling solvent.,"Scholl;?Schwinger;?Dischendorfer[Chemische Berichte,?1919, vol. 52, p. 2256]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,,"Huettig[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1914, vol. 87, p. 162]"
,,,,,,,Full Text
,,,,,,,Details
