"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,24.99,toluene,,,Solubility: 2.3402 g/100g solvent,"Cheuk, Dominic;?Khamar, Dikshitkumar;?McArdle, Patrick;?Rasmuson, ?ke C.[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2110 - 2118]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in pure solvent,29.99,toluene,,,Solubility: 2.7387 g/100g solvent,"Cheuk, Dominic;?Khamar, Dikshitkumar;?McArdle, Patrick;?Rasmuson, ?ke C.[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2110 - 2118]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in pure solvent,34.99,toluene,,,Solubility: 3.2007 g/100g solvent,"Cheuk, Dominic;?Khamar, Dikshitkumar;?McArdle, Patrick;?Rasmuson, ?ke C.[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2110 - 2118]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in pure solvent,39.99,toluene,,,Solubility: 3.7043 g/100g solvent,"Cheuk, Dominic;?Khamar, Dikshitkumar;?McArdle, Patrick;?Rasmuson, ?ke C.[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2110 - 2118]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in pure solvent,44.99,toluene,,,Solubility: 4.2727 g/100g solvent,"Cheuk, Dominic;?Khamar, Dikshitkumar;?McArdle, Patrick;?Rasmuson, ?ke C.[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2110 - 2118]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
0.00159,in solution,20,H2O,,,,"Huettig[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1914, vol. 87, p. 162]"
,,,,,,,Full Text
,,,,,,,Details
