"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,11.84,tetrahydrofuran,,,Solubility: 0.0148 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,15.29,tetrahydrofuran,,,Solubility: 0.0162 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,18.39,tetrahydrofuran,,,Solubility: 0.0176 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,21.09,tetrahydrofuran,,,Solubility: 0.0185 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,24.39,tetrahydrofuran,,,Solubility: 0.02 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,29.64,tetrahydrofuran,,,Solubility: 0.0228 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,33.49,tetrahydrofuran,,,Solubility: 0.0249 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,37.64,tetrahydrofuran,,,Solubility: 0.0275 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,41.84,tetrahydrofuran,,,Solubility: 0.0303 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,45.29,tetrahydrofuran,,,Solubility: 0.0329 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,48.29,tetrahydrofuran,,,Solubility: 0.0355 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,51.49,tetrahydrofuran,,,Solubility: 0.0383 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,54.49,tetrahydrofuran,,,Solubility: 0.0409 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,57.19,tetrahydrofuran,,,Solubility: 0.0437 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,60.49,tetrahydrofuran,,,Solubility: 0.047 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,63.09,tetrahydrofuran,,,Solubility: 0.0497 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,14.49,acetone,,,Solubility: 0.0071 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,18.69,acetone,,,Solubility: 0.0081 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,22.39,acetone,,,Solubility: 0.0092 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,25.19,acetone,,,Solubility: 0.01 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,28.09,acetone,,,Solubility: 0.0109 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,31.39,acetone,,,Solubility: 0.012 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,34.44,acetone,,,Solubility: 0.0131 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,36.29,acetone,,,Solubility: 0.0139 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,38.79,acetone,,,Solubility: 0.0152 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,40.79,acetone,,,Solubility: 0.0159 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,43.39,acetone,,,Solubility: 0.0174 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,46.39,acetone,,,Solubility: 0.019 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,48.29,acetone,,,Solubility: 0.0202 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,50.19,acetone,,,Solubility: 0.0214 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,51.99,acetone,,,Solubility: 0.0225 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,15.49,ethanol,,,Solubility: 0.0003 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,20.43,ethanol,,,Solubility: 0.0003 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,26.69,ethanol,,,Solubility: 0.0004 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,32.56,ethanol,,,Solubility: 0.0006 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,37.99,ethanol,,,Solubility: 0.0008 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,44.99,ethanol,,,Solubility: 0.0011 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,51.19,ethanol,,,Solubility: 0.0014 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,54.69,ethanol,,,Solubility: 0.0016 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,59.79,ethanol,,,Solubility: 0.002 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,62.89,ethanol,,,Solubility: 0.0023 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,66.49,ethanol,,,Solubility: 0.0027 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,68.69,ethanol,,,Solubility: 0.003 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,70.99,ethanol,,,Solubility: 0.0033 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,72.99,ethanol,,,Solubility: 0.0036 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,74.59,ethanol,,,Solubility: 0.0039 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,16.09,chloroform,,,Solubility: 0.0055 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,21.69,chloroform,,,Solubility: 0.0066 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,23.49,chloroform,,,Solubility: 0.0069 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,27.69,chloroform,,,Solubility: 0.0078 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,29.59,chloroform,,,Solubility: 0.0082 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,32.49,chloroform,,,Solubility: 0.0092 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,34.29,chloroform,,,Solubility: 0.0096 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,36.39,chloroform,,,Solubility: 0.0101 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,38.49,chloroform,,,Solubility: 0.0108 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,42.19,chloroform,,,Solubility: 0.012 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,45.49,chloroform,,,Solubility: 0.0132 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,48.99,chloroform,,,Solubility: 0.0146 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,51.49,chloroform,,,Solubility: 0.0157 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,53.29,chloroform,,,Solubility: 0.0166 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,55.19,chloroform,,,Solubility: 0.0176 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,57.49,chloroform,,,Solubility: 0.0188 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,18.79,acetonitrile,,,Solubility: 0.0028 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,23.49,acetonitrile,,,Solubility: 0.0033 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,26.09,acetonitrile,,,Solubility: 0.0037 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,29.29,acetonitrile,,,Solubility: 0.004 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,31.69,acetonitrile,,,Solubility: 0.0044 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,33.99,acetonitrile,,,Solubility: 0.0049 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,38.39,acetonitrile,,,Solubility: 0.0057 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
