"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,50.84,ethanol,,,Solubility: 0.2687 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,54.94,ethanol,,,Solubility: 0.3429 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,59.54,ethanol,,,Solubility: 0.4334 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,5.09,acetone,,,Solubility: 0.09696 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,10.14,acetone,,,Solubility: 0.1229 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,14.69,acetone,,,Solubility: 0.142 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,20.34,acetone,,,Solubility: 0.1757 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,25.09,acetone,,,Solubility: 0.2097 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.89,acetone,,,Solubility: 0.2499 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.84,acetone,,,Solubility: 0.3003 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,40.34,acetone,,,Solubility: 0.3565 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,45.39,acetone,,,Solubility: 0.4346 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,50.29,acetone,,,Solubility: 0.5213 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,4.79,"N,N-dimethyl-formamide",,,Solubility: 3.884 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.99,"N,N-dimethyl-formamide",,,Solubility: 4.366 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,15.14,"N,N-dimethyl-formamide",,,Solubility: 4.878 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,19.89,"N,N-dimethyl-formamide",,,Solubility: 5.376 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.79,"N,N-dimethyl-formamide",,,Solubility: 5.931 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.84,"N,N-dimethyl-formamide",,,Solubility: 6.504 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.87,"N,N-dimethyl-formamide",,,Solubility: 7.165 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.97,"N,N-dimethyl-formamide",,,Solubility: 7.874 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,45.12,"N,N-dimethyl-formamide",,,Solubility: 8.643 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,49.89,"N,N-dimethyl-formamide",,,Solubility: 9.444 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,54.69,"N,N-dimethyl-formamide",,,Solubility: 10.35 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,60.09,"N,N-dimethyl-formamide",,,Solubility: 11.1 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,9.79,tetrahydrofuran,,,Solubility: 0.1088 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,15.14,tetrahydrofuran,,,Solubility: 0.1373 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,20.09,tetrahydrofuran,,,Solubility: 0.1775 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,tetrahydrofuran,,,Solubility: 0.2244 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.89,tetrahydrofuran,,,Solubility: 0.2744 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.89,tetrahydrofuran,,,Solubility: 0.3326 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.89,tetrahydrofuran,,,Solubility: 0.3972 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,45.09,tetrahydrofuran,,,Solubility: 0.4825 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,50.04,tetrahydrofuran,,,Solubility: 0.5827 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,55.09,tetrahydrofuran,,,Solubility: 0.6941 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,59.89,tetrahydrofuran,,,Solubility: 0.8305 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,5.02,methanol,,,Solubility: 0.08554 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,10.11,methanol,,,Solubility: 0.1115 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,15.04,methanol,,,Solubility: 0.1417 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,20.29,methanol,,,Solubility: 0.1831 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,25.39,methanol,,,Solubility: 0.2209 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,30.04,methanol,,,Solubility: 0.2764 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,35.05,methanol,,,Solubility: 0.3496 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,40.03,methanol,,,Solubility: 0.4574 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,45.1,methanol,,,Solubility: 0.5678 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,50.01,methanol,,,Solubility: 0.7039 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,55.12,methanol,,,Solubility: 0.8932 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,60.21,methanol,,,Solubility: 1.076 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,10.52,1-methyl-pyrrolidin-2-one,,,Solubility: 8.099 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,15.34,1-methyl-pyrrolidin-2-one,,,Solubility: 8.742 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,20.69,1-methyl-pyrrolidin-2-one,,,Solubility: 9.881 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,25.59,1-methyl-pyrrolidin-2-one,,,Solubility: 11.06 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,30.04,1-methyl-pyrrolidin-2-one,,,Solubility: 11.87 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,35.34,1-methyl-pyrrolidin-2-one,,,Solubility: 12.35 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,40.34,1-methyl-pyrrolidin-2-one,,,Solubility: 13.34 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,45.34,1-methyl-pyrrolidin-2-one,,,Solubility: 14.04 molpercent,"Li, Qun-Sheng;?Wang, Da-Wei;?Yi, Zheng-Ming[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 4066 - 4067]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
