"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,30.1,acetone,,,Solubility: 0.188 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,35.08,acetone,,,Solubility: 0.216 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.31,acetone,,,Solubility: 0.236 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,44.97,acetone,,,Solubility: 0.262 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50.1,acetone,,,Solubility: 0.296 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,55.09,acetone,,,Solubility: 0.332 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,21,methanol,,,Solubility: 0.625 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,25.19,methanol,,,Solubility: 0.707 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,30.71,methanol,,,Solubility: 0.814 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,35.69,methanol,,,Solubility: 0.946 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.18,methanol,,,Solubility: 1.082 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,44.99,methanol,,,Solubility: 1.232 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50.4,methanol,,,Solubility: 1.383 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,20.79,ethanol,,,Solubility: 0.571 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,25.1,ethanol,,,Solubility: 0.634 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,30.28,ethanol,,,Solubility: 0.721 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,35.1,ethanol,,,Solubility: 0.787 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.29,ethanol,,,Solubility: 0.903 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,45.31,ethanol,,,Solubility: 0.979 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50.19,ethanol,,,Solubility: 1.093 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,55.27,ethanol,,,Solubility: 1.168 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,60.19,ethanol,,,Solubility: 1.267 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,24,water,,,Solubility: 0.011 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,34.99,water,,,Solubility: 0.012 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.18,water,,,Solubility: 0.013 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,44.99,water,,,Solubility: 0.014 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50.31,water,,,Solubility: 0.014 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,55.3,water,,,Solubility: 0.015 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,60.09,water,,,Solubility: 0.015 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,65.01,water,,,Solubility: 0.016 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,70.09,water,,,Solubility: 0.017 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,75.2,water,,,Solubility: 0.017 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,79.98,water,,,Solubility: 0.018 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,84.97,water,,,Solubility: 0.018 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,90.11,water,,,Solubility: 0.019 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,95.1,water,,,Solubility: 0.019 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,26.27,2-ethoxy-ethanol,,,Solubility: 1.076 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,30.09,2-ethoxy-ethanol,,,Solubility: 1.131 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,35.08,2-ethoxy-ethanol,,,Solubility: 1.241 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.3,2-ethoxy-ethanol,,,Solubility: 1.367 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,44.99,2-ethoxy-ethanol,,,Solubility: 1.544 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50.11,2-ethoxy-ethanol,,,Solubility: 1.681 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,55.1,2-ethoxy-ethanol,,,Solubility: 1.803 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,60.29,2-ethoxy-ethanol,,,Solubility: 1.983 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,65.59,2-ethoxy-ethanol,,,Solubility: 2.229 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,69.99,2-ethoxy-ethanol,,,Solubility: 2.356 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,74.99,2-ethoxy-ethanol,,,Solubility: 2.521 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,79.98,2-ethoxy-ethanol,,,Solubility: 2.786 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,84.9,2-ethoxy-ethanol,,,Solubility: 2.955 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,89.99,2-ethoxy-ethanol,,,Solubility: 3.158 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,95,2-ethoxy-ethanol,,,Solubility: 3.482 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,26.69,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.017 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,30.3,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.018 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,34.98,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.019 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.49,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.022 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,45.21,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.024 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50.09,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.027 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,55.07,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.028 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,60.39,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.031 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,65,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.033 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,69.98,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.036 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,74.99,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.038 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,80.7,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.041 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,85.19,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.044 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,90.08,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.048 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,95.19,"2-ethoxy-ethanol, water",2-ethoxyethanol (19.83 weight percent); water (80.17 weight percent),,Solubility: 0.051 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,25.09,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.025 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,30.2,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.027 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,34.91,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.029 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.28,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.032 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,45.4,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.035 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,49.99,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.037 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,54.98,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.04 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,60.38,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.042 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,65.69,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.044 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
