"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,26.2,acetone,,,Solubility: 36.77 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,28.01,acetone,,,Solubility: 38.61 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,29.97,acetone,,,Solubility: 40.34 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,31.38,acetone,,,Solubility: 42.01 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,33.02,acetone,,,Solubility: 43.58 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,34.37,acetone,,,Solubility: 45.04 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,35.81,acetone,,,Solubility: 46.59 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,37.09,acetone,,,Solubility: 48.1 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,38.21,acetone,,,Solubility: 49.23 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,25.44,tetrachloromethane,,,Solubility: 12.28 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,26.26,tetrachloromethane,,,Solubility: 13.01 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,27.47,tetrachloromethane,,,Solubility: 14.34 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,28.81,tetrachloromethane,,,Solubility: 15.91 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,30.19,tetrachloromethane,,,Solubility: 17.77 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,31.66,tetrachloromethane,,,Solubility: 19.59 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,32.64,tetrachloromethane,,,Solubility: 21.43 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,33.71,tetrachloromethane,,,Solubility: 23.66 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,35.04,tetrachloromethane,,,Solubility: 26.11 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,36.41,tetrachloromethane,,,Solubility: 28.77 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,37.74,tetrachloromethane,,,Solubility: 31.49 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,38.99,tetrachloromethane,,,Solubility: 34.32 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,22.44,ethyl acetate,,,Solubility: 28.83 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,23.37,ethyl acetate,,,Solubility: 29.49 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,25.09,ethyl acetate,,,Solubility: 31.11 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,27.5,ethyl acetate,,,Solubility: 33.01 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,29.12,ethyl acetate,,,Solubility: 34.73 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,30.99,ethyl acetate,,,Solubility: 36.45 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,32.46,ethyl acetate,,,Solubility: 38.18 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,34.31,ethyl acetate,,,Solubility: 40.07 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,36.03,ethyl acetate,,,Solubility: 42.16 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,38,ethyl acetate,,,Solubility: 44.35 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,39.91,ethyl acetate,,,Solubility: 46.75 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,41.41,ethyl acetate,,,Solubility: 49.04 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,43.23,ethyl acetate,,,Solubility: 51.28 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,24.94,n-heptane,,,Solubility: 0.9404 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,26.67,n-heptane,,,Solubility: 1.039 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,28.94,n-heptane,,,Solubility: 1.162 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,30.65,n-heptane,,,Solubility: 1.285 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,32.56,n-heptane,,,Solubility: 1.415 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,34.39,n-heptane,,,Solubility: 1.566 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,36.41,n-heptane,,,Solubility: 1.737 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,37.81,n-heptane,,,Solubility: 1.921 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,39.73,n-heptane,,,Solubility: 2.139 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,41.88,n-heptane,,,Solubility: 2.391 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,43.99,n-heptane,,,Solubility: 2.679 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,45.67,n-heptane,,,Solubility: 2.96 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,46.92,n-heptane,,,Solubility: 3.241 molpercent,"Liu, Yong-Jie;?Luo, Ting-Liang;?Yao, Xin-Ding;?Mao, Zhi-Bo;?Liu, Guo-Ji[Journal of Chemical and Engineering Data,?2010, vol. 55, # 3, p. 1402 - 1404]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
