"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
119.376,in solution,35,H2O,,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
127.169,in solution,30,H2O,,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
134.944,in solution,25,H2O,,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
143.91,in solution,20,H2O,,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
154.596,in solution,15,H2O,,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1.145,in solution,35,"propan-2-ol, H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2.475,in solution,30,"propan-2-ol, H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
3.604,in solution,25,"propan-2-ol, H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
6.426,in solution,20,"propan-2-ol, H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
8.697,in solution,15,"propan-2-ol, H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
59.157,in solution,15,"propan-2-ol, H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
67.0538,in solution,20,"propan-2-ol, H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
71.884,in solution,25,"propan-2-ol, H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
75.0962,in solution,30,"propan-2-ol, H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
76.937,in solution,35,"propan-2-ol, H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
90.832,in solution,35,"propan-2-ol, H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
98.353,in solution,30,"propan-2-ol, H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
108.852,in solution,25,"propan-2-ol, H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
117.473,in solution,35,"various solvent(s), H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
123.717,in solution,20,"propan-2-ol, H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
127.322,in solution,30,"various solvent(s), H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
131.598,in solution,35,"various solvent(s), H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
136.304,in solution,25,"various solvent(s), H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
142.576,in solution,30,"various solvent(s), H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
143.173,in solution,15,"propan-2-ol, H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
144.93,in solution,20,"various solvent(s), H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
149.555,in solution,35,"various solvent(s), H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
152.862,in solution,15,"various solvent(s), H2O",10:90 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
153.313,in solution,25,"various solvent(s), H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
158.954,in solution,30,"various solvent(s), H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
161.63,in solution,20,"various solvent(s), H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
165.591,in solution,25,"various solvent(s), H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
167.432,in solution,15,"various solvent(s), H2O",30:70 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
172.366,in solution,20,"various solvent(s), H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
176.837,in solution,15,"various solvent(s), H2O",50:50 wt,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
135.443,in solution,35,"KBr, H2O",1 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
142.643,in solution,30,"KBr, H2O",1 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
145.62,in solution,35,"KBr, H2O",2 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
148.88,in solution,25,"KBr, H2O",1 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
151.527,in solution,30,"KBr, H2O",2 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
153.55,in solution,20,"KBr, H2O",1 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
158.115,in solution,25,"KBr, H2O",2 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
159.389,in solution,15,"KBr, H2O",1 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
165.086,in solution,20,"KBr, H2O",2 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
165.961,in solution,35,"KBr, H2O",4 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
170.857,in solution,15,"KBr, H2O",2 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
173.244,in solution,30,"KBr, H2O",4 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
179.745,in solution,25,"KBr, H2O",4 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
186.053,in solution,20,"KBr, H2O",4 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
190.329,in solution,15,"KBr, H2O",4 mol : 1 l,,,"Bhattacharya, Prasenjit;?Basumallick, Indra N.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1986, vol. 25, # 5, p. 420 - 423]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,,in Wasser bei 30grad,"Valinoti;?Bolton[Journal of Pharmaceutical Sciences,?1962, vol. 51, p. 201,202]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,insoluble in liquid CO2;,"Francis, A. W.[Journal of Physical Chemistry,?1954, vol. 58, p. 1099 - 1114]"
,,,,,,,Full Text
,,,,,,,Cited 227 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,,"Hammett;?Chapman[Journal of the American Chemical Society,?1934, vol. 56, p. 1282,1283]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Baldinger;?Nieuwland[Journal of the American Pharmaceutical Association (1912),?1933, vol. 22, p. 711,713]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Daniels;?Lyons[Journal of Physical Chemistry,?1931, vol. 35, p. 2049,2053]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Goshorn;?Degering[Journal of the American Pharmaceutical Association (1912),?1938, vol. 27, p. 865,868]"
,,,,,,,Full Text
,,,,,,,Details
,,30,H2O,,,,"Hammett;?Chapman[Journal of the American Chemical Society,?1934, vol. 56, p. 1282,1283]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Baldinger;?Nieuwland[Journal of the American Pharmaceutical Association (1912),?1933, vol. 22, p. 711,713]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Daniels;?Lyons[Journal of Physical Chemistry,?1931, vol. 35, p. 2049,2053]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Goshorn;?Degering[Journal of the American Pharmaceutical Association (1912),?1938, vol. 27, p. 865,868]"
,,,,,,,Full Text
,,,,,,,Details
,,40,H2O,,,,"Hammett;?Chapman[Journal of the American Chemical Society,?1934, vol. 56, p. 1282,1283]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Baldinger;?Nieuwland[Journal of the American Pharmaceutical Association (1912),?1933, vol. 22, p. 711,713]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Daniels;?Lyons[Journal of Physical Chemistry,?1931, vol. 35, p. 2049,2053]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Goshorn;?Degering[Journal of the American Pharmaceutical Association (1912),?1938, vol. 27, p. 865,868]"
,,,,,,,Full Text
,,,,,,,Details
,,25,,,,,"Hammett;?Chapman[Journal of the American Chemical Society,?1934, vol. 56, p. 1282,1283]"
,,,,,,,Full Text
,,,,,,,Details
,,25,ethanol,,,,"Bergstrom;?Gilkey;?Lung[Industrial and Engineering Chemistry,?1932, vol. 24, p. 57,59]"
,,,,,,,Full Text
,,,,,,,Details
,,25,diethyl ether,,,,"Bergstrom;?Gilkey;?Lung[Industrial and Engineering Chemistry,?1932, vol. 24, p. 57,59]"
,,,,,,,Full Text
,,,,,,,Details
,,25,butylamine,,,,"Bergstrom;?Gilkey;?Lung[Industrial and Engineering Chemistry,?1932, vol. 24, p. 57,59]"
,,,,,,,Full Text
,,,,,,,Details
,,25,methylamine,,,,"Bergstrom;?Gilkey;?Lung[Industrial and Engineering Chemistry,?1932, vol. 24, p. 57,59]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,at:2.2-76.7 degreeC.,"Sidgwick;?Ewbank[Journal of the Chemical Society,?1921, vol. 119, p. 983,988]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 11.2 g Substance.,"Sidgwick[Journal of the Chemical Society,?1920, vol. 117, p. 404]"
,,,,,,,Full Text
,,,,,,,Details
212.121,in solution,25,tetrachloroethene,,,,"Herz;?Rathmann[Zeitschrift fur Elektrochemie und angewandte physikalische Chemie,?1913, vol. 19, p. 888]"
,,,,,,,Full Text
,,,,,,,Details
250.788,in solution,25,CCl4,,,,"Herz;?Rathmann[Zeitschrift fur Elektrochemie und angewandte physikalische Chemie,?1913, vol. 19, p. 888]"
,,,,,,,Full Text
,,,,,,,Details
442.759,in solution,25,pentachloroethane,,,,"Herz;?Rathmann[Zeitschrift fur Elektrochemie und angewandte physikalische Chemie,?1913, vol. 19, p. 888]"
,,,,,,,Full Text
,,,,,,,Details
449.158,in solution,25,trichloroethene,,,,"Herz;?Rathmann[Zeitschrift fur Elektrochemie und angewandte physikalische Chemie,?1913, vol. 19, p. 888]"
,,,,,,,Full Text
,,,,,,,Details
602.055,in solution,25,CHCl3,,,,"Herz;?Rathmann[Zeitschrift fur Elektrochemie und angewandte physikalische Chemie,?1913, vol. 19, p. 888]"
,,,,,,,Full Text
,,,,,,,Details
614.444,in solution,25,tetrachloroethene,,,,"Herz;?Rathmann[Zeitschrift fur Elektrochemie und angewandte physikalische Chemie,?1913, vol. 19, p. 888]"
,,,,,,,Full Text
,,,,,,,Details
