"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,29.99,acetone,,,Solubility: 16.747 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,32.09,ethyl acetate,,,Solubility: 19.228 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,46.99,methanol,,,Solubility: 2.6412 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,33.99,acetone,,,Solubility: 21.937 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,34.99,ethyl acetate,,,Solubility: 23.957 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,47.99,ethanol,,,Solubility: 26.004 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,36.99,acetone,,,Solubility: 26.620 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,38.49,ethyl acetate,,,Solubility: 28.273 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,41.09,acetone,,,Solubility: 31.946 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,40.99,ethyl acetate,,,Solubility: 32.452 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,31.49,toluene,,,Solubility: 33.192 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,33.99,"1,4-dioxane",,,Solubility: 33.971 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,43.89,ethyl acetate,,,Solubility: 35.454 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,43.99,acetone,,,Solubility: 35.780 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,34.99,toluene,,,Solubility: 37.372 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,36.99,"1,4-dioxane",,,Solubility: 38.075 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,46.99,acetone,,,Solubility: 38.330 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,33.09,"1,2-dichloro-ethane",,,Solubility: 39.200 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,32.49,ethanol,,,Solubility: 4.2363 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,34.79,ethanol,,,Solubility: 4.9281 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,46.99,ethyl acetate,,,Solubility: 40.932 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,38.49,toluene,,,Solubility: 41.228 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,49.99,acetone,,,Solubility: 41.727 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,35.99,"1,2-dichloro-ethane",,,Solubility: 42.437 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,40.89,"1,4-dioxane",,,Solubility: 42.936 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,41.99,toluene,,,Solubility: 45.331 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,38.09,"1,2-dichloro-ethane",,,Solubility: 45.455 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,50.49,ethyl acetate,,,Solubility: 46.103 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,43.99,"1,4-dioxane",,,Solubility: 47.460 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,41.99,"1,2-dichloro-ethane",,,Solubility: 48.566 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,44.99,toluene,,,Solubility: 48.891 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,36.49,ethanol,,,Solubility: 5.5651 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,53.99,ethyl acetate,,,Solubility: 51.127 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,46.89,"1,4-dioxane",,,Solubility: 51.244 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,44.99,"1,2-dichloro-ethane",,,Solubility: 51.592 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,47.89,toluene,,,Solubility: 52.597 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,49.99,"1,4-dioxane",,,Solubility: 54.318 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,47.99,"1,2-dichloro-ethane",,,Solubility: 54.637 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,51.49,"1,2-dichloro-ethane",,,Solubility: 57.240 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,53.49,"1,4-dioxane",,,Solubility: 58.893 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,53.69,"1,2-dichloro-ethane",,,Solubility: 61.476 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,56.69,"1,4-dioxane",,,Solubility: 63.689 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,38.99,ethanol,,,Solubility: 7.0344 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
,,41.99,ethanol,,,Solubility: 9.9964 molpercent,"Zhang, Yu;?Wang, Hui-Hui;?Wei, Song;?Liu, Jin-Qiang;?Wang, Weizhou[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 941 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
