"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,50,ethanol,,,100 g solvent dissolves. 0.212 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,diethyl ether,,,100 g solvent dissolves. 0.024 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,35,diethyl ether,,,100 g solvent dissolves. 0.104 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,acetone,,,100 g solvent dissolves. 3.400 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,50,acetone,,,100 g solvent dissolves. 6.546 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethyl acetate,,,100 g solvent dissolves. 0.100 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethyl acetate,,,100 g solvent dissolves. 0.519 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CS2,,,100 g solvent dissolves. 0.015 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,37,CS2,,,100 g solvent dissolves. 0.033 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,pyridine,,,100 g solvent dissolves. 6.807 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,50,pyridine,,,100 g solvent dissolves. 12.472 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5>15, p. 154][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,17,acetone,,,Solubility :2.26 percent.,"Juillard[Bulletin de la Societe Chimique de France,?1905, vol. <3>33, p. 1173]"
,,,,,,,Full Text
,,,,,,,Details
