"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
327.309,in solution,25,pyridine,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
371.039,in solution,25,acetone,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
371.889,in solution,25,acetic acid,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
410.399,in solution,25,acetic anhydride,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
416.379,in solution,25,methyl acetate,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
417.02,in solution,25,3-methyl-phenol,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
481.199,in solution,25,formic acid,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
540.829,in solution,25,CHCl3,,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"CCl4, ethyl acetate",,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"CCl4, methanol",,,,"Taniguchi;?Sakurada[Kogyo Kagaku zasshi / Journal of the Society of Chemical Industry,?1933, vol. 36, p. 1204]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sakurada;?Taniguchi[Kolloid-Zeitschrift,?1933, vol. 63, p. 170]"
,,,,,,,Full Text
,,,,,,,Details
2.86,in solution,0,ethanol,,,,"Helferich;?Gootz[Chemische Berichte,?1931, vol. 64, p. 109,112]"
,,,,,,,Full Text
,,,,,,,Details
0.781,in solution,21,H2O,,,,"Brigl;?Scheyer[Hoppe-Seyler's Zeitschrift fur Physiologische Chemie,?1926, vol. 160, p. 214,218]"
,,,,,,,Full Text
,,,,,,,Details
