"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,54.99,water,,,Solubility: 0.0092 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,water,,,Solubility: 0.012 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,4.99,ethanol,,,Solubility: 0.0809 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,ethanol,,,Solubility: 0.0911 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,14.99,ethanol,,,Solubility: 0.1067 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,ethanol,,,Solubility: 0.1179 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,24.99,ethanol,,,Solubility: 0.1327 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,ethanol,,,Solubility: 0.1592 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,34.99,ethanol,,,Solubility: 0.1874 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,ethanol,,,Solubility: 0.2171 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,44.99,ethanol,,,Solubility: 0.2565 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,ethanol,,,Solubility: 0.2726 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.99,ethanol,,,Solubility: 0.3184 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,ethanol,,,Solubility: 0.3873 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,4.99,acetonitrile,,,Solubility: 0.3906 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,acetonitrile,,,Solubility: 0.4573 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,14.99,acetonitrile,,,Solubility: 0.5294 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,acetonitrile,,,Solubility: 0.6469 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,24.99,acetonitrile,,,Solubility: 0.7763 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,acetonitrile,,,Solubility: 0.9065 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,4.99,ethyl acetate,,,Solubility: 1.0515 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,34.99,acetonitrile,,,Solubility: 1.0773 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,ethyl acetate,,,Solubility: 1.1811 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,acetonitrile,,,Solubility: 1.2364 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,14.99,ethyl acetate,,,Solubility: 1.3432 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,44.99,acetonitrile,,,Solubility: 1.3508 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,acetonitrile,,,Solubility: 1.4933 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,ethyl acetate,,,Solubility: 1.5653 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.99,acetonitrile,,,Solubility: 1.6788 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,24.99,ethyl acetate,,,Solubility: 1.7201 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,acetonitrile,,,Solubility: 1.8842 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,ethyl acetate,,,Solubility: 1.9455 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,butan-1-ol,,,Solubility: 10.0278 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,methanol,,,Solubility: 10.0583 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,34.99,isopropyl alcohol,,,Solubility: 10.2519 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.99,acetone,,,Solubility: 10.5994 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.99,butan-1-ol,,,Solubility: 10.8891 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,isopropyl alcohol,,,Solubility: 10.9526 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.99,methanol,,,Solubility: 10.9745 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,acetone,,,Solubility: 11.191 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,butan-1-ol,,,Solubility: 11.9046 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,44.99,isopropyl alcohol,,,Solubility: 11.9738 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,methanol,,,Solubility: 12.0779 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,isopropyl alcohol,,,Solubility: 12.3285 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.99,isopropyl alcohol,,,Solubility: 13.1368 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,isopropyl alcohol,,,Solubility: 14.0276 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,34.99,ethyl acetate,,,Solubility: 2.115 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,ethyl acetate,,,Solubility: 2.3853 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,44.99,ethyl acetate,,,Solubility: 2.6497 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,ethyl acetate,,,Solubility: 2.987 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.99,ethyl acetate,,,Solubility: 3.2476 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,ethyl acetate,,,Solubility: 3.5657 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,4.99,methanol,,,Solubility: 4.657 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,methanol,,,Solubility: 5.0966 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,4.99,acetone,,,Solubility: 5.2979 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,14.99,methanol,,,Solubility: 5.5927 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,acetone,,,Solubility: 5.6971 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,4.99,butan-1-ol,,,Solubility: 5.8815 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,14.99,acetone,,,Solubility: 5.9557 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,butan-1-ol,,,Solubility: 6.1264 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,methanol,,,Solubility: 6.3657 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,acetone,,,Solubility: 6.4481 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,14.99,butan-1-ol,,,Solubility: 6.7402 molpercent,"Wu, Gang;?Hu, Yonghong;?Gu, Pengfei;?Yang, Wenge;?Ding, Zhiwen;?Wang, Chunxiao;?Qian, Yonggen[Journal of Chemical and Engineering Data,?2015, vol. 60, # 7, p. 2104 - 2109]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
