"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,DetailsAbstract
,in solution,7.6,acetone,,,Solubility: 53.25 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,10.1,acetone,,,Solubility: 57.78 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,12.4,acetone,,,Solubility: 63.71 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,15.3,acetone,,,Solubility: 68.13 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-9.9,tetrahydrofuran,,,Solubility: 15.31 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-7.6,tetrahydrofuran,,,Solubility: 17.52 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-5,tetrahydrofuran,,,Solubility: 20 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-2.1,tetrahydrofuran,,,Solubility: 23.11 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,0.3,tetrahydrofuran,,,Solubility: 26.83 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,2.4,tetrahydrofuran,,,Solubility: 29.58 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,5,tetrahydrofuran,,,Solubility: 34.37 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,7.9,tetrahydrofuran,,,Solubility: 39.05 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,10,tetrahydrofuran,,,Solubility: 45.61 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,12.9,tetrahydrofuran,,,Solubility: 52.64 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,15.2,tetrahydrofuran,,,Solubility: 60.17 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-10,methanol,,,Solubility: 5.57 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-7.4,methanol,,,Solubility: 6.93 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-5.1,methanol,,,Solubility: 8.64 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-2.2,methanol,,,Solubility: 10.84 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,0.3,methanol,,,Solubility: 14 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,2.6,methanol,,,Solubility: 18.76 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,4.9,methanol,,,Solubility: 23.94 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,7.7,methanol,,,Solubility: 31.66 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,10,methanol,,,Solubility: 40.22 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,12.5,methanol,,,Solubility: 50.67 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,15.3,methanol,,,Solubility: 62.12 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-9.7,ethanol,,,Solubility: 1.45 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-7.5,ethanol,,,Solubility: 2.15 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-5,ethanol,,,Solubility: 2.72 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-2.2,ethanol,,,Solubility: 3.9 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,0,ethanol,,,Solubility: 4.92 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,2.6,ethanol,,,Solubility: 6.6 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,5.1,ethanol,,,Solubility: 10.16 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,7.6,ethanol,,,Solubility: 15.01 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,10,ethanol,,,Solubility: 21.01 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,12.6,ethanol,,,Solubility: 31.19 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,15.2,ethanol,,,Solubility: 40.94 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-10,propan-1-ol,,,Solubility: 0.55 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-7.6,propan-1-ol,,,Solubility: 0.86 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-4.7,propan-1-ol,,,Solubility: 1.2 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-2.5,propan-1-ol,,,Solubility: 1.73 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,0,propan-1-ol,,,Solubility: 2.33 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,2.5,propan-1-ol,,,Solubility: 3.45 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,5.3,propan-1-ol,,,Solubility: 4.68 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,7.5,propan-1-ol,,,Solubility: 7.61 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,10,propan-1-ol,,,Solubility: 11.31 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,12.8,propan-1-ol,,,Solubility: 17.57 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,14.9,propan-1-ol,,,Solubility: 23.76 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-10,butan-1-ol,,,Solubility: 0.29 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-7.4,butan-1-ol,,,Solubility: 0.43 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-5.1,butan-1-ol,,,Solubility: 0.58 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-2.6,butan-1-ol,,,Solubility: 0.91 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,0.3,butan-1-ol,,,Solubility: 1.34 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,2.8,butan-1-ol,,,Solubility: 2.27 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,5,butan-1-ol,,,Solubility: 2.87 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,7.4,butan-1-ol,,,Solubility: 5.36 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,10.1,butan-1-ol,,,Solubility: 6.81 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,12.8,butan-1-ol,,,Solubility: 11.37 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,15,butan-1-ol,,,Solubility: 15.29 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-10,pentan-1-ol,,,Solubility: 0.12 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-7.4,pentan-1-ol,,,Solubility: 0.17 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-4.9,pentan-1-ol,,,Solubility: 0.29 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-2.3,pentan-1-ol,,,Solubility: 0.4 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,0,pentan-1-ol,,,Solubility: 0.52 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,2.8,pentan-1-ol,,,Solubility: 0.91 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,5.1,pentan-1-ol,,,Solubility: 1.42 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,7.6,pentan-1-ol,,,Solubility: 2.19 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,9.9,pentan-1-ol,,,Solubility: 2.91 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,12.5,pentan-1-ol,,,Solubility: 4.66 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,15,pentan-1-ol,,,Solubility: 6.31 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2006, vol. 51, # 4, p. 1182 - 1184]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,-9.6,ethyl acetate,,,Solubility: 17.01 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,-4.9,ethyl acetate,,,Solubility: 20.49 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,-2.3,ethyl acetate,,,Solubility: 23.11 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,-0.1,ethyl acetate,,,Solubility: 27.13 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,2.9,ethyl acetate,,,Solubility: 30.2 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,5,ethyl acetate,,,Solubility: 34.69 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,10.3,ethyl acetate,,,Solubility: 44.71 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,12.9,ethyl acetate,,,Solubility: 50.9 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,15,ethyl acetate,,,Solubility: 56.37 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,17.7,ethyl acetate,,,Solubility: 64.25 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,20.1,ethyl acetate,,,Solubility: 70.98 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,22.8,ethyl acetate,,,Solubility: 81.27 mol-percent,"Kim, Sung-Il;?Kim, Chul-Ung;?Park, So-Jin[Journal of Chemical and Engineering Data,?2005, vol. 50, # 6, p. 1871 - 1874]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
