"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
6.2381,,35.04,acetone,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
7.07919,,40.04,acetone,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
7.92028,,45.04,acetone,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
9.49733,,50.04,acetone,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
3.36437,,15.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
3.96014,,20.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
4.62601,,25.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
5.53719,,30.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
6.51846,,35.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
7.25442,,40.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
8.86651,,45.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
10.5487,,50.04,water,,,,"Chen, Meili;?Xie, Chunying;?Liu, Longxiao[Journal of Chemical and Engineering Data,?2010, vol. 55, # 11, p. 5297 - 5298]"
,,,,,,,Full Text
,,,,,,,Cited 34 timesDetailsAbstract
