"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,45,CHCl3,,,Solubility: 0.212 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,50,CHCl3,,,Solubility: 0.247 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,55,CHCl3,,,Solubility: 0.293 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,59,CHCl3,,,Solubility: 0.339 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,25,dimethylformamide,,,Solubility: 54.473 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,30,dimethylformamide,,,Solubility: 55.729 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,35,dimethylformamide,,,Solubility: 57.5 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,40,dimethylformamide,,,Solubility: 59.159 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,45,dimethylformamide,,,Solubility: 60.736 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,50,dimethylformamide,,,Solubility: 62.682 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,55,dimethylformamide,,,Solubility: 64.904 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,60,dimethylformamide,,,Solubility: 66.911 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,65,dimethylformamide,,,Solubility: 69.132 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,70,dimethylformamide,,,Solubility: 71.239 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,75,dimethylformamide,,,Solubility: 73.796 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,80,dimethylformamide,,,Solubility: 76.092 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,85,dimethylformamide,,,Solubility: 78.544 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,90,dimethylformamide,,,Solubility: 80.879 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,95,dimethylformamide,,,Solubility: 83.699 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,97.2,dimethylformamide,,,Solubility: 85.172 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,20,1-methyl-pyrrolidin-2-one,,,Solubility: 16.885 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,25,1-methyl-pyrrolidin-2-one,,,Solubility: 19.681 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,30,1-methyl-pyrrolidin-2-one,,,Solubility: 22.892 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,35,1-methyl-pyrrolidin-2-one,,,Solubility: 26.98 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,40,1-methyl-pyrrolidin-2-one,,,Solubility: 31.242 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,45,1-methyl-pyrrolidin-2-one,,,Solubility: 36.013 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,50,1-methyl-pyrrolidin-2-one,,,Solubility: 41.458 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,55,1-methyl-pyrrolidin-2-one,,,Solubility: 48.249 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,60,1-methyl-pyrrolidin-2-one,,,Solubility: 55.678 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,65,1-methyl-pyrrolidin-2-one,,,Solubility: 64.571 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,68.6,1-methyl-pyrrolidin-2-one,,,Solubility: 72.03 p(g/100g solution),"Li, Dian-Qing;?Evans, David G.;?Duan, Xue[Journal of Chemical and Engineering Data,?2002, vol. 47, # 5, p. 1220 - 1221]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,,,,,,"Li, Dian-Qing;?Liu, Da-Zhuang;?Wang, Fu-An[Journal of Chemical and Engineering Data,?2001, vol. 46, # 1, p. 172 - 173]"
,,,,,,,Full Text
,,,,,,,Cited 81 timesDetailsAbstract
,in pure solvent,30,acetic acid,,,Solubilty: 0.60 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,40,acetic acid,,,Solubilty: 1.1 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,50,acetic acid,,,Solubilty: 1.5 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,60,acetic acid,,,Solubilty: 2.1 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,70,acetic acid,,,Solubilty: 2.6 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,80,acetic acid,,,Solubilty: 3.6 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,90,acetic acid,,,Solubilty: 4.5 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,100,acetic acid,,,Solubilty: 5.9 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,110,acetic acid,,,Solubilty: 8.4 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,120,acetic acid,,,Solubilty: 10.8 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,130,acetic acid,,,Solubilty: 13.5 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,140,acetic acid,,,Solubilty: 16.5 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,150,acetic acid,,,Solubilty: 21.2 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,160,acetic acid,,,Solubilty: 25.3 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,170,acetic acid,,,Solubilty: 30.5 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,180,acetic acid,,,Solubilty: 37.4 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,190,acetic acid,,,Solubilty: 43.2 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,30,acetone,,,Solubilty: 0.9 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,40,acetone,,,Solubilty: 1.6 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,50,acetone,,,Solubilty: 1.9 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,60,acetone,,,Solubilty: 2.4 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,70,acetone,,,Solubilty: 2.6 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,80,acetone,,,Solubilty: 3.0 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,90,acetone,,,Solubilty: 3.7 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,100,acetone,,,Solubilty: 4.8 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,110,acetone,,,Solubilty: 6.4 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,120,acetone,,,Solubilty: 8.6 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,30,acetone,,,Solubilty: 1.5 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,40,acetone,,,Solubilty: 2.3 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,50,acetone,,,Solubilty: 2.8 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,60,acetone,,,Solubilty: 3.3 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,70,acetone,,,Solubilty: 4.0 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,80,acetone,,,Solubilty: 4.8 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,90,acetone,,,Solubilty: 5.6 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,100,acetone,,,Solubilty: 6.8 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,110,acetone,,,Solubilty: 9.2 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,120,acetone,,,Solubilty: 11.7 weight-percent,"Tudorovskaya, G. L.;?Novozhilova, N. V.;?Shtol'ts, N. V.;?Konovalova, T. P.;?Manzurov, V. D.;?et al.[Journal of applied chemistry of the USSR,?1989, vol. 62, # 7.2, p. 1496 - 1500][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1989, vol. 62, # 7, p. 1615 - 1620]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
